PLOT,SPECIES,DIAMETER,STATUS,SPROUTS
71,FRAM,4.3,L,NA
71,FRAM,3.1,D,NA
71,FRAM,2.5,D,NA
71,FRAM,4.6,L,NA
71,FRAM,4,D,NA
71,FRAM,5.2,L,NA
71,PIST,8,L,NA
71,PIST,9.3,D,NA
71,PIST,6,D,NA
71,PIST,2.8,D,NA
71,PIST,16.8,L,NA
71,PIST,3.7,D,NA
71,PIST,8.4,L,NA
71,PIST,21.1,L,NA
71,PIST,6,L,NA
71,FRAM,2.8,D,S13
71,FRAM,8.3,D,S13
71,FRAM,6.4,D,S14
71,FRAM,4,D,S14
71,FRAM,9.8,D,NA
71,QURU,6.7,L,NA
71,QURU,13.9,L,NA
71,QURU,12.1,L,NA
71,QURU,11.4,L,NA
71,QURU,17.9,L,S15
71,QURU,17.8,L,S15
71,QURU,18.4,L,NA
71,QURU,22.3,L,NA
71,QURU,10.1,L,NA
71,QURU,3.8,L,NA
71,QURU,11.7,L,NA
71,QURU,23.8,L,NA
71,QURU,7.1,L,NA
71,QURU,5.6,L,NA
71,QURU,15.8,L,S16
71,QURU,4.6,D,S16
71,QURU,7.6,L,NA
71,PIST,4.5,L,NA
71,QURU,9.1,L,NA
71,QURU,21.7,L,S17
71,QURU,19.2,L,S17
71,QURU,19.9,L,S17
71,QURU,5.3,D,NA
71,QURU,11.4,L,NA
71,QURU,8.7,L,NA
71,QURU,14.4,L,S18
71,ACRU,6.6,D,S3
71,ACRU,5.9,D,S3
71,ACRU,11.3,L,S3
71,ACRU,10.7,L,S4
71,ACRU,10,L,S4
71,ACRU,7.8,L,S4
71,ACRU,4.3,L,NA
71,ACRU,3.4,L,NA
71,ACRU,10.3,L,NA
71,QURU,13.3,L,S18
71,QURU,20.3,L,NA
71,QURU,15.7,L,NA
71,ACRU,5.9,L,S5
71,ACRU,4,D,S5
71,ACRU,8.3,L,S6
71,ACRU,11.3,L,S6
71,ACRU,4.2,L,NA
71,ACRU,9.6,L,S7
71,ACRU,6.5,D,S7
71,ACRU,2.7,L,NA
71,ACRU,10.5,L,S8
71,ACRU,3.5,D,S8
71,ACRU,7.2,D,S8
71,ACRU,9.4,L,S8
71,ACRU,5,D,S8
71,ACRU,11.9,L,S8
71,ACRU,14,L,NA
71,ACRU,19.3,L,S9
71,ACRU,7.6,D,S9
71,ACRU,7.9,D,S9
71,BEAL,5.2,L,S10
71,BEAL,3,L,S10
71,BEAL,9.8,L,NA
71,BEAL,12.5,L,S11
71,BEAL,8.8,L,S11
71,BEAL,10,L,NA
71,BEAL,5.1,D,NA
71,BELE,3.9,L,NA
71,BELE,4.9,L,NA
71,BEPA,8,L,NA
71,BEPA,6.9,L,NA
71,BEPA,3.2,D,NA
71,ACRU,4.8,L,NA
71,ACRU,3,L,NA
71,ACRU,5.7,L,NA
71,ACRU,3.3,D,NA
71,ACRU,2.9,D,NA
71,ACRU,6.3,L,S1
71,ACRU,12.2,L,S1
71,ACRU,8.6,L,S1
71,ACRU,5.8,D,S1
71,ACRU,7.1,L,S1
71,ACRU,7.7,L,S1
71,ACRU,5.5,L,S1
71,ACRU,10.1,L,S2
71,ACRU,7.9,L,S2
71,ACRU,8,L,S2
71,ACRU,13.2,L,NA
71,ACRU,4,D,NA
71,ACRU,15.9,L,NA
71,ACRU,7.2,D,NA
71,ACRU,7.3,D,S3
71,PIST,7.5,D,NA
71,PIST,4.1,L,NA
71,PIST,4.1,L,NA
71,PIST,17,L,NA
71,PIST,10.7,D,NA
71,PIST,15.5,L,NA
71,PIST,6.3,L,NA
71,PIST,6.4,L,NA
71,PIST,10.5,L,NA
71,PIST,15.7,L,NA
71,PIST,5.9,L,NA
71,PIST,6.4,D,NA
71,PIST,5,D,S12
71,PIST,7.6,D,S12
71,PIST,6.3,L,NA
71,PIST,8.9,L,NA
71,PIST,9.1,D,NA
71,PRSE,4.9,D,NA
71,PIST,14.2,D,NA
71,PIST,2.8,L,NA
71,PIST,20,D,NA
71,PIST,6.4,D,NA
71,PIST,6.4,L,NA
71,TSCA,5.5,L,NA
71,QURU,20.5,L,NA
71,QURU,9.4,D,NA
71,PRSE,3.7,D,S25
71,PRSE,6,D,S25
71,FRAM,9.7,L,S13
71,PRSE,10.5,D,NA
71,PIST,10.2,L,NA
71,PRSE,6.7,D,NA
71,PRSE,8.8,D,S25
71,PRSE,5.2,D,S24
71,PRSE,2.7,D,S24
71,PRSE,6,D,S24
71,PRSE,4.3,D,NA
71,PRSE,7.4,D,NA
71,PRSE,5.6,D,NA
71,PRSE,4.4,D,S23
71,PRSE,14.6,L,S23
71,QURU,12.7,L,NA
71,QURU,16.5,L,NA
71,QURU,9.7,D,NA
71,QURU,15.2,L,NA
71,QURU,12.9,L,NA
71,QURU,18.3,L,S19
71,QURU,19.4,L,S19
71,QURU,15.5,L,NA
71,QURU,8.2,L,NA
71,QURU,24.7,L,S20
71,QURU,24.9,L,S20
71,QURU,5.9,L,NA
71,QURU,23.6,L,S21
71,QURU,18.7,L,S21
71,QURU,9,D,S21
71,QURU,9.2,L,NA
71,QURU,6.2,D,NA
71,QURU,5.6,D,NA
71,QURU,17.4,L,NA
71,QURU,13.8,L,NA
71,TSCA,2.9,L,NA
71,TSCA,5.1,D,NA
71,TSCA,2.5,L,NA
71,TSCA,6.2,L,NA
71,TSCA,4.2,L,NA
71,PRSE,5.4,D,S25
71,TSCA,5.9,D,NA
71,TSCA,6.7,L,NA
71,TSCA,4.2,L,NA
71,QURU,14.2,L,NA
71,TSCA,5.2,L,NA
71,TSCA,8.2,L,NA
71,ACRU,6,D,S3
71,QURU,13.4,L,NA
71,QURU,22.2,L,S22
71,QURU,4.7,D,S22
71,QURU,15.3,L,NA
72,ACRU,10.3,L,NA
72,ACRU,17,L,NA
72,ACRU,7.7,D,NA
72,ACRU,8.3,L,S3
72,ACRU,6.4,L,NA
72,UL,4.1,L,NA
72,FRAM,4.3,L,NA
72,FRAM,3.9,L,NA
72,FRAM,5,L,NA
72,FRAM,4.2,L,NA
72,FRAM,5,L,NA
72,FRAM,3.3,L,NA
72,PRSE,2.7,L,NA
72,PRSE,14.3,L,NA
72,PRSE,6.6,D,NA
72,PRSE,29.9,L,NA
72,PRSE,16.7,L,NA
72,PRSE,11,L,NA
72,PRSE,6.2,D,NA
72,PRSE,15.8,L,NA
72,PRSE,2.7,L,NA
72,PIST,46.4,L,NA
72,PIST,35.6,L,NA
72,PIST,57.4,L,NA
72,PIST,72.3,L,NA
72,PIST,28.7,L,NA
72,PIST,7.3,L,NA
72,PIST,56.7,L,NA
72,PIST,3.6,D,NA
72,PIST,4.1,D,NA
72,BEAL,12.9,L,NA
72,ACRU,11.7,D,S7
72,ACRU,7.9,D,S7
72,ACRU,14.3,L,S7
72,ACRU,6.5,D,S6
72,ACRU,17.1,L,S6
72,ACRU,9.5,L,S6
72,UL,8.9,L,NA
72,ACRU,12.1,L,S1
72,ACRU,11.9,L,S1
72,ACRU,10,L,S1
72,ACRU,10.5,L,S1
72,ACRU,4.6,D,S1
72,ACRU,7.9,L,S1
72,ACRU,14.5,L,S2
72,ACRU,15.7,L,S2
72,ACRU,18,L,NA
72,ACRU,22.9,L,S5
72,ACRU,25.8,L,S5
72,UL,6.6,D,NA
72,ACRU,10.2,L,S3
72,ACRU,8.5,L,S3
72,ACRU,20.3,L,S4
72,ACRU,25.1,L,S4
72,ACRU,31.1,L,NA
72,ACRU,21.1,L,S5
72,ACRU,32.8,L,S5
73,PIST,40.1,L,NA
73,PIST,37.8,L,NA
73,PRSE,7.2,D,NA
73,PIST,49.1,L,NA
73,PIST,34.8,L,NA
73,PRSE,14.9,L,NA
73,PIST,46,L,NA
73,PIST,26.3,L,NA
73,PIST,25.7,L,NA
73,PIST,20.2,L,NA
73,PIST,10.2,D,NA
73,PIST,11.5,L,NA
73,PIST,26,L,NA
73,PIST,25.2,L,NA
73,PIST,10.3,D,NA
73,POGR,31.1,L,NA
73,FAGR,4.2,L,NA
73,PIST,20.2,L,NA
73,PIST,10.2,D,NA
73,PIST,28.3,L,NA
73,PIST,10.7,D,NA
73,PIST,38.3,L,NA
73,PIST,57.1,L,NA
73,QURU,30.9,L,S7
73,QURU,29.8,L,S7
73,QURU,23.1,L,S7
73,QURU,32.1,L,S7
73,QURU,16,L,NA
73,QURU,22.6,L,NA
73,QURU,33.6,L,NA
73,ACRU,17.7,L,NA
73,ACRU,2.5,L,NA
73,ACRU,3.7,L,NA
73,ACRU,6.3,L,NA
73,ACRU,6.2,L,NA
73,ACRU,4.7,L,NA
73,ACRU,3.3,L,NA
73,ACRU,9.2,L,NA
73,ACRU,12.5,L,S1
73,ACRU,8.3,D,S1
73,ACRU,12.9,L,S1
73,ACRU,27.4,L,S2
73,ACRU,26.2,L,S2
73,ACRU,25.4,L,S3
73,ACRU,29.2,L,S3
73,ACRU,10.1,L,NA
73,ACRU,5,L,NA
73,ACRU,7,L,NA
73,ACRU,9.9,L,S4
73,ACRU,7,L,S4
73,ACRU,7.6,L,NA
73,ACRU,3.7,L,NA
73,ACRU,12.8,L,S5
73,ACRU,8.9,L,S5
73,FRAM,12.9,L,NA
73,FRAM,9.1,D,S6
73,FRAM,24.3,L,S6
73,FRAM,38.9,L,NA
73,FRAM,12.2,L,NA
73,FRAM,19.8,L,NA
73,FRAM,24.1,L,NA
73,PRSE,13.8,L,NA
73,PRSE,2.5,L,NA
73,PRSE,9.7,L,NA
73,PRSE,25.4,L,NA
73,PRSE,37.4,L,NA
73,QURU,8.8,L,NA
73,QURU,9.7,L,NA
73,QURU,12,L,NA
73,PIST,15.1,D,NA
73,QURU,3.2,D,NA
73,QURU,29.1,L,NA
73,PRSE,10.4,D,NA
73,PRSE,8.7,D,NA
73,QURU,8.1,L,NA
74,ACRU,10.1,L,S3
74,ACRU,7.7,L,S5
74,ACRU,9.4,L,S5
74,ACRU,23.9,L,S5
74,ACRU,10.9,L,S5
74,ACRU,12.3,L,S5
74,ACRU,6.3,D,S5
74,ACRU,11.2,L,S4
74,ACRU,5.9,L,S4
74,ACRU,6.2,D,S4
74,ACRU,6.9,D,S4
74,ACRU,11.8,L,S4
74,ACRU,2.8,L,NA
74,ACRU,8.4,D,S3
74,ACRU,5.9,L,S1
74,ACRU,9,L,S3
74,ACRU,10.6,L,S3
74,ACRU,11,L,S2
74,ACRU,6.6,L,S2
74,ACRU,7.9,L,S2
74,BEPA,15.8,D,NA
74,BEPA,19,L,NA
74,BEPA,19.2,L,NA
74,BEPA,26.4,L,NA
74,BEPA,18.4,L,NA
74,BEPA,12,D,NA
74,BEPO,10.1,D,NA
74,PIST,23.4,L,NA
74,PIST,42.2,L,NA
74,QURU,6.1,L,NA
74,ACRU,10.2,L,NA
74,QURU,21.3,L,NA
74,QURU,12.1,D,NA
74,QURU,10.9,D,NA
74,QURU,20.2,L,NA
74,QURU,5.4,D,NA
74,QURU,6.2,L,NA
74,QURU,8.2,L,NA
74,QURU,26.3,L,NA
74,QURU,9.4,L,NA
74,QURU,8.3,L,NA
74,QURU,7.6,D,NA
74,QURU,8.7,L,NA
74,QURU,11.2,L,NA
74,QURU,32.2,L,S7
74,QURU,6.4,D,S7
74,ACRU,13.1,L,S5
74,QURU,15,L,NA
74,QURU,6.1,L,NA
74,QURU,14.3,L,NA
74,QURU,8.6,L,NA
74,QURU,21.1,D,NA
74,QURU,20.1,L,NA
74,QURU,25.5,L,NA
74,QURU,3.8,D,NA
74,FRAM,5.5,D,NA
74,FRAM,32.8,L,NA
74,FRAM,14.3,L,NA
74,FRAM,10.3,D,S8
74,FRAM,25.1,L,S8
74,FRAM,18.1,D,S8
74,ACPE,4.6,L,NA
74,ACPE,3.1,L,NA
74,PRSE,6.1,D,NA
74,PRSE,5.6,D,NA
74,PRSE,5.5,L,NA
74,PRSE,15.2,L,S9
74,PRSE,18.2,L,S9
74,PRSE,16.3,L,S9
74,PRSE,7.9,D,S10
74,PRSE,15.5,L,S10
74,PRSE,5,D,S10
74,PRSE,11.2,L,S10
74,PRSE,5.3,D,S11
74,PRSE,12.4,D,S11
74,PRSE,21,L,S11
74,PRSE,5,D,S11
74,PRSE,6.1,D,S11
74,PRSE,10.1,D,NA
74,PRSE,20,L,S12
74,PRSE,17.9,L,S12
74,PRSE,21,L,S12
74,PRSE,13.6,L,S12
74,PRSE,7.8,L,NA
74,PRSE,7.2,D,S13
74,PRSE,13.1,D,S13
74,PRSE,20,L,NA
74,ACRU,10.9,L,S1
74,ACRU,19.5,L,S1
74,ACRU,14.8,L,S1
74,ACRU,11,L,S1
74,ACRU,7.1,D,S1
74,ACRU,12.3,L,S3
74,ACRU,8,D,S3
74,QURU,10.5,L,NA
74,ACRU,9.4,L,S6
74,ACRU,4.7,D,S6
74,ACRU,13.3,L,S6
74,BEPA,20.5,L,NA
74,BEPA,19,L,NA
74,ACRU,16.6,L,S5
74,ACRU,7.7,L,NA
74,ACRU,8.2,D,S5
75,PIRU,8.3,L,NA
75,PIRU,6.9,D,NA
75,PIRU,10.8,L,NA
75,PIRU,6,D,NA
75,PIRU,11.9,D,NA
75,FRAM,6.5,L,NA
75,FRAM,11.3,L,NA
75,FRAM,3.6,L,NA
75,QURU,13.6,L,NA
75,FRAM,3.5,L,NA
75,PRSE,6.8,L,NA
75,FRAM,3.1,L,NA
75,PRSE,4.7,D,S6
75,PRSE,7.7,D,S6
75,PIRU,5.4,L,NA
75,PRSE,16.3,L,S6
75,PRSE,11.6,L,S6
75,PRSE,3.8,D,S6
75,QURU,18.1,L,NA
75,QURU,34.8,L,NA
75,QURU,7.7,L,NA
75,QURU,9.6,L,NA
75,PRSE,4.2,L,NA
75,PRSE,50.5,L,NA
75,PRSE,5,D,S6
75,QURU,8.5,D,NA
75,QURU,16,L,NA
75,QURU,18.6,L,NA
75,QURU,28.2,L,NA
75,QURU,9.3,D,NA
75,PIRU,9.8,L,NA
75,QURU,20.2,L,S5
75,QURU,11.2,L,S5
75,QURU,19.2,L,NA
75,QURU,7.6,D,NA
75,QURU,7.3,D,NA
75,QURU,14.4,D,S4
75,QURU,25.2,L,S4
75,QURU,6.4,D,NA
75,PIST,7.1,L,S3
75,PIST,5.6,L,S3
75,PIST,5.9,L,NA
75,PIST,4.4,D,NA
75,PIST,32.5,L,NA
75,BEPA,21.4,L,NA
75,BEPA,31.5,L,NA
75,BEPA,20.4,L,NA
75,BEPA,17.2,L,NA
75,BELE,22.9,L,NA
75,PIRU,5.6,D,NA
75,PIRU,5.4,D,NA
75,PIRU,6.7,D,NA
75,PIRU,13.1,L,NA
75,QURU,12.6,L,NA
75,QURU,20.7,L,NA
75,QURU,15.3,L,NA
75,QURU,18,L,NA
75,BELE,2.7,L,NA
75,BELE,13.8,D,NA
75,BELE,22.1,L,NA
75,BELE,21.6,L,NA
75,BELE,20,L,NA
75,BELE,13.3,L,NA
75,BELE,19,L,NA
75,ACRU,5.6,L,NA
75,ACRU,3.7,L,NA
75,ACRU,22.3,L,NA
75,ACRU,21,L,NA
75,ACRU,4,L,NA
75,ACRU,12.7,L,NA
75,ACRU,5.1,D,NA
75,ACRU,9.3,L,NA
75,ACRU,8.5,L,NA
75,ACRU,11.7,L,NA
75,ACRU,6.6,L,NA
75,ACRU,21,L,NA
75,ACRU,5.5,L,S2
75,ACRU,3,L,S2
75,ACRU,6.1,L,NA
75,ACRU,12.1,L,NA
75,ACRU,12.5,L,NA
75,ACRU,3.3,L,NA
75,ACRU,7.4,L,NA
75,ACRU,3.1,L,NA
75,ACRU,7.9,L,NA
75,ACRU,32,L,NA
75,ACRU,25.4,L,NA
75,ACRU,4.2,L,NA
75,ACRU,4.9,L,NA
75,ACRU,5.4,L,NA
75,ACRU,6.1,L,NA
75,ACRU,2.5,L,NA
75,ACRU,3.4,L,NA
75,ACRU,7,L,NA
75,ACRU,4.8,L,NA
75,ACRU,9.6,L,NA
75,ACRU,5,L,S1
75,ACRU,14.2,L,S1
75,ACRU,11.5,L,NA
75,ACRU,2.5,D,NA
76,QURU,19,L,NA
76,QURU,8.2,D,S2
76,QURU,15,L,S2
76,QUAL,31.9,L,NA
76,QURU,13.3,D,NA
76,TSCA,18.5,L,NA
76,TSCA,15.4,L,NA
76,TSCA,36.4,L,NA
76,TSCA,3.6,D,NA
76,TSCA,29.7,L,NA
76,TSCA,36.1,L,NA
76,QURU,28.2,L,NA
76,TSCA,10,L,NA
76,TSCA,11.3,L,NA
76,TSCA,35.9,L,S1
76,TSCA,47.3,L,S1
76,TSCA,4,L,NA
76,TSCA,29.5,L,NA
76,TSCA,2.5,L,NA
76,TSCA,3,L,NA
76,TSCA,27.6,L,NA
76,TSCA,59.8,L,NA
76,TSCA,37,L,NA
76,ACRU,18.8,L,S3
76,TSCA,5.5,L,NA
76,ACRU,13.6,L,S3
76,TSCA,31.3,L,NA
76,ACRU,12.9,L,NA
76,ACRU,10.2,L,NA
76,BEAL,6.9,L,NA
76,TSCA,14.4,L,NA
76,FAGR,14.4,L,NA
76,FAGR,12.8,L,NA
76,FAGR,12.3,L,NA
76,PRSE,9.7,D,NA
76,PIRU,18.8,D,NA
76,PIRU,11.8,D,NA
76,PIRU,7.3,L,NA
76,TSCA,2.6,L,NA
76,TSCA,2.7,L,NA
76,TSCA,31.3,L,NA
76,TSCA,32.3,L,NA
76,TSCA,16,L,NA
76,TSCA,39.5,L,NA
76,TSCA,15.3,L,NA
76,TSCA,8.8,L,NA
76,TSCA,3.6,L,NA
76,TSCA,4.4,L,NA
76,TSCA,5.4,L,NA
76,TSCA,5.9,L,NA
76,ACRU,21,L,NA
76,BEAL,7.7,L,NA
76,BEAL,5.2,D,NA
76,BEAL,17.3,L,NA
76,BEAL,22.3,L,NA
76,BEAL,15.1,L,NA
76,BELE,17.2,L,NA
76,BELE,23.3,L,NA
77,ACRU,3,L,NA
77,QURU,12.1,D,NA
77,QURU,20.3,L,NA
77,QURU,20.7,L,NA
77,QURU,8.9,L,NA
77,QURU,15.3,L,NA
77,QURU,25.9,L,NA
77,QURU,9.3,L,NA
77,QURU,8.9,D,S15
77,QURU,10.4,D,S15
77,QURU,17.3,L,S15
77,QURU,15,L,S14
77,QURU,16.2,L,S14
77,QURU,4.8,D,NA
77,QURU,8.4,D,S13
77,QURU,25.4,L,S13
77,QURU,17.4,L,S13
77,QURU,31.6,L,NA
77,QURU,15.6,L,NA
77,QURU,23.1,L,S12
77,QURU,20.7,L,S12
77,QURU,22.5,L,S12
77,QURU,4.7,D,NA
77,QURU,9.2,D,NA
77,QURU,17.3,L,NA
77,QURU,5.1,L,NA
77,QURU,16.3,L,NA
77,QUAL,15.8,L,NA
77,QUAL,8.3,D,NA
77,ACRU,6.3,L,S9
77,ACRU,3.6,D,S5
77,ACRU,11.4,L,NA
77,QURU,26,L,NA
77,QURU,13.3,L,NA
77,QURU,5.6,D,S18
77,QURU,4.6,D,S18
77,QURU,17.3,L,NA
77,QURU,10.4,D,NA
77,QURU,7.3,D,S19
77,QUAL,6.9,D,NA
77,QURU,9,L,S19
77,QURU,21,L,NA
77,QURU,28.3,L,S20
77,QURU,8.9,D,S20
77,QURU,4.7,D,S20
77,CADE,2.7,L,NA
77,CADE,4.8,L,NA
77,CADE,5.9,L,NA
77,CADE,8.9,L,NA
77,CADE,4.3,L,NA
77,ACRU,5.8,L,S8
77,ACRU,6.5,L,S8
77,ACRU,7.3,L,NA
77,QURU,11.6,L,NA
77,QURU,16.2,L,S17
77,QURU,22,L,S17
77,QURU,11.4,D,S16
77,QURU,12.7,D,S16
77,QURU,13.1,D,NA
77,ACRU,5.5,L,NA
77,ACRU,4.3,L,NA
77,ACRU,11,L,NA
77,ACRU,5.9,L,NA
77,ACRU,2.5,L,NA
77,ACRU,7.9,L,NA
77,ACRU,4.7,L,NA
77,QUAL,12,D,NA
77,PIST,8.2,L,NA
77,PIST,3.9,L,NA
77,PIST,12.9,L,NA
77,PIST,7.1,L,NA
77,PIST,10.3,L,NA
77,PIST,7.5,L,NA
77,PIST,3.8,L,NA
77,PIST,12.2,L,NA
77,PIST,2.6,L,NA
77,PIST,4.1,L,NA
77,BEPO,11.7,L,NA
77,BEPA,13.9,L,NA
77,ACRU,6.5,L,NA
77,ACRU,5.4,L,NA
77,ACRU,3.2,D,S11
77,ACRU,4.6,L,S11
77,ACRU,4.2,L,S11
77,ACRU,9.9,L,S10
77,ACRU,8.7,L,S10
77,ACRU,3.7,L,NA
77,ACRU,6.7,L,NA
77,ACRU,2.5,L,NA
77,ACRU,3.9,L,S9
77,ACRU,3.6,L,S9
77,ACRU,5.4,L,S9
77,ACRU,7.1,L,NA
77,ACRU,10.4,L,S4
77,QURU,4.4,D,NA
77,ACRU,6.8,L,S7
77,ACRU,3.2,D,S7
77,ACRU,7.4,L,S7
77,ACRU,4.3,L,NA
77,ACRU,5.4,D,S6
77,ACRU,3.6,D,S6
77,ACRU,9.4,L,S4
77,QURU,25,L,NA
77,ACRU,10.1,L,S5
77,ACRU,4.1,L,S2
77,ACRU,4.3,L,NA
77,ACRU,7.1,L,S2
77,ACRU,7,L,S2
77,ACRU,3,D,S3
77,ACRU,4.2,D,S3
77,ACRU,4.9,L,S3
77,ACRU,4.2,L,S2
77,ACRU,2.5,L,NA
77,ACRU,8.7,L,S1
77,ACRU,3.9,L,NA
77,ACRU,4.3,D,S1
77,ACRU,7.6,L,NA
77,ACRU,4.9,L,NA
78,BELE,5.7,L,NA
78,ACSA,27.8,L,NA
78,ACPE,3,L,NA
78,BELE,11.6,L,NA
78,BELE,18.4,L,NA
78,BELE,14.6,L,S1
78,BELE,22.4,L,S1
78,BELE,17.1,L,NA
78,BELE,8.1,L,NA
78,BELE,8.2,L,NA
78,BELE,8.5,L,NA
78,BELE,9.2,L,NA
78,BELE,3.4,L,NA
78,BELE,15,L,NA
78,BELE,15.7,L,NA
78,BELE,16.2,L,NA
78,BELE,8.6,L,NA
78,BELE,6.3,L,NA
78,BELE,9.2,L,NA
78,ACRU,3.4,L,NA
78,ACRU,5.9,L,NA
78,ACRU,19.9,L,NA
78,ACRU,23.9,L,NA
78,ACRU,14.6,L,NA
78,ACRU,12.5,L,NA
78,ACRU,19.2,L,NA
78,ACRU,4.4,D,NA
78,QURU,7.4,D,NA
78,QURU,6.5,D,NA
78,QURU,44.2,L,NA
78,QURU,25.7,L,NA
78,QURU,17.8,L,NA
78,QURU,23.3,L,NA
78,QURU,24.3,L,NA
78,QURU,27.8,L,NA
78,QURU,21.1,L,NA
78,QURU,36.1,L,NA
78,QURU,19,L,NA
78,BELE,5.2,L,NA
78,BELE,4,L,NA
78,BELE,10.8,L,NA
78,BELE,15.6,L,NA
78,BEPA,13.9,L,NA
78,PRSE,52.9,L,S2
78,PRSE,21.4,L,S2
78,PRSE,8.9,D,NA
78,ACSA,3.1,L,NA
78,FRAM,8.7,L,NA
78,FRAM,14,L,NA
78,FRAM,5.9,L,NA
78,CADE,3.7,L,NA
78,CADE,3.3,L,NA
78,CADE,4.2,L,NA
78,CADE,6.1,L,NA
78,CADE,4.7,D,NA
78,ACRU,11,L,NA
79,PIST,15.7,L,NA
79,PIST,11.8,L,NA
79,PIST,12.6,L,NA
79,BEPO,14.9,D,NA
79,BEPO,6.4,D,NA
79,BEPO,11,L,NA
79,BEPO,10.2,L,NA
79,BEPO,14,L,NA
79,BEPO,7.1,L,NA
79,ACRU,15.2,L,S19
79,ACRU,9.5,D,S19
79,ACRU,8.7,L,S18
79,ACRU,10.4,L,S18
79,ACRU,12.1,L,S18
79,ACRU,12,L,S17
79,ACRU,12.9,L,S17
79,ACRU,10.2,D,S17
79,ACRU,10.7,L,S17
79,ACRU,10.7,L,S17
79,ACRU,10,D,S17
79,ACRU,12.6,L,S16
79,ACRU,9.7,L,S16
79,ACRU,5.7,D,S16
79,ACRU,11.3,L,S15
79,ACRU,6.9,L,S15
79,ACRU,11.6,L,S15
79,ACRU,18,L,S14
79,ACRU,17.5,L,S14
79,ACRU,16,L,S14
79,ACRU,6.7,D,S14
79,ACRU,12.6,L,S13
79,ACRU,6.3,L,S13
79,ACRU,14.2,L,NA
79,ACRU,11.5,L,NA
79,ACRU,15.2,L,S12
79,ACRU,8.3,L,S12
79,ACRU,18.6,L,S12
79,ACRU,11,L,S11
79,ACRU,12.2,L,S11
79,ACRU,8.7,L,S11
79,ACRU,5.4,D,S10
79,ACRU,8.7,L,S10
79,ACRU,12.3,L,S10
79,ACRU,14.2,L,S10
79,ACRU,7.5,L,S9
79,ACRU,5.6,D,S9
79,ACRU,10,L,S9
79,ACRU,6.3,D,S9
79,ACRU,6.8,L,S9
79,ACRU,11.4,L,S9
79,ACRU,8.8,L,S9
79,ACRU,9.3,L,S9
79,ACRU,6.5,L,NA
79,ACRU,4.7,D,S8
79,ACRU,4.7,D,S8
79,ACRU,10.5,L,S8
79,ACRU,9,D,NA
79,ACRU,7.9,L,NA
79,ACRU,17.6,L,S7
79,ACRU,11.9,L,S7
79,ACRU,16,L,S7
79,ACRU,22.4,L,S7
79,ACRU,13.8,L,S6
79,ACRU,16,L,S6
79,ACRU,11.2,L,S6
79,ACRU,10.3,L,S6
79,ACRU,7.4,L,S6
79,ACRU,14.2,L,S6
79,ACRU,6,D,S5
79,ACRU,6.3,D,S5
79,QURU,3,L,NA
79,QURU,5.8,L,NA
79,ACRU,13.5,L,NA
79,ACRU,6.1,L,S1
79,ACRU,10.3,L,S1
79,ACRU,15.3,L,S2
79,ACRU,11.8,L,S3
79,ACRU,9.7,L,S3
79,ACRU,6.6,L,S4
79,ACRU,4.2,D,S4
79,ACRU,16.5,L,S4
79,ACRU,13.6,L,S4
79,ACRU,13.5,L,S4
79,ACRU,8.3,L,NA
79,ACRU,8.9,L,NA
79,ACRU,4.5,L,NA
79,ACRU,6.7,L,NA
79,ACRU,8,L,NA
79,ACRU,18.7,L,S5
79,ACRU,19.8,L,S5
79,ACRU,14.7,L,S5
79,ACRU,11.1,L,S5
79,QURU,10.9,L,NA
79,QURU,30.2,L,NA
79,QURU,5.7,L,NA
79,QURU,11,L,NA
79,PI,7.2,L,NA
79,ACRU,6.6,L,NA
79,ACRU,4.8,D,S2
79,PIST,8.7,L,NA
79,CADE,7.7,L,NA
80,TSCA,53.8,L,NA
80,TSCA,56.9,L,NA
80,TSCA,36.2,L,NA
80,TSCA,13,L,NA
80,ACRU,15.5,L,S2
80,QURU,6.9,L,NA
80,QURU,43.2,L,NA
80,QURU,42.7,L,NA
80,QURU,31.6,L,S3
80,QURU,13.8,L,S3
80,QURU,32,L,S3
80,QURU,21.4,L,NA
80,QURU,10.3,L,NA
80,QUAL,6.1,D,S2
80,QUAL,10,D,S2
80,QUAL,17.8,L,S2
80,BEPO,11.2,L,NA
80,BEPO,8,D,NA
80,ACRU,18.9,L,NA
80,ACRU,15,L,NA
80,ACRU,5.2,D,NA
80,ACRU,7.4,D,NA
80,ACRU,16.7,L,NA
80,ACRU,13.3,L,NA
80,ACRU,3.5,L,NA
80,ACRU,15.3,L,NA
80,ACRU,17.7,L,NA
80,ACRU,9.8,L,S2
80,ACRU,22.7,L,S1
80,ACRU,4.8,D,S1
80,ACRU,9.1,L,NA
80,ACRU,4.9,L,NA
80,ACRU,26.7,L,NA
80,ACRU,6.7,L,NA
80,ACRU,31.9,L,NA
80,ACRU,7.8,L,NA
80,TSCA,13.3,L,NA
80,TSCA,5.9,L,NA
80,TSCA,8.3,L,NA
80,TSCA,9.4,L,NA
80,TSCA,16,L,NA
80,TSCA,7.9,L,NA
80,AM,5.5,L,NA
80,AM,3.8,L,NA
80,PIRU,8.9,L,NA
80,PIRU,16.6,L,NA
80,PIRU,13.7,L,NA
80,PIRU,3,D,NA
80,ACRU,11.6,L,NA
80,ACRU,12.5,L,NA
80,ACRU,7.2,D,NA
80,CADE,4.8,L,NA
80,ACRU,15.6,L,NA
