year,ddy,day,hour,Sup,Sdn,Lup,Ldn,soilheat,Rnsum,PARup,PARdn,Lup(thermopile),Ldw(thermopile)
2006,184.02083,184,0.5,2.6,-1.5,368.27,-334.63,-7.45,34.74,0.25,-1.39,-2.36,36.95
2006,184.0625,184,1.5,1.81,0.88,368.25,-322.72,-6.35,48.21,-0.36,0.66,-3.35,47.95
2006,184.10417,184,2.5,1.45,1.53,367.52,-322.53,-5.55,47.97,-0.32,0.55,-3.93,48.62
2006,184.14583,184,3.5,1.46,1.53,366.76,-326.47,-4.81,43.28,-0.3,0.6,-3.19,41.31
2006,184.1875,184,4.5,1.47,1.72,365.87,-315.33,-4.28,53.73,-0.32,0.63,-3.14,57.3
2006,184.22917,184,5.5,1.9,2.47,361.63,-293.95,-3.72,72.05,-0.35,0.62,-2.42,68.98
2006,184.27083,184,6.5,1.86,2.01,358.42,-304.83,-3.14,57.45,-0.47,0.51,-1.92,55.67
2006,184.3125,184,7.5,1.57,1.68,357.72,-312.33,-2.69,48.65,-0.43,0.53,-1.33,46.77
2006,184.35417,184,8.5,1.86,1.82,353.14,-296.11,-2.37,60.71,-0.57,-0.35,-1.27,59.25
2006,184.39583,184,9.5,13.53,-37.08,348.09,-279.83,-1.92,44.71,1.97,-71.63,-2.59,70.72
2006,184.4375,184,10.5,39.65,-176.09,351.64,-277.75,-1.62,-62.54,11.47,-336.15,-11.89,86.03
2006,184.47917,184,11.5,62.44,-375.59,358.37,-280.57,-2.13,-235.35,22.81,-730.83,-18.19,96.09
2006,184.52083,184,12.5,86.75,-569.5,365.45,-284.83,-3.28,-402.13,31.9,-1111.69,-17.97,98.73
2006,184.5625,184,13.5,111.03,-742.34,371.4,-287.75,-5.83,-547.66,38.27,-1431.88,-14.36,97.81
2006,184.60417,184,14.5,127.9,-871.52,377.82,-294.78,-9.41,-660.58,42.69,-1684.84,-14.06,97.15
2006,184.64583,184,15.5,139.72,-947.08,382.01,-298.83,-15.75,-724.18,45.25,-1830.17,-12.75,95.81
2006,184.6875,184,16.5,142,-970.01,386.66,-304.36,-16.41,-745.71,45.42,-1888.63,-14.59,96.64
2006,184.72917,184,17.5,137.23,-937.71,390.03,-311.86,-13.16,-722.3,43.83,-1836.73,-17.06,95.49
2006,184.77083,184,18.5,121.65,-824.17,392.14,-312.56,-11.54,-622.94,39.66,-1628.18,-19.89,99.11
2006,184.8125,184,19.5,105.8,-708.97,391.7,-315.44,-10.77,-526.91,35.1,-1410.05,-21.49,98.12
2006,184.85417,184,20.5,84.68,-534.51,390.21,-312.09,-11.01,-371.71,27.97,-1054.12,-20.69,98.71
2006,184.89583,184,21.5,59.84,-342.29,387.07,-309.08,-10.5,-204.46,19.73,-670.4,-20.69,98.18
2006,184.9375,184,22.5,21.86,-117.2,378.26,-311.12,-9.19,-28.19,7.07,-236.21,-12.44,79.17
2006,184.97917,184,23.5,6.8,-33.3,371.77,-316.9,-7.68,28.38,2,-68.01,-2.94,57.75
2006,185.02083,185,0.5,1.9,0.72,365.72,-318.27,-6.21,50.07,-0.14,-2.01,-1.15,48.57
2006,185.0625,185,1.5,1.65,1.53,365.11,-323.66,-4.71,44.63,-0.36,0.47,-0.84,41.95
2006,185.10417,185,2.5,1.3,1.19,364,-329.6,-3.75,36.9,-0.44,0.53,-0.42,35.56
2006,185.14583,185,3.5,1.17,2.13,359.37,-320.72,-3.36,41.94,-0.51,0.67,-0.84,39.01
2006,185.1875,185,4.5,1.54,0.81,359,-325.11,-3.03,36.24,-0.52,0.57,-0.29,33.05
2006,185.22917,185,5.5,1.37,0.72,357.11,-328.29,-2.73,30.91,-0.54,0.63,-0.97,30.36
2006,185.27083,185,6.5,0.81,1.05,358.05,-334.2,-2.51,25.71,-0.55,0.62,-0.72,24.81
2006,185.3125,185,7.5,0.73,1.08,355.45,-332.98,-2.39,24.28,-0.5,0.66,-0.57,23.88
2006,185.35417,185,8.5,1.14,0.86,352.25,-318.56,-2.18,35.69,-0.49,0.53,-0.34,32.55
2006,185.39583,185,9.5,4.59,-18.96,354.35,-341.64,-1.81,-1.66,0.24,-32,0.12,13.22
2006,185.4375,185,10.5,13.56,-74.85,358.33,-346.74,-1.8,-49.71,3.32,-142.49,0.36,12.23
2006,185.47917,185,11.5,49.68,-291.22,365.39,-317.84,-2.48,-193.99,17.2,-575.19,-6.25,53.18
2006,185.52083,185,12.5,78.87,-490.54,370.96,-309.54,-4.12,-350.25,28.05,-960.28,-10.6,71.96
2006,185.5625,185,13.5,93.11,-616.9,379.63,-317.31,-6.51,-461.48,33.57,-1213.91,-13.16,74.62
2006,185.60417,185,14.5,89.51,-570.81,383.99,-338.16,-8.95,-435.47,30.72,-1132.64,-13.65,60.82
2006,185.64583,185,15.5,91.24,-572.79,385.83,-342.29,-10.45,-438.02,30.48,-1142.48,-13.04,55.48
2006,185.6875,185,16.5,67.52,-426.17,383.43,-351.7,-10.83,-326.91,22.96,-865.91,-11.31,43.53
2006,185.72917,185,17.5,35.65,-224.37,375.05,-351.01,-9.93,-164.67,12.69,-471.65,-7.18,30.73
2006,185.77083,185,18.5,47.05,-293.79,375.07,-352.25,-8.59,-223.92,16.01,-600.03,-5.44,30.9
2006,185.8125,185,19.5,87.31,-550.27,381.2,-335.63,-8.27,-417.39,29.56,-1106.56,-10.07,53.66
2006,185.85417,185,20.5,53.29,-329.63,379.01,-336.96,-8.66,-234.3,18.46,-667.27,-9,51.49
2006,185.89583,185,21.5,33.74,-204.91,377.72,-338.05,-8.27,-131.5,11.52,-411.43,-6.28,45.33
2006,185.9375,185,22.5,20.2,-118.02,376.03,-334.59,-7.57,-56.38,6.59,-237.5,-4.9,45.18
2006,185.97917,185,23.5,3.42,-16.5,373.22,-348.39,-6.82,11.75,0.76,-34.29,-1.54,28.55
2006,186.02083,186,0.5,1.27,0.7,369.28,-331.61,-5.93,39.64,-0.27,-2.08,-1.39,38.63
2006,186.0625,186,1.5,1.44,1.53,367.15,-323.51,-5.07,46.61,-0.4,0.5,-0.87,44.35
2006,186.10417,186,2.5,1.69,1.93,364.31,-311.97,-4.4,55.97,-0.37,0.63,-0.34,52.64
2006,186.14583,186,3.5,1.74,1.81,362.46,-313.27,-3.95,52.74,-0.45,0.7,-0.03,49.05
2006,186.1875,186,4.5,1.74,1.85,360.28,-311.27,-3.59,52.6,-0.5,0.56,-0.42,50.45
2006,186.22917,186,5.5,1.76,1.87,359.1,-306.52,-3.26,56.2,-0.48,0.51,-0.39,52.03
2006,186.27083,186,6.5,1.92,1.72,356.88,-306.59,-2.89,53.93,-0.53,0.54,-0.68,51.24
2006,186.3125,186,7.5,2.23,1.53,355.65,-302.25,-2.5,57.16,-0.52,0.54,-1.03,54.47
2006,186.35417,186,8.5,2.14,1.37,354.34,-300.5,-2.06,57.35,-0.48,0.45,-1.19,55.5
2006,186.39583,186,9.5,8.41,-25.32,354.72,-301.92,-1.71,35.88,0.97,-50.64,-1.74,53.73
2006,186.4375,186,10.5,14.85,-77.49,354.58,-307.64,-1.72,-15.7,3.68,-156.44,-3.19,50.41
2006,186.47917,186,11.5,28.3,-164.2,357.05,-304.74,-2.12,-83.59,8.46,-323.72,-4.61,57.04
2006,186.52083,186,12.5,50.74,-300.48,360.9,-312.44,-2.93,-201.28,16.38,-587.39,-8.87,57.13
2006,186.5625,186,13.5,49.79,-289.02,362.51,-317.35,-3.69,-194.07,15.32,-568.09,-7.22,52.03
2006,186.60417,186,14.5,70.33,-417.47,362.54,-315.37,-4.26,-299.97,21.76,-810.31,-9.03,56.44
2006,186.64583,186,15.5,95.2,-582.36,365.9,-315.83,-5.23,-437.09,29.67,-1122.61,-12.02,62.01
2006,186.6875,186,16.5,62.06,-375.16,361.65,-320.7,-5.85,-272.15,19.87,-739.22,-12.24,52.99
2006,186.72917,186,17.5,77.59,-469.33,360.54,-318.32,-4.79,-349.51,24.08,-917.28,-10.53,53.01
2006,186.77083,186,18.5,89.24,-553.74,362.31,-313.82,-4.43,-416.02,27.74,-1063.76,-13.96,64.51
2006,186.8125,186,19.5,109.81,-700.52,365.27,-290.93,-4.4,-516.36,34.56,-1355.93,-17.06,89.98
2006,186.85417,186,20.5,75.64,-473.51,364.31,-292.39,-4.98,-325.95,24.19,-915.42,-18.25,90.62
2006,186.89583,186,21.5,58.85,-338.46,363.03,-293.63,-4.91,-210.21,18.57,-653.89,-14.76,84.87
2006,186.9375,186,22.5,47.89,-205.54,358.76,-282.36,-4.25,-81.25,12.62,-381.7,-12.24,88.05
2006,186.97917,186,23.5,15.53,-54.69,350.71,-273.77,-3.38,37.78,3.52,-111.3,-9.91,86.6
2006,187.02083,187,0.5,2.7,-0.09,344.31,-277.84,-2.11,69.08,-0.37,-4.8,-5.46,71.31
2006,187.0625,187,1.5,1.95,2.32,339.51,-288.01,-0.77,55.77,-0.56,0.64,-5.52,56.9
2006,187.10417,187,2.5,2.62,0.96,338.66,-296.12,0.22,46.12,-0.62,0.68,-5.48,47.66
2006,187.14583,187,3.5,1.83,1.21,340,-302.05,0.84,40.99,-0.6,0.61,-5.43,43.89
2006,187.1875,187,4.5,1.44,1.17,343.37,-308.25,1.21,37.73,-0.46,0.59,-2.48,36.98
2006,187.22917,187,5.5,1.1,1.11,343.12,-313.65,1.4,31.68,-0.46,0.65,-1.65,31.03
2006,187.27083,187,6.5,1.31,0.65,343.04,-318.69,1.45,26.31,-0.48,0.67,-0.92,25.73
2006,187.3125,187,7.5,1.07,0.82,344.07,-318.67,1.36,27.29,-0.43,0.66,-1.24,25.82
2006,187.35417,187,8.5,1.15,2.38,339.93,-320.2,1.27,23.26,-0.5,0.63,-2.22,22.22
2006,187.39583,187,9.5,1.27,-2.07,336.02,-318.23,1.32,17,-0.55,-5.45,-2.27,20.48
2006,187.4375,187,10.5,4.61,-22.6,336.61,-311.75,1.45,6.87,0.63,-48.14,-1.61,26.08
2006,187.47917,187,11.5,16.63,-91.84,339.13,-309.78,1.38,-45.86,4.44,-185.44,-2.1,31.97
2006,187.52083,187,12.5,40.97,-234.83,344.27,-305.43,0.79,-155.03,12.13,-460.53,-4.76,44.01
2006,187.5625,187,13.5,69.42,-426.47,348.36,-306.01,-0.44,-314.7,22.02,-825.15,-7.54,50.83
2006,187.60417,187,14.5,79.28,-499.93,351.69,-303.67,-2.02,-372.63,25.65,-967.05,-9.41,56.05
2006,187.64583,187,15.5,103.42,-654.67,359.14,-316.37,-3.56,-508.48,33.13,-1261.16,-13.25,57.59
2006,187.6875,187,16.5,109.7,-699.09,361.79,-309.99,-5.13,-537.59,34.84,-1353.87,-14.64,64.88
2006,187.72917,187,17.5,132.33,-845.95,366.96,-314.9,-5.5,-661.56,41.85,-1642.69,-17.89,70.28
2006,187.77083,187,18.5,107.2,-696.13,365.78,-308.36,-5.69,-531.52,35.25,-1367.22,-19.05,76.06
2006,187.8125,187,19.5,97.61,-627.39,365.31,-304.12,-5.66,-468.59,31.47,-1231,-18.93,80.4
2006,187.85417,187,20.5,65.17,-403.59,361.47,-308.87,-5.69,-285.82,21.16,-784.83,-17.37,72.84
2006,187.89583,187,21.5,43.99,-263.9,357.46,-291.34,-5.04,-153.79,14.77,-522.57,-13.57,76.85
2006,187.9375,187,22.5,51.63,-234.15,356.45,-286.92,-3.98,-112.99,14.14,-440.41,-14.72,85.01
2006,187.97917,187,23.5,23.74,-65.64,349.92,-268.53,-3.21,39.48,4.56,-126.72,-10.84,92.01
2006,188.02083,188,0.5,3.13,-1.4,346.14,-269.41,-1.95,78.46,0.17,-7,-2.69,79.54
2006,188.0625,188,1.5,2.45,2.42,346.04,-268.05,-0.62,82.86,0.04,0.69,-0.71,78.97
2006,188.10417,188,2.5,2.17,2.75,344.97,-264.59,0.28,85.3,0.02,0.7,-0.51,80.53
2006,188.14583,188,3.5,2.15,3.17,340.44,-261.02,0.78,84.74,0.04,0.62,-1.25,80.71
2006,188.1875,188,4.5,2.53,2.53,337.87,-259.11,1.26,83.81,0.04,0.58,-0.45,79.05
2006,188.22917,188,5.5,2.33,2.42,337.14,-259.71,1.65,82.18,0.03,0.59,-0.35,77.85
2006,188.27083,188,6.5,2.45,2.4,335.79,-259.18,1.87,81.46,-0.28,0.58,-1.32,77.89
2006,188.3125,188,7.5,2.08,2.79,333.26,-257.15,2.27,80.98,-0.68,0.61,-1.14,77.23
2006,188.35417,188,8.5,2.3,2.1,332.07,-257.96,2.51,78.51,-0.74,0.61,-0.56,74.7
2006,188.39583,188,9.5,11.83,-28.21,330.66,-257.84,2.58,56.44,1.12,-52.14,-2.34,75.23
2006,188.4375,188,10.5,42.25,-178.56,332.32,-259.25,2.37,-63.24,10.95,-339.63,-8.28,81.43
2006,188.47917,188,11.5,66.3,-374.89,338.91,-263.67,1.54,-233.34,22.06,-727.65,-12.48,87.74
2006,188.52083,188,12.5,87.54,-546.23,345.57,-268.84,0.11,-381.97,29.89,-1053.23,-13.53,90.19
2006,188.5625,188,13.5,103.77,-667.12,353.95,-277.51,-1.73,-486.91,34.17,-1260.96,-14.27,90.71
2006,188.60417,188,14.5,125.11,-821.66,362.08,-286.43,-4.49,-620.89,41.26,-1580.43,-12.15,87.32
2006,188.64583,188,15.5,123.84,-806.28,365.6,-302.25,-9.55,-619.09,39.65,-1547.86,-11.61,75.96
2006,188.6875,188,16.5,117.26,-772.21,369.7,-307.86,-10.42,-593.11,37.8,-1497.78,-13.44,72.85
2006,188.72917,188,17.5,104.31,-664.51,371.06,-321.55,-8.56,-510.69,32.72,-1281.3,-15.7,68.14
2006,188.77083,188,18.5,128.4,-820.13,377.09,-302.19,-7.76,-616.83,39.9,-1582.2,-16.98,90
2006,188.8125,188,19.5,79.22,-512.53,374.5,-311.93,-7.57,-370.74,26.03,-1003.56,-17.97,81.63
2006,188.85417,188,20.5,67.75,-415.09,373.05,-306.33,-7.13,-280.62,21.45,-805.16,-17.85,83.99
2006,188.89583,188,21.5,58.98,-340.83,371.88,-299.47,-6.79,-209.43,18.73,-649.52,-20.34,93.54
2006,188.9375,188,22.5,29.47,-136.84,365.2,-292.3,-6.07,-34.46,8.05,-265.71,-13.01,85.7
2006,188.97917,188,23.5,12.4,-41.87,358.26,-287.85,-4.89,40.95,2.32,-78.57,-8.6,79.06
2006,189.02083,189,0.5,3.15,-0.94,357.56,-287.44,-3.63,72.34,0.15,-4.81,-3.94,74.12
2006,189.0625,189,1.5,2.39,2.39,359.48,-288.85,-2.36,75.42,0.12,0.51,-3.45,73.62
2006,189.10417,189,2.5,1.58,3,349.28,-287.05,-1.41,66.8,0.11,0.51,-8.12,70.74
2006,189.14583,189,3.5,2.39,2.44,343.14,-280.45,-0.63,67.52,0.1,0.62,-5.79,67.93
2006,189.1875,189,4.5,2.12,2.15,337.01,-280.96,0.15,60.32,-0.57,0.61,-7.03,63.27
2006,189.22917,189,5.5,3.18,0.81,341.98,-285.91,0.86,60.07,-0.52,0.61,-4.72,60.96
2006,189.27083,189,6.5,2,2.3,338.17,-283.02,1.07,59.45,-0.57,0.61,-6.21,61.07
2006,189.3125,189,7.5,2.68,1.1,336.58,-283.79,1.4,56.57,-0.7,0.56,-4.38,57.43
2006,189.35417,189,8.5,1.76,2.32,335.5,-282.66,1.56,56.92,-0.73,0.55,-5.88,58.26
2006,189.39583,189,9.5,6.73,-16.73,335.6,-294.89,1.71,30.7,-0.05,-22.69,-3.39,44.87
2006,189.4375,189,10.5,15.63,-73.9,340.43,-292.56,1.65,-10.39,3.13,-135.98,-3.1,51.06
2006,189.47917,189,11.5,39.54,-206.16,349.34,-288.26,0.94,-105.54,10.31,-373.74,-5.85,67.35
2006,189.52083,189,12.5,74.55,-428.4,362.04,-287.35,-0.61,-279.15,20.75,-781.57,-12.01,86.63
2006,189.5625,189,13.5,100.9,-624.93,369.57,-291.93,-3.32,-446.39,30.75,-1154.8,-15.31,92.95
2006,189.60417,189,14.5,120.48,-758.08,374.42,-299.86,-6.43,-563.04,37.63,-1410.35,-17.18,91.46
2006,189.64583,189,15.5,111.79,-712.59,375.96,-305.73,-9.9,-530.57,35.53,-1346.41,-21.2,91.39
2006,189.6875,189,16.5,90.12,-580.48,376.33,-308.88,-10.76,-422.91,29.39,-1113.39,-21.78,88.75
2006,189.72917,189,17.5,87.84,-544.39,376.54,-323.2,-9.31,-403.21,27.98,-1052.04,-22.5,76.03
2006,189.77083,189,18.5,86.7,-529.31,376.16,-321.17,-8.54,-387.62,27.05,-1020.04,-20.34,74.99
2006,189.8125,189,19.5,83.74,-518.74,376.52,-314.14,-8,-372.62,26.79,-1008.57,-22.01,85.05
2006,189.85417,189,20.5,76.44,-475.17,376.93,-308.31,-8.09,-330.11,24.92,-920.7,-23.42,91.83
2006,189.89583,189,21.5,45.3,-275.31,372.45,-307.25,-7.66,-164.81,15.61,-550.9,-17.48,82.47
2006,189.9375,189,22.5,30.4,-151.29,367.78,-304,-6.79,-57.11,8.83,-294.62,-12.36,76.68
2006,189.97917,189,23.5,18.08,-63.19,360.2,-293.31,-5.79,21.78,3.55,-121.2,-9.95,76.63
2006,190.02083,190,0.5,2.66,-0.35,350.44,-287.65,-4.65,65.1,-0.25,-6.9,-3.86,66.5
2006,190.0625,190,1.5,3.33,1.72,344.87,-287.65,-3.17,62.27,-0.62,0.61,-3.29,60.56
2006,190.10417,190,2.5,3.24,1.73,342.43,-286.37,-1.81,61.04,-0.61,0.7,-6.42,59.54
2006,190.14583,190,3.5,1.65,0.03,345.11,-324.37,-0.84,22.41,-0.63,0.7,-4.6,26.36
2006,190.1875,190,4.5,1.1,1.06,345.1,-320.16,-0.44,27.1,-0.65,0.72,-2.34,27.35
2006,190.22917,190,5.5,1.36,1.17,344.27,-310.83,-0.42,35.97,-0.59,0.51,-2.41,36.54
2006,190.27083,190,6.5,1.68,1.18,343.58,-302.63,-0.38,43.8,-0.67,0.53,-1.91,41.65
2006,190.3125,190,7.5,0.92,0.83,344.65,-322.98,-0.29,23.41,-0.63,0.57,-0.85,22.38
2006,190.35417,190,8.5,1.01,0.63,344.84,-328.22,-0.36,18.26,-0.61,0.62,-0.62,17.84
2006,190.39583,190,9.5,5.58,-15.46,344.01,-302.37,-0.47,31.75,0,-31.61,-0.16,41.67
2006,190.4375,190,10.5,24.28,-110.67,344.5,-288.27,-0.62,-30.16,6.36,-219.11,-4.23,60.36
2006,190.47917,190,11.5,56.58,-317.04,352.19,-290.01,-1.21,-198.28,18.93,-610.08,-10.49,72.67
2006,190.52083,190,12.5,66.81,-424.2,359.97,-299.35,-2.59,-296.77,24.47,-836.28,-11.47,72.26
2006,190.5625,190,13.5,100.27,-665.03,370.03,-300.23,-4.47,-494.97,35.92,-1303.45,-13.36,83.35
2006,190.60417,190,14.5,117.01,-799.92,378,-304.61,-7.62,-609.52,41.05,-1574.84,-11.57,84.72
2006,190.64583,190,15.5,144.61,-959.96,384,-314.7,-12.68,-746.05,47.28,-1873.09,-9.02,78.05
2006,190.6875,190,16.5,120.59,-791.34,385.38,-328.19,-14.72,-613.55,38.96,-1548.72,-12.04,69.13
2006,190.72917,190,17.5,131.45,-856.96,387.11,-325.25,-11.92,-663.65,41.94,-1679.18,-12.44,74.36
2006,190.77083,190,18.5,119.44,-770.83,387.24,-321.71,-10.49,-585.86,39.02,-1520.49,-16.98,82.86
2006,190.8125,190,19.5,104.36,-659.92,385.48,-316.82,-9.72,-486.9,33.74,-1296.49,-17.59,86.5
2006,190.85417,190,20.5,94.38,-580.63,384.76,-308.09,-9.52,-409.58,30.48,-1142.05,-17.78,94.5
2006,190.89583,190,21.5,69.85,-390.36,382.02,-302.69,-9.03,-241.19,22.35,-757.57,-15.17,94.55
2006,190.9375,190,22.5,44.79,-199.07,376.03,-296.91,-7.67,-75.16,12.34,-378.44,-13.5,92.48
2006,190.97917,190,23.5,17.86,-56.38,369.49,-293.77,-6.28,37.2,3.65,-112.32,-7.06,82.68
2006,191.02083,191,0.5,2.59,-0.72,364.58,-292.59,-4.9,73.86,0.26,-7.02,-1.41,73.3
2006,191.0625,191,1.5,1.96,2.48,360.49,-291.18,-3.73,73.75,0.16,0.61,-0.08,69.35
2006,191.10417,191,2.5,1.86,2.46,355.63,-286.88,-3.01,73.07,0.15,0.6,-0.15,68.92
2006,191.14583,191,3.5,2.06,2.38,350.71,-282.41,-2.31,72.74,-0.53,0.61,-0.07,68.15
2006,191.1875,191,4.5,2.02,2.2,346.85,-288.13,-1.52,62.94,-0.65,0.55,0.05,58.35
2006,191.22917,191,5.5,1.83,2.08,344.24,-293.01,-0.88,55.15,-0.74,0.57,-0.22,51.72
2006,191.27083,191,6.5,2.27,2.37,340.35,-279.1,-0.36,65.88,-0.72,0.54,-0.2,61.35
2006,191.3125,191,7.5,2.23,2.05,337.86,-281.13,0.16,61,-0.51,0.6,-0.24,56.82
2006,191.35417,191,8.5,1.98,1.53,339.71,-286.72,0.51,56.5,-0.5,0.6,0.43,52.5
2006,191.39583,191,9.5,8.47,-21.78,341.19,-303.46,0.54,24.43,-0.09,-23.1,0.23,36.94
2006,191.4375,191,10.5,9.21,-40.43,344.09,-315.46,0.18,-2.59,1.42,-72.09,-0.84,29.37
2006,191.47917,191,11.5,14.19,-76.22,346.07,-318.79,-0.37,-34.75,3.44,-148.82,-0.57,27.87
2006,191.52083,191,12.5,26.87,-148.91,348.14,-319.36,-0.94,-93.26,7.45,-287.8,-1.98,31.8
2006,191.5625,191,13.5,88.32,-560.66,359.56,-289.96,-1.81,-402.73,29.67,-1078.42,-6.62,76.5
2006,191.60417,191,14.5,122.89,-795.04,369.77,-292.35,-4.82,-594.73,40.06,-1514.69,-8.64,85.97
2006,191.64583,191,15.5,136.32,-883.24,374.54,-299.68,-9.42,-672.06,43.81,-1688.65,-7.84,82.68
2006,191.6875,191,16.5,140.88,-914.11,378.83,-305.3,-11.86,-699.7,44.88,-1757.8,-9.45,82.95
2006,191.72917,191,17.5,139.59,-913.04,382.27,-308.56,-9.87,-699.73,44.76,-1775.64,-11.82,85.51
2006,191.77083,191,18.5,129.74,-834.54,383.98,-312.7,-9.08,-633.52,41.82,-1621.17,-12.95,84.19
2006,191.8125,191,19.5,112.85,-709.44,382.69,-315.18,-8.85,-529.08,36.61,-1373.84,-14.88,82.08
2006,191.85417,191,20.5,88,-536.19,381.33,-324.56,-9.06,-391.43,28.7,-1040.37,-14.36,71.25
2006,191.89583,191,21.5,58.13,-331.31,377.7,-317.2,-8.82,-212.69,18.78,-640.1,-11.47,72.03
2006,191.9375,191,22.5,43.35,-201.98,375.3,-310.91,-7.61,-94.23,11.75,-376.26,-9.76,73.79
2006,191.97917,191,23.5,10.16,-47.75,371.12,-316.94,-6.56,16.59,2.72,-96.99,-3.41,57.9
2006,192.02083,192,0.5,2.1,-1.13,365.87,-305.64,-5.45,61.19,-0.14,-7.3,-0.66,60.82
2006,192.0625,192,1.5,1.66,2.24,360.71,-302.34,-4.44,62.26,-0.5,0.6,-0.4,58.7
2006,192.10417,192,2.5,1.93,2.07,356.47,-299.12,-3.64,61.35,-0.56,0.6,0.07,57.31
2006,192.14583,192,3.5,2.01,1.88,353.53,-296.98,-2.99,60.44,-0.63,0.57,0.53,56
2006,192.1875,192,4.5,1.96,1.89,352.06,-297.3,-2.5,58.61,-0.58,0.55,0.61,53.75
2006,192.22917,192,5.5,1.6,1.23,352.34,-307.34,-2.12,47.83,-0.7,0.56,0.46,44.72
2006,192.27083,192,6.5,1.41,1.84,350.18,-301.6,-1.88,51.83,-0.58,0.53,-0.18,48.92
2006,192.3125,192,7.5,1.92,1.87,347.03,-294,-1.57,56.82,-0.56,0.58,0.52,52.44
2006,192.35417,192,8.5,1.83,1.79,345.68,-295.99,-1.2,53.3,-0.58,0.55,0.21,49.35
2006,192.39583,192,9.5,6.5,-20.73,345.5,-308.78,-0.92,22.49,-0.11,-33.72,0.65,35.88
2006,192.4375,192,10.5,17.26,-84.45,348.71,-309.94,-0.95,-28.42,3.91,-160.4,-0.65,39.37
2006,192.47917,192,11.5,52.9,-284.33,358.11,-322.6,-1.64,-195.93,15.27,-534.11,-4.17,38.86
2006,192.52083,192,12.5,13.32,-98.21,354.14,-348.47,-2.74,-79.22,5.04,-191.66,-1.35,7.12
2006,192.5625,192,13.5,52.62,-330.59,359.46,-350.96,-3.36,-269.47,16.44,-617.98,-4.25,12.73
2006,192.60417,192,14.5,42.64,-265.38,363.86,-356.43,-4.88,-215.31,13.78,-513.75,-7.03,14.34
2006,192.64583,192,15.5,32.09,-193.92,363.93,-358.59,-5.65,-156.49,9.63,-374.96,-0.8,6.7
2006,192.6875,192,16.5,68.44,-432.22,371.24,-351.32,-6.41,-343.86,21.77,-821.22,-6.58,26.36
2006,192.72917,192,17.5,31.74,-203.61,369.6,-356.52,-8.08,-158.78,11,-415.97,-4.99,18.41
2006,192.77083,192,18.5,28.96,-185.2,365.92,-345.65,-8.02,-135.97,9.24,-366.97,-2.63,22.32
2006,192.8125,192,19.5,56.23,-358.45,366.99,-347.73,-7.37,-282.96,17.52,-685.8,-3.31,23.46
2006,192.85417,192,20.5,48.26,-309.96,366.02,-343.5,-7.92,-239.18,15.93,-592.67,-10.55,30.75
2006,192.89583,192,21.5,33.38,-204.34,363.7,-340.08,-7.84,-147.34,11.4,-405.69,-6.79,30.83
2006,192.9375,192,22.5,35.81,-172.93,365.25,-311.52,-6.53,-83.38,10.86,-338.46,-11.69,65.95
2006,192.97917,192,23.5,9.29,-30.21,361.55,-306.94,-5.78,33.69,2.57,-72.66,-7.19,61.88
2006,193.02083,193,0.5,1.87,-0.9,358.69,-301.9,-5.2,57.76,0.14,-8.24,-2.51,59.38
2006,193.0625,193,1.5,1.59,2.27,353.88,-298.91,-4.08,58.83,0,0,-2.08,56.85
2006,193.10417,193,2.5,1.28,1.67,349.49,-309.63,-3.19,42.81,0,0,-0.83,39.75
2006,193.14583,193,3.5,1.4,0.99,349.27,-323.2,-2.53,28.45,0,0,-0.92,26.68
2006,193.1875,193,4.5,1.18,0.97,350.27,-331.61,-1.6,20.81,0,0,-0.96,19.51
2006,193.22917,193,5.5,1.07,1.13,350.96,-335.64,-0.92,17.53,0,0,-0.94,16.27
2006,193.27083,193,6.5,1.08,1.32,349.08,-334.11,-0.65,17.37,0,0,-0.91,15.6
2006,193.3125,193,7.5,1.36,0.73,346.4,-336.69,-0.45,11.8,0,0,-0.26,9.93
2006,193.35417,193,8.5,1.19,-0.49,348.11,-339.51,-0.31,9.31,0,-1.71,0.12,8.63
2006,193.39583,193,9.5,12.14,-48.09,347.12,-337.2,-0.44,-26.03,2.64,-92.06,-0.11,10.01
2006,193.4375,193,10.5,19.65,-104.57,352.08,-334.8,-0.92,-67.64,4.72,-207.54,-0.28,17.95
2006,193.47917,193,11.5,40.19,-248.13,358.51,-326.48,-1.9,-175.91,12.96,-500.17,-6.8,38.67
2006,193.52083,193,12.5,43.07,-275.08,362.95,-331.05,-3.35,-200.11,14.65,-552.63,-6.82,38.66
2006,193.5625,193,13.5,50.75,-343.91,368.69,-343.71,-5.05,-268.18,18.16,-685.6,-14.81,39.62
2006,193.60417,193,14.5,37.19,-249.02,369.74,-352.37,-6.3,-194.45,14.06,-509.6,-11.51,29.03
2006,193.64583,193,15.5,44.46,-292.04,370.5,-347.22,-6.62,-224.3,16.43,-621.77,-10.74,34.12
2006,193.6875,193,16.5,45.63,-295.5,372.05,-348.23,-7.17,-226.05,16.66,-626.62,-11.16,34.69
2006,193.72917,193,17.5,46.65,-283.96,371.1,-359.82,-7.51,-226.03,15.84,-596.22,-6.75,18.22
2006,193.77083,193,18.5,24.64,-148.5,369.06,-362.19,-7.55,-117,8.78,-320.09,-1.47,7.76
2006,193.8125,193,19.5,13.22,-83.46,366.5,-362.43,-7.13,-66.17,4.84,-181.79,0.28,3.86
