year,doy,no.29m,no.24.1m,no.18.3m,no.12.7m,no.7.5m,no.4.5m,no.0.8m,no.0.3m
1996,202.104,8,10,15,13,14,17,22,25
1996,202.146,10,14,14,14,16,15,21,29
1996,202.188,6,12,13,15,18,18,22,30
1996,202.229,61,66,44,28,12,16,23,27
1996,202.271,133,140,127,74,55,29,32,45
1996,202.312,119,108,65,85,42,34,32,45
1996,202.354,99,96,88,77,48,40,32,43
1996,202.396,98,92,77,75,54,75,50,54
1996,202.438,91,96,96,66,41,61,43,58
1996,202.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,202.812,11,12,8,7,3,3,7,13
1996,202.854,3,10,7,11,9,10,18,27
1996,202.896,5,7,4,4,3,12,21,28
1996,202.938,2,10,4,8,7,7,18,35
1996,202.979,7,10,9,10,9,13,25,40
1996,203.021,2,8,6,5,6,14,26,32
1996,203.062,12,12,10,11,13,17,24,44
1996,203.104,7,11,4,12,11,14,25,32
1996,203.146,2,10,7,11,9,14,16,33
1996,203.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,203.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,203.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,203.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,203.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,203.396,63,58,58,46,36,26,26,28
1996,203.438,50,47,45,32,26,26,26,33
1996,203.479,51,51,45,38,25,28,26,41
1996,203.521,58,55,55,42,46,32,30,37
1996,203.562,48,51,48,36,36,26,26,36
1996,203.604,48,55,37,29,26,30,26,33
1996,203.646,51,45,19,36,24,29,29,50
1996,203.688,53,55,50,48,24,22,32,48
1996,203.729,59,60,59,54,39,24,30,46
1996,203.771,108,128,71,22,20,17,24,53
1996,203.812,4,10,10,12,4,13,20,36
1996,203.854,6,6,4,7,11,10,21,18
1996,203.896,10,12,8,14,16,17,18,23
1996,203.938,7,15,14,13,15,19,18,33
1996,203.979,7,14,11,10,10,15,14,25
1996,204.021,8,10,8,9,8,16,14,22
1996,204.062,6,12,8,10,10,13,11,15
1996,204.104,10,13,13,16,12,17,18,24
1996,204.146,4,12,8,11,10,22,17,18
1996,204.188,21,22,12,16,12,18,17,29
1996,204.229,90,91,39,20,14,22,28,36
1996,204.271,126,107,59,29,23,23,33,43
1996,204.312,137,100,62,29,27,27,25,48
1996,204.354,195,103,82,39,38,34,32,48
1996,204.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,204.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,205.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,205.062,12,15,23,36,33,44,55,90
1996,205.104,12,16,26,51,49,79,93,159
1996,205.146,9,16,29,69,79,145,153,210
1996,205.188,36,37,34,76,54,137,162,305
1996,205.229,468,414,268,192,167,144,182,256
1996,205.271,1092,990,85,183,80,91,116,189
1996,205.312,3549,3463,2064,1178,346,279,209,198
1996,205.354,4743,4117,3190,1818,1544,856,551,532
1996,205.396,6637,7487,6360,3508,3127,3944,2131,1780
1996,205.438,3187,2811,2717,1714,1674,1150,601,541
1996,205.479,2768,2832,1921,1029,1487,706,536,596
1996,205.521,1669,1854,1731,524,287,716,368,101
1996,205.562,628,661,393,220,100,52,38,50
1996,205.604,588,574,320,167,105,65,42,53
1996,205.646,195,224,77,58,40,30,28,54
1996,205.688,45,39,26,23,19,20,17,20
1996,205.729,45,37,32,27,18,20,17,23
1996,205.771,35,32,19,18,16,16,17,33
1996,205.812,12,17,13,14,16,16,18,30
1996,205.854,9,15,11,16,12,17,15,26
1996,205.896,13,17,11,17,18,20,16,30
1996,205.938,11,16,18,15,19,17,21,29
1996,205.979,9,10,11,14,19,18,23,28
1996,206.021,8,12,10,16,13,16,15,24
1996,206.062,9,15,9,15,12,18,13,26
1996,206.104,12,14,12,13,15,18,17,26
1996,206.146,5,11,8,10,8,16,15,22
1996,206.188,10,15,13,14,14,15,16,25
1996,206.229,16,19,15,18,12,12,11,22
1996,206.271,34,34,18,19,15,19,15,24
1996,206.312,45,76,68,50,21,20,16,30
1996,206.354,74,102,98,65,23,26,25,34
1996,206.396,100,94,84,45,30,30,23,26
1996,206.438,92,88,72,48,34,32,25,37
1996,206.479,109,101,62,42,38,28,31,38
1996,206.521,90,99,74,51,30,29,21,40
1996,206.562,84,80,68,38,30,28,20,32
1996,206.604,81,74,39,35,31,27,24,37
1996,206.646,73,67,39,31,27,23,29,41
1996,206.688,61,61,35,26,19,26,27,44
1996,206.729,57,53,29,24,18,28,28,58
1996,206.771,27,42,18,17,15,18,25,39
1996,206.812,16,20,13,17,17,20,21,42
1996,206.854,14,19,16,19,20,23,24,45
1996,206.896,6,16,17,16,13,22,21,44
1996,206.938,12,18,14,15,11,21,32,53
1996,206.979,11,17,14,16,16,22,33,44
1996,207.021,12,18,14,17,13,20,32,25
1996,207.062,11,16,12,15,12,21,23,28
1996,207.104,13,18,14,20,16,21,23,48
1996,207.146,10,15,12,18,13,17,27,39
1996,207.188,10,14,12,15,13,20,26,41
1996,207.229,17,24,20,18,15,16,16,30
1996,207.271,36,39,26,27,22,20,26,30
1996,207.312,67,57,30,35,31,25,26,32
1996,207.354,71,86,40,58,40,26,24,42
1996,207.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.646,57,80,45,35,32,27,30,40
1996,207.688,106,77,46,38,39,37,36,53
1996,207.729,54,63,50,48,47,40,36,63
1996,207.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,207.979,25,29,29,34,30,34,36,48
1996,208.021,22,28,30,31,29,34,38,41
1996,208.062,24,29,28,32,25,33,33,37
1996,208.104,20,27,22,28,23,32,31,49
1996,208.146,15,20,22,26,24,29,25,41
1996,208.188,21,28,22,25,24,29,26,42
1996,208.229,23,28,24,30,24,24,26,72
1996,208.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,208.646,63,52,27,20,24,21,21,24
1996,208.688,55,52,29,25,18,18,17,33
1996,208.729,39,37,25,18,18,20,24,39
1996,208.771,22,21,16,21,18,21,33,55
1996,208.812,8,11,9,15,12,13,18,34
1996,208.854,8,11,10,11,10,12,17,21
1996,208.896,9,12,10,12,10,14,10,32
1996,208.938,8,12,9,11,9,14,18,34
1996,208.979,9,11,11,13,10,15,22,31
1996,209.021,13,13,14,16,13,17,18,32
1996,209.062,9,12,14,11,13,18,13,30
1996,209.104,8,13,8,15,13,17,19,32
1996,209.146,5,10,9,12,12,15,16,22
1996,209.188,13,21,12,14,17,15,13,22
1996,209.229,145,141,76,33,21,20,15,28
1996,209.271,314,333,197,111,46,31,29,39
1996,209.312,327,324,315,240,80,49,34,45
1996,209.354,324,299,163,105,62,53,36,45
1996,209.396,110,126,124,102,63,42,32,57
1996,209.438,139,112,79,69,68,33,33,43
1996,209.479,111,86,88,50,44,28,36,50
1996,209.521,95,79,54,53,34,32,31,44
1996,209.562,92,89,64,45,35,23,31,50
1996,209.604,78,66,47,36,32,23,30,48
1996,209.646,60,57,44,35,32,29,25,43
1996,209.688,91,95,72,51,32,26,30,46
1996,209.729,74,79,49,30,22,20,30,44
1996,209.771,44,45,28,21,17,22,30,49
1996,209.812,11,17,14,15,17,16,20,32
1996,209.854,7,12,13,12,16,20,22,34
1996,209.896,9,11,10,13,13,22,25,33
1996,209.938,11,13,11,15,16,20,20,33
1996,209.979,8,15,10,14,15,18,20,30
1996,210.021,9,14,9,13,17,22,26,42
1996,210.062,9,12,9,14,17,24,30,37
1996,210.104,11,10,8,15,18,27,28,41
1996,210.146,9,10,6,10,14,25,31,46
1996,210.188,14,18,12,11,14,18,27,39
1996,210.229,70,78,50,26,23,32,36,54
1996,210.271,116,114,82,36,26,35,43,53
1996,210.312,118,102,68,66,48,23,29,38
1996,210.354,147,143,94,78,45,29,30,37
1996,210.396,99,93,77,53,35,29,26,36
1996,210.438,75,89,65,57,30,23,22,26
1996,210.479,65,61,70,43,38,24,23,43
1996,210.521,45,48,43,25,30,19,20,37
1996,210.562,56,42,40,20,27,23,23,40
1996,210.604,48,51,32,37,22,24,26,41
1996,210.646,59,57,28,31,20,24,24,35
1996,210.688,54,52,31,28,18,21,23,44
1996,210.729,52,52,25,17,14,16,22,38
1996,210.771,36,33,17,14,16,16,16,28
1996,210.812,9,15,12,14,14,18,15,23
1996,210.854,7,12,10,12,10,13,13,18
1996,210.896,7,11,11,12,12,14,13,16
1996,210.938,9,13,10,10,11,14,16,21
1996,210.979,9,12,11,13,12,14,14,21
1996,211.021,11,11,10,10,8,16,21,25
1996,211.062,9,12,10,16,10,16,16,23
1996,211.104,12,12,13,17,13,17,18,22
1996,211.146,7,7,12,14,14,16,22,28
1996,211.188,14,28,14,14,13,19,19,22
1996,211.229,568,461,195,98,36,43,35,38
1996,211.271,2280,1979,1444,1027,463,138,81,84
1996,211.312,1495,1419,1259,1204,696,288,152,175
1996,211.354,1011,965,834,629,266,131,62,79
1996,211.396,374,306,276,100,74,60,54,47
1996,211.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,211.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,212.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,213.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,214.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,215.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,216.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,217.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,218.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,219.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,220.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.146,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.188,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.229,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.271,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.312,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.354,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.396,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.438,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.479,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.521,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.562,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.604,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.646,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.688,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.729,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.771,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.812,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.854,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.896,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.938,NA,NA,NA,NA,NA,NA,NA,NA
1996,221.979,NA,NA,NA,NA,NA,NA,NA,NA
1996,222.021,NA,NA,NA,NA,NA,NA,NA,NA
1996,222.062,NA,NA,NA,NA,NA,NA,NA,NA
1996,222.104,NA,NA,NA,NA,NA,NA,NA,NA
1996,222.146,12,15,12,22,25,30,59,77
1996,222.188,17,27,22,26,22,26,53,92
1996,222.229,151,125,115,145,66,64,58,77
1996,222.271,466,341,188,271,268,114,123,152
1996,222.312,995,842,674,770,434,209,108,214
1996,222.354,1308,974,708,646,711,284,132,232
1996,222.396,1178,1087,736,365,418,164,135,257
1996,222.438,754,610,457,201,186,122,82,106
1996,222.479,358,333,177,132,110,51,54,46
1996,222.521,228,156,112,63,28,28,30,41
1996,222.562,102,126,77,50,46,29,29,48
1996,222.604,166,140,94,67,41,32,32,44
1996,222.646,96,97,60,38,32,32,28,51
1996,222.688,103,97,55,32,31,27,31,43
1996,222.729,91,86,56,30,24,28,32,58
1996,222.771,31,39,22,27,22,29,28,61
