comp,plot37,species,dbh,ht,no.stem,gis92
4,14,ACRU,5,50,2,29
4,14,ACRU,6,45,4,29
4,14,ACRU,6,50,4,29
4,14,TSCA,5,20,2,29
4,14,ACRU,10,40,1,29
4,14,TSCA,5,30,6,29
4,14,ACRU,9,50,5,29
4,14,ACRU,8,55,2,29
4,14,ACRU,8,45,1,29
4,14,TSCA,4,20,5,29
4,15,BEPA,4,30,1,47
4,15,BEPA,5,40,1,47
4,15,BEPA,6,40,1,47
4,15,BEPA,6,45,2,47
4,15,BEPA,7,50,1,47
4,15,BEPA,8,55,1,47
4,15,QUAL,8,45,1,47
4,15,QURU,5,30,1,47
4,15,QURU,5,40,1,47
4,15,QUVE,2,20,1,47
4,15,QUVE,2,25,3,47
4,15,QUVE,3,30,3,47
4,15,QUVE,4,20,1,47
4,15,QUVE,4,35,2,47
4,15,QUVE,5,50,1,47
4,15,QUVE,6,40,2,47
4,15,QUVE,7,40,1,47
4,15,QUVE,8,35,2,47
4,15,QUVE,8,55,1,47
4,15,QUVE,10,50,3,47
4,15,QUVE,11,50,2,47
4,15,ACRU,2,25,3,47
4,15,ACRU,2,30,1,47
4,15,ACRU,3,25,2,47
4,15,ACRU,3,30,12,47
4,15,ACRU,3,35,1,47
4,15,ACRU,4,20,1,47
4,15,ACRU,4,35,10,47
4,15,ACRU,4,40,2,47
4,15,ACRU,5,35,1,47
4,15,ACRU,5,40,3,47
4,15,ACRU,5,45,1,47
4,15,ACRU,6,45,1,47
4,15,ACRU,7,45,1,47
4,15,ACRU,10,45,1,47
4,15,ACRU,12,55,1,47
4,15,PIST,2,20,2,47
4,15,PIST,3,20,2,47
4,15,PIST,4,20,2,47
4,15,PIST,4,25,1,47
4,15,PIST,5,30,1,47
4,15,PIST,6,25,1,47
4,15,PIST,8,35,1,47
4,15,PIST,10,40,1,47
4,15,BEPO,2,25,3,47
4,15,BEPO,3,35,2,47
4,15,BEPO,4,35,2,47
4,15,BEPO,5,35,1,47
4,15,BEPO,6,35,1,47
4,15,BELE,4,35,2,47
4,15,BELE,5,30,1,47
4,15,BELE,5,35,1,47
4,15,BELE,6,40,2,47
4,15,BELE,7,35,1,47
4,16,TSCA,4,30,1,48
4,16,TSCA,5,25,1,48
4,16,TSCA,6,30,1,48
4,16,TSCA,6,40,1,48
4,16,TSCA,7,30,1,48
4,16,TSCA,8,40,2,48
4,16,TSCA,9,40,2,48
4,16,TSCA,9,45,1,48
4,16,TSCA,10,45,1,48
4,16,TSCA,14,50,2,48
4,16,ACRU,2,25,3,48
4,16,TSCA,20,50,1,48
4,16,BELE,5,35,1,48
4,16,ACRU,3,25,1,48
4,16,ACRU,3,30,1,48
4,16,ACRU,4,35,2,48
4,16,ACRU,5,35,2,48
4,16,ACRU,6,35,1,48
4,16,ACRU,7,40,1,48
4,16,ACRU,11,40,1,48
4,16,ACRU,17,50,1,48
4,16,QUVE,4,30,1,48
4,16,QUVE,5,30,1,48
4,16,QUVE,7,40,1,48
4,16,QUVE,8,35,1,48
4,16,QURU,4,30,1,48
4,16,QURU,5,40,1,48
4,16,QURU,8,40,1,48
4,16,QURU,10,50,1,48
4,16,QURU,12,50,1,48
4,16,BEPA,4,35,1,48
4,16,BEPA,5,35,1,48
4,16,BELE,9,50,1,48
4,16,QUAL,11,50,1,48
4,16,BEPA,10,45,1,48
4,16,PIST,2,15,2,48
4,16,PIST,3,20,1,48
4,16,PIST,4,20,1,48
4,16,PIST,9,50,1,48
4,16,PIST,10,45,1,48
4,16,PIST,11,45,1,48
4,16,PIST,12,40,1,48
4,16,BELE,2,25,7,48
4,16,BELE,3,35,1,48
4,16,BELE,5,30,1,48
4,16,FAGR,4,25,1,48
4,2,PIST,2,15,4,67
4,2,PIST,4,20,2,67
4,2,PRSE,2,25,1,67
4,2,PRSE,3,30,1,67
4,2,FRAM,2,25,1,67
4,2,BEPA,5,30,1,67
4,2,BEPA,3,25,1,67
4,2,BELE,2,15,1,67
4,2,BELE,3,25,1,67
4,2,PIST,12,45,2,67
4,2,PIST,11,45,1,67
4,2,PIST,9,45,3,67
4,2,PIST,13,40,1,67
4,2,PIST,11,40,3,67
4,2,PIST,10,40,8,67
4,2,PIST,9,40,1,67
4,2,PIST,8,40,2,67
4,2,PIST,7,40,2,67
4,2,PIST,6,40,2,67
4,2,PIST,5,40,1,67
4,2,PIST,12,35,1,67
4,2,PIST,10,35,2,67
4,2,PIST,9,35,1,67
4,2,PIST,8,35,1,67
4,2,PIST,7,35,1,67
4,2,PIST,6,35,3,67
4,2,PIST,5,35,1,67
4,2,PIST,7,30,1,67
4,2,PIST,6,30,1,67
4,2,PIST,5,30,1,67
4,2,PIST,4,30,2,67
4,2,PIST,5,25,4,67
4,2,PIST,3,25,1,67
4,3,PIST,3,15,3,68
4,3,PIST,3,20,4,68
4,3,PIST,4,20,4,68
4,3,PIST,5,20,4,68
4,3,PIST,3,25,4,68
4,3,PIST,4,25,8,68
4,3,PIST,5,25,18,68
4,3,PIST,6,25,4,68
4,3,PIST,7,25,1,68
4,3,PIST,4,30,2,68
4,3,PIST,5,30,10,68
4,3,PIST,6,30,7,68
4,3,PIST,7,30,5,68
4,3,PIST,8,30,1,68
4,3,PIST,6,35,2,68
4,3,PIST,7,35,1,68
4,3,PIST,9,35,2,68
4,3,POSP,5,25,1,68
4,3,BEPO,2,20,1,68
4,3,PRSE,4,30,1,68
4,3,PRSE,3,25,3,68
4,3,PRSE,2,20,2,68
4,3,PIST,2,15,1,68
4,4,BEPA,3,25,1,112
4,4,BEPA,3,30,3,112
4,4,BEPA,3,35,3,112
4,4,BEPA,4,35,3,112
4,4,BEPA,5,35,1,112
4,4,BEPA,4,30,1,112
4,4,BEPA,4,40,1,112
4,4,BEPA,6,45,3,112
4,4,BEPA,7,45,2,112
4,4,BEPA,4,50,1,112
4,4,BEPA,5,50,2,112
4,4,BEPA,6,50,2,112
4,4,BEPA,7,50,3,112
4,4,BEPA,5,45,3,112
4,4,BEPA,7,55,6,112
4,4,BEPA,8,55,2,112
4,4,BEPA,9,55,2,112
4,4,BEPA,10,55,1,112
4,4,BEPA,8,60,1,112
4,4,BEPA,9,60,1,112
4,4,BEPA,9,65,1,112
4,4,ACRU,2,25,6,112
4,4,ACRU,2,30,7,112
4,4,ACRU,3,30,4,112
4,4,ACRU,3,25,1,112
4,4,ACRU,3,35,2,112
4,4,ACRU,3,45,1,112
4,4,ACRU,4,30,2,112
4,4,ACRU,4,35,6,112
4,4,ACRU,4,25,1,112
4,4,ACRU,4,40,2,112
4,4,ACRU,5,35,2,112
4,4,ACRU,5,40,4,112
4,4,ACRU,5,50,2,112
4,4,BEPA,6,55,1,112
4,4,ACRU,6,40,1,112
4,4,ACRU,6,50,1,112
4,4,ACRU,7,40,1,112
4,4,ACSA,3,30,1,112
4,4,FAGR,4,40,1,112
4,4,QURU,4,35,1,112
4,4,QURU,5,40,1,112
4,4,QURU,6,50,1,112
4,4,QURU,7,55,1,112
4,4,QURU,8,50,1,112
4,4,QURU,9,55,1,112
4,4,QURU,12,50,1,112
4,4,QUVE,4,35,1,112
4,4,FRAM,2,30,1,112
4,4,ACRU,6,35,1,112
4,5,TSCA,2,20,1,NA
4,5,TSCA,2,25,2,NA
4,5,TSCA,3,25,6,NA
4,5,TSCA,2,15,1,NA
4,5,TSCA,3,35,1,NA
4,5,TSCA,4,30,3,NA
4,5,TSCA,5,25,1,NA
4,5,TSCA,5,30,7,NA
4,5,TSCA,5,35,2,NA
4,5,TSCA,6,30,1,NA
4,5,TSCA,6,35,2,NA
4,5,TSCA,6,40,1,NA
4,5,TSCA,7,30,4,NA
4,5,TSCA,7,35,2,NA
4,5,TSCA,7,40,1,NA
4,5,TSCA,9,40,1,NA
4,5,TSCA,10,45,3,NA
4,5,TSCA,10,50,3,NA
4,5,TSCA,15,50,1,NA
4,5,TSCA,14,55,1,NA
4,5,TSCA,15,60,1,NA
4,5,ACRU,3,25,1,NA
4,5,ACRU,3,30,3,NA
4,5,ACRU,10,40,1,NA
4,5,ACRU,2,25,3,NA
4,5,ACRU,2,30,1,NA
4,5,ACRU,3,35,1,NA
4,5,ACRU,4,35,3,NA
4,5,ACRU,6,35,1,NA
4,5,ACRU,10,60,1,NA
4,5,QURU,6,30,1,NA
4,5,QURU,6,45,1,NA
4,5,QURU,10,40,1,NA
4,5,BELE,3,25,1,NA
4,5,ACSA,4,40,1,NA
4,5,PIST,5,30,3,NA
4,5,BEPA,3,30,1,NA
4,5,BEPA,3,35,1,NA
4,5,BEPA,5,35,1,NA
4,5,BEPA,7,35,1,NA
4,5,TSCA,3,30,2,NA
4,6,PIST,5,25,1,121
4,6,PIST,4,20,1,121
4,6,TSCA,10,40,1,121
4,6,TSCA,8,25,1,121
4,6,QUVE,12,55,1,121
4,6,QUVE,11,50,2,121
4,6,QUVE,10,50,1,121
4,6,QUVE,8,45,1,121
4,6,QUVE,7,40,1,121
4,6,QUVE,6,35,1,121
4,6,QUVE,5,40,2,121
4,6,QUVE,5,35,1,121
4,6,QUVE,5,30,1,121
4,6,QUVE,4,35,1,121
4,6,QUVE,4,30,3,121
4,6,QUVE,4,25,1,121
4,6,QUVE,3,25,3,121
4,6,BEAL,2,20,1,121
4,6,QURU,9,65,1,121
4,6,QURU,8,65,2,121
4,6,QURU,8,55,1,121
4,6,QURU,8,50,2,121
4,6,QURU,7,60,1,121
4,6,QURU,3,25,1,121
4,6,BELE,4,30,2,121
4,6,BELE,2,15,1,121
4,6,BEPO,6,40,1,121
4,6,BEPO,5,35,2,121
4,6,BEPO,4,35,3,121
4,6,BEPA,10,60,1,121
4,6,BEPA,9,60,1,121
4,6,BEPA,8,60,3,121
4,6,BEPA,8,50,3,121
4,6,BEPA,7,50,1,121
4,6,BEPA,6,50,1,121
4,6,BEPA,6,45,2,121
4,6,BEPA,6,40,3,121
4,6,BEPA,5,45,1,121
4,6,BEPA,5,40,1,121
4,6,BEPA,4,40,3,121
4,6,BEPA,4,30,1,121
4,6,BEPA,3,35,1,121
4,6,BEPA,3,30,1,121
4,6,BEPA,3,25,1,121
4,6,ACRU,8,45,1,121
4,6,ACRU,8,35,1,121
4,6,ACRU,7,45,2,121
4,6,ACRU,7,35,4,121
4,6,ACRU,6,45,3,121
4,6,ACRU,6,35,2,121
4,6,ACRU,5,40,1,121
4,6,ACRU,5,35,8,121
4,6,ACRU,4,35,5,121
4,6,ACRU,4,30,8,121
4,6,ACRU,4,25,2,121
4,6,ACRU,4,20,1,121
4,6,ACRU,3,35,2,121
4,6,ACRU,3,30,5,121
4,6,ACRU,3,25,13,121
4,6,ACRU,3,20,2,121
4,6,ACRU,2,30,3,121
4,6,ACRU,2,25,3,121
4,6,ACRU,2,20,4,121
4,7,PIST,6,30,1,129
4,7,PIST,13,60,1,129
4,7,PIST,17,55,1,129
4,7,PIST,17,65,1,129
4,7,PIST,19,50,1,129
4,7,PIST,26,60,1,129
4,7,ACRU,2,20,1,129
4,7,ACRU,2,25,1,129
4,7,ACRU,2,30,2,129
4,7,ACRU,3,20,3,129
4,7,ACRU,3,25,2,129
4,7,ACRU,3,30,1,129
4,7,ACRU,3,35,1,129
4,7,ACRU,4,45,4,129
4,7,ACRU,5,35,2,129
4,7,ACRU,5,40,1,129
4,7,ACRU,5,50,2,129
4,7,ACRU,6,35,3,129
4,7,ACRU,6,45,1,129
4,7,ACRU,7,35,1,129
4,7,ACRU,7,45,1,129
4,7,ACRU,7,50,1,129
4,7,ACRU,7,55,1,129
4,7,ACRU,8,35,1,129
4,7,ACRU,8,40,2,129
4,7,ACRU,8,45,1,129
4,7,ACRU,8,50,3,129
4,7,ACRU,9,55,1,129
4,7,ACRU,9,60,1,129
4,7,ACRU,10,40,1,129
4,7,ACRU,10,50,4,129
4,7,ACRU,11,50,3,129
4,7,ACRU,11,65,1,129
4,7,PRSE,3,30,4,129
4,7,PRSE,4,35,5,129
4,7,PRSE,5,35,1,129
4,7,PRSE,7,45,1,129
4,7,PRSE,7,50,1,129
4,7,PRSE,8,45,1,129
4,7,QUAL,2,20,1,129
4,7,QUAL,5,30,1,129
4,7,QUAL,7,35,1,129
4,7,QUAL,8,40,1,129
4,7,BEPA,5,35,1,129
4,7,BEPA,8,40,1,129
4,7,BEPA,12,50,1,129
4,7,BEPA,12,45,1,129
4,7,BEPA,14,50,1,129
4,7,BEPA,15,50,1,129
4,7,BEPA,16,55,1,129
4,7,QURU,5,30,1,129
4,8,ACRU,2,20,3,147
4,8,ACRU,2,25,2,147
4,8,ACRU,2,30,2,147
4,8,ACRU,3,25,1,147
4,8,ACRU,3,35,1,147
4,8,ACRU,3,40,1,147
4,8,ACRU,3,45,1,147
4,8,ACRU,4,30,2,147
4,8,ACRU,4,35,5,147
4,8,ACRU,4,40,3,147
4,8,ACRU,4,50,1,147
4,8,ACRU,5,30,1,147
4,8,ACRU,5,35,1,147
4,8,ACRU,5,40,1,147
4,8,ACRU,5,50,1,147
4,8,ACRU,6,30,1,147
4,8,ACRU,6,35,1,147
4,8,ACRU,7,40,1,147
4,8,ACRU,8,45,1,147
4,8,BEPA,2,30,1,147
4,8,BEPA,4,30,2,147
4,8,BEPA,4,35,1,147
4,8,BEPA,5,35,2,147
4,8,BEPA,6,40,1,147
4,8,BEPA,6,50,1,147
4,8,BEPA,7,40,1,147
4,8,BEPA,8,45,2,147
4,8,BEPA,8,50,1,147
4,8,BEPA,9,50,2,147
4,8,BELE,2,20,2,147
4,8,BELE,2,35,1,147
4,8,BELE,3,25,1,147
4,8,BELE,3,30,3,147
4,8,BELE,4,30,2,147
4,8,BELE,5,40,2,147
4,8,BELE,5,45,2,147
4,8,BELE,5,50,1,147
4,8,BELE,7,45,1,147
4,8,BEAL,2,20,1,147
4,8,BEAL,3,35,1,147
4,8,BEAL,4,30,2,147
4,8,BEAL,5,35,1,147
4,8,BEAL,5,45,1,147
4,8,BEAL,6,40,1,147
4,8,BEAL,7,45,1,147
4,8,BEPO,3,30,1,147
4,8,BEPO,7,40,1,147
4,8,PIRU,8,35,1,147
4,8,PRSE,2,30,1,147
4,8,PIST,4,20,1,147
4,9,PIST,3,20,3,161
4,9,PIST,4,15,3,161
4,9,PIST,4,20,3,161
4,9,PIST,4,25,7,161
4,9,PIST,5,20,5,161
4,9,PIST,5,25,10,161
4,9,PIST,6,25,11,161
4,9,PIST,7,25,2,161
4,9,PIST,7,30,1,161
4,9,PISY,4,15,1,161
4,9,PISY,4,20,1,161
4,9,PISY,5,15,1,161
4,9,PISY,7,20,3,161
5,17,ACRU,2,20,1,52
5,17,ACRU,4,30,3,52
5,17,ACRU,4,35,4,52
5,17,ACRU,6,40,2,52
5,17,ACRU,7,40,2,52
5,17,ACRU,7,45,1,52
5,17,TSCA,2,15,1,52
5,17,TSCA,3,15,1,52
5,17,TSCA,4,20,2,52
5,17,TSCA,4,10,1,52
5,17,TSCA,5,25,1,52
5,17,TSCA,6,30,1,52
5,17,TSCA,7,30,1,52
5,17,TSCA,8,45,1,52
5,17,TSCA,12,35,1,52
5,17,TSCA,15,60,1,52
5,17,BELE,2,15,2,52
5,17,BELE,3,25,3,52
5,17,BELE,3,30,1,52
5,17,BELE,4,30,1,52
5,17,BELE,4,25,1,52
5,17,BELE,6,40,3,52
5,17,BELE,8,45,2,52
5,17,PIST,4,25,1,52
5,17,PIST,5,30,1,52
5,17,PIST,8,35,1,52
5,17,PIST,11,40,2,52
5,17,PIST,18,50,1,52
5,17,BEPA,9,45,1,52
5,17,BEPA,10,45,2,52
5,17,BEPA,13,55,1,52
5,17,QUVE,3,15,2,52
5,17,QUVE,7,40,1,52
5,17,PRSE,6,40,1,52
5,18,ACRU,2,25,2,53
5,18,ACRU,3,25,3,53
5,18,ACRU,3,30,1,53
5,18,ACRU,4,35,1,53
5,18,ACRU,5,30,2,53
5,18,ACRU,5,35,2,53
5,18,ACRU,5,40,1,53
5,18,ACRU,6,35,1,53
5,18,ACRU,6,40,1,53
5,18,ACRU,7,35,1,53
5,18,ACRU,10,50,2,53
5,18,ACRU,11,45,1,53
5,18,ACRU,12,50,1,53
5,18,BEPA,8,45,1,53
5,18,TSCA,3,10,1,53
5,18,TSCA,4,20,1,53
5,18,TSCA,6,30,1,53
5,18,TSCA,8,30,2,53
5,18,TSCA,11,30,1,53
5,18,TSCA,11,35,1,53
5,18,TSCA,18,50,1,53
5,18,BEAL,2,30,1,53
5,18,BEAL,4,35,1,53
5,18,BEAL,5,30,2,53
5,18,BEAL,5,35,2,53
5,18,BEAL,6,30,1,53
5,18,BEAL,6,35,1,53
5,18,BEAL,6,45,1,53
5,18,BEAL,7,35,1,53
5,18,BEAL,7,40,1,53
5,18,BEAL,7,45,1,53
5,18,BEAL,8,40,1,53
5,18,BEAL,8,45,6,53
5,18,BEAL,10,40,1,53
5,18,BEAL,12,45,1,53
5,18,FRAM,6,45,1,53
5,18,FRAM,2,25,1,53
5,18,BELE,2,25,1,53
5,18,BELE,3,20,1,53
5,18,BELE,4,35,1,53
5,18,QUAL,2,30,1,53
5,18,PIST,20,50,1,53
5,18,PRSE,4,35,2,53
5,18,PRSE,6,30,1,53
5,18,OSVI,2,20,2,53
5,18,OSVI,4,25,1,53
5,18,OSVI,4,30,1,53
5,18,OSVI,6,35,1,53
5,18,OSVI,11,35,1,53
5,18,BEPO,8,35,1,53
5,18,BEPO,5,35,2,53
5,18,BEPO,4,30,1,53
5,18,BEPO,8,40,1,53
5,19,PIST,5,25,1,55
5,19,PIST,6,30,1,55
5,19,PIST,8,20,1,55
5,19,PIST,11,25,2,55
5,19,PIST,11,35,1,55
5,19,PIST,18,40,1,55
5,19,PIST,26,50,1,55
5,19,PIST,31,50,1,55
5,19,BELE,9,40,1,55
5,19,ACRU,6,25,1,55
5,19,PRSE,2,20,1,55
5,19,PRSE,5,35,2,55
5,19,PRSE,7,30,1,55
5,19,PRSE,8,35,1,55
5,20,ACRU,2,20,3,57
5,20,ACRU,2,25,2,57
5,20,ACRU,3,20,1,57
5,20,ACRU,3,25,1,57
5,20,ACRU,4,30,2,57
5,20,ACRU,4,35,3,57
5,20,ACRU,5,30,1,57
5,20,ACRU,6,45,1,57
5,20,ACRU,7,30,1,57
5,20,ACRU,7,40,2,57
5,20,ACRU,8,30,1,57
5,20,ACRU,8,35,1,57
5,20,ACRU,8,40,2,57
5,20,ACRU,8,45,1,57
5,20,ACRU,10,45,3,57
5,20,ACRU,10,50,2,57
5,20,ACRU,11,40,1,57
5,20,ACRU,11,50,1,57
5,20,ACRU,12,45,1,57
5,20,ACRU,13,35,1,57
5,20,ACRU,13,45,1,57
5,20,ACRU,13,50,3,57
5,20,ACRU,15,50,1,57
5,20,ACRU,16,50,1,57
5,20,TSCA,2,15,3,57
5,20,TSCA,3,15,1,57
5,20,TSCA,5,25,1,57
5,20,TSCA,6,20,2,57
5,20,TSCA,6,25,2,57
5,20,TSCA,6,30,1,57
5,20,TSCA,7,20,1,57
5,20,TSCA,7,25,1,57
5,20,TSCA,8,25,1,57
5,20,TSCA,8,30,2,57
5,20,TSCA,9,30,2,57
5,20,TSCA,10,20,1,57
5,20,TSCA,12,35,1,57
5,20,TSCA,15,50,1,57
5,20,TSCA,16,45,1,57
5,20,TSCA,17,55,1,57
5,20,BEAL,2,15,3,57
5,20,BEAL,2,20,1,57
5,20,BEAL,3,25,1,57
5,20,BEAL,3,30,2,57
5,20,BEAL,4,30,1,57
5,20,BEAL,5,30,1,57
5,20,BEAL,5,35,1,57
5,20,BEAL,6,35,2,57
5,20,BEAL,8,40,1,57
5,20,BEAL,9,45,1,57
5,20,BEPA,6,35,1,57
5,20,BEPA,10,50,1,57
5,20,BEPA,11,40,1,57
5,20,BEPA,12,50,1,57
5,20,BEPA,14,50,1,57
5,20,BELE,5,35,1,57
5,20,BELE,5,40,1,57
5,20,BELE,8,40,1,57
5,20,PIST,17,45,1,57
5,20,QURU,6,35,1,57
5,21,PIST,4,30,1,58
5,21,PIST,6,20,1,58
5,21,PIST,6,30,1,58
5,21,PIST,7,25,1,58
5,21,PIST,8,25,1,58
5,21,PIST,8,30,1,58
5,21,PIST,9,25,1,58
5,21,PIST,11,35,1,58
5,21,PIST,12,35,1,58
5,21,PIST,15,50,1,58
5,21,PIST,18,45,1,58
5,21,PIST,18,50,1,58
5,21,PIST,19,40,1,58
5,21,PIST,20,55,1,58
5,21,ACRU,2,20,1,58
5,21,ACRU,2,25,2,58
5,21,ACRU,3,20,1,58
5,21,ACRU,3,25,5,58
5,21,ACRU,3,30,4,58
5,21,ACRU,3,35,1,58
5,21,ACRU,4,30,1,58
5,21,ACRU,4,35,1,58
5,21,ACRU,5,35,4,58
5,21,ACRU,5,40,1,58
5,21,ACRU,6,35,3,58
5,21,ACRU,6,40,1,58
5,21,ACRU,7,40,3,58
5,21,ACRU,7,50,2,58
5,21,ACRU,7,45,1,58
5,21,ACRU,9,40,1,58
5,21,ACRU,10,40,2,58
5,21,ACRU,11,40,1,58
5,21,ACRU,11,45,1,58
5,21,ACRU,12,45,1,58
5,21,TSCA,3,20,2,58
5,21,TSCA,6,30,2,58
5,21,TSCA,7,30,1,58
5,21,TSCA,8,20,1,58
5,21,QUAL,3,20,1,58
5,21,BEPA,3,20,1,58
5,21,PRSE,3,25,2,58
5,21,PRSE,4,30,1,58
5,21,PRSE,4,25,1,58
5,21,PRSE,5,40,1,58
5,21,BEPO,7,45,2,58
5,21,BELE,2,20,1,58
5,21,BELE,5,30,1,58
5,21,BELE,6,30,1,58
5,21,BELE,7,45,1,58
5,21,QURU,15,55,1,58
5,21,QURU,17,35,1,58
5,22,PIST,2,15,3,59
5,22,PIST,3,20,2,59
5,22,PIST,3,25,2,59
5,22,PIST,4,25,3,59
5,22,PIST,5,25,1,59
5,22,PIST,6,35,1,59
5,22,PIST,7,25,2,59
5,22,PIST,7,40,1,59
5,22,PIST,7,50,1,59
5,22,PIST,9,45,1,59
5,22,PIST,9,35,1,59
5,22,PIST,16,60,1,59
5,22,PIST,17,50,1,59
5,22,PIST,17,60,1,59
5,22,PIST,18,60,1,59
5,22,PIST,20,60,1,59
5,22,PIST,22,60,1,59
5,22,PIST,46,70,1,59
5,22,ACRU,2,20,1,59
5,22,ACRU,3,25,1,59
5,22,ACRU,3,30,6,59
5,22,ACRU,4,30,3,59
5,22,ACRU,4,35,3,59
5,22,ACRU,4,25,1,59
5,22,ACRU,5,45,2,59
5,22,ACRU,5,35,4,59
5,22,ACRU,6,45,4,59
5,22,ACRU,6,50,1,59
5,22,ACRU,7,50,1,59
5,22,ACRU,8,45,3,59
5,22,ACRU,8,50,1,59
5,22,ACRU,9,50,1,59
5,22,ACRU,14,55,1,59
5,22,PRSE,7,30,1,59
5,22,PRSE,7,45,1,59
5,22,PRSE,7,40,1,59
5,22,BEPO,3,35,1,59
5,22,BEPO,6,40,1,59
5,22,BEPO,6,45,1,59
5,22,BEAL,3,20,1,59
5,22,BEAL,12,50,1,59
5,22,TSCA,6,20,1,59
5,22,TSCA,16,50,1,59
5,22,QURU,2,20,1,59
5,22,QURU,5,40,1,59
5,22,QURU,7,50,1,59
5,23,PIST,7,30,1,60
5,23,PIST,21,55,1,60
5,23,PIST,9,30,1,60
5,23,PIST,11,45,1,60
5,23,PIST,11,55,2,60
5,23,PIST,12,60,1,60
5,23,PIST,13,55,2,60
5,23,PIST,14,60,1,60
5,23,PIST,15,60,1,60
5,23,PIST,15,65,1,60
5,23,PIST,15,50,2,60
5,23,PIST,15,55,1,60
5,23,PIST,16,50,1,60
5,23,PIST,16,65,2,60
5,23,PIST,17,65,1,60
5,23,PIST,18,60,1,60
5,23,PIST,19,55,1,60
5,23,PIST,19,60,1,60
5,23,PIST,19,65,1,60
5,23,PIST,23,60,1,60
5,23,PIST,23,65,1,60
5,23,PIST,26,60,1,60
5,23,PIST,27,60,1,60
5,23,ACRU,2,15,1,60
5,23,ACRU,4,25,1,60
5,23,ACRU,6,50,1,60
5,23,ACRU,6,40,1,60
5,23,BEAL,2,20,3,60
5,23,BELE,2,20,1,60
5,24,PIST,3,20,1,61
5,24,PIST,4,20,2,61
5,24,PIST,6,20,2,61
5,24,PIST,6,25,2,61
5,24,PIST,6,35,1,61
5,24,PIST,7,25,1,61
5,24,PIST,7,35,1,61
5,24,PIST,8,30,1,61
5,24,PIST,8,25,1,61
5,24,PIST,10,45,1,61
5,24,PIST,11,35,1,61
5,24,PIST,11,45,1,61
5,24,PIST,12,40,1,61
5,24,PIST,13,45,1,61
5,24,PIST,14,40,1,61
5,24,PIST,14,50,1,61
5,24,PIST,19,45,1,61
5,24,BEPO,4,30,1,61
5,24,BEPO,8,50,1,61
5,24,ACRU,3,30,1,61
5,24,ACRU,3,35,1,61
5,24,ACRU,4,30,1,61
5,24,ACRU,4,25,1,61
5,24,ACRU,5,30,1,61
5,24,ACRU,5,35,1,61
5,24,ACRU,6,30,1,61
5,24,ACRU,6,35,5,61
5,24,ACRU,7,40,1,61
5,24,ACRU,7,35,1,61
5,24,ACRU,8,35,1,61
5,24,BELE,3,35,1,61
5,24,BELE,4,35,1,61
5,24,BELE,5,35,1,61
5,24,BELE,6,35,1,61
5,24,BELE,6,40,1,61
5,24,BELE,7,40,1,61
5,25,ACRU,2,20,2,62
5,25,ACRU,3,20,2,62
5,25,ACRU,3,35,1,62
5,25,ACRU,4,25,2,62
5,25,ACRU,4,30,1,62
5,25,ACRU,5,25,3,62
5,25,ACRU,5,35,1,62
5,25,ACRU,5,40,1,62
5,25,ACRU,5,30,1,62
5,25,ACRU,7,30,1,62
5,25,ACRU,7,35,1,62
5,25,ACRU,7,40,2,62
5,25,PIST,4,25,1,62
5,25,PIST,5,25,1,62
5,25,PIST,6,30,1,62
5,25,PIST,6,25,1,62
5,25,PIST,10,40,1,62
5,25,PIST,10,30,1,62
5,25,PIST,11,30,1,62
5,25,PIST,14,40,1,62
5,25,PIST,20,50,1,62
5,25,BELE,2,25,3,62
5,25,BELE,2,20,1,62
5,25,BELE,3,25,1,62
5,25,BELE,3,20,1,62
5,25,BELE,4,25,1,62
5,25,BELE,7,40,1,62
5,25,BELE,7,35,1,62
5,25,BEPO,2,20,1,62
5,25,BEPO,7,30,1,62
5,25,BEAL,2,15,1,62
5,25,BEAL,4,20,1,62
5,25,BEAL,4,35,1,62
5,25,BEAL,5,30,1,62
5,25,BEAL,6,30,1,62
5,26,PIST,2,15,1,63
5,26,PIST,2,20,1,63
5,26,PIST,3,20,4,63
5,26,PIST,4,20,1,63
5,26,PIST,5,20,3,63
5,26,PIST,6,25,5,63
5,26,PIST,7,25,1,63
5,26,PIST,11,25,1,63
5,26,PIST,18,30,1,63
5,26,ACRU,2,20,1,63
5,26,ACRU,2,30,2,63
5,26,ACRU,3,20,2,63
5,26,ACRU,3,30,2,63
5,26,ACRU,4,25,1,63
5,26,ACRU,5,35,1,63
5,26,ACRU,6,35,2,63
5,26,BEPO,2,20,20,63
5,26,BEPO,2,25,2,63
5,26,BEPO,3,20,8,63
5,26,BEPO,3,25,4,63
5,26,BEPO,4,20,3,63
5,26,BEPO,4,25,4,63
5,26,BEPO,5,25,2,63
5,26,BEPO,5,30,1,63
5,26,PRVI,2,20,4,63
5,26,PRVI,3,20,1,63
5,26,PRVI,4,25,1,63
5,26,BELE,2,20,1,63
5,26,BELE,3,20,1,63
5,26,BEPA,3,20,1,63
5,27,PIST,2,15,1,64
5,27,PIST,4,20,1,64
5,27,PIST,5,20,2,64
5,27,PIST,5,25,1,64
5,27,PIST,6,20,1,64
5,27,PIST,7,30,1,64
5,27,PIST,8,30,1,64
5,27,PIST,10,30,2,64
5,27,PIST,10,40,1,64
5,27,PIST,13,30,1,64
5,27,PIST,16,35,1,64
5,27,PIST,16,40,1,64
5,27,PIST,17,40,1,64
5,27,PIST,22,40,1,64
