family,genus ,species,year,month,day,specimen,collector,folder,town,state,tract,compartment,location.notes,habitat.notes,other.notes,source 
Ericaceae,Vaccinium,corymbosum,1934,7,4,5281,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Ericaceae,Vaccinium,corymbosum,2005,6,1,HF 2005-44,GM; KW; JJ,NA,Petersham,MA,SC,3,NA,NA,NA,HF survey 2004-2007
Ericaceae,Vaccinium,corymbosum,1940,9,17,NA,P. Smith,NA,Petersham,MA,TS,NA,south end; Tom Swamp bog,NA,NA,HF herbarium
Ericaceae,Vaccinium,corymbosum,1908,10,5,NA,W.W. Cole,NA,Petersham,MA,NA,NA,Tom Swamp Rd.,NA,NA,HF herbarium
Ericaceae,Vaccinium,corymbosum,1909,5,29,NA,W.W. Cole,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,NA,HF herbarium
Ericaceae,Vaccinium,corymbosum,1940,9,17,NA,P. Smith,NA,Petersham,MA,TS,NA,south end; Tom Swamp bog,NA,NA,HF herbarium
Ericaceae,Vaccinium,macrocarpon,1947,8,5,211,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,behind HF buildings,low; open field,NA,HF herbarium
Ericaceae,Vaccinium,macrocarpon,1957,8,8,1135,R. Young,NA,NA,MA,NA,NA,swamp south of Lake Ellis,NA,NA,HF herbarium
Ericaceae,Vaccinium,macrocarpon,1910,10,8,NA,P. Haynes,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,NA,HF herbarium
Ericaceae,Vaccinium,myrtilloides,1947,8,2,193,I.M. Johnston,NA,Petersham,MA,TS,9,south part; Fay lot,among evergreens,updated from V. canadense; WHH '52,HF herbarium
Ericaceae,Vaccinium,oxycoccos,1947,6,30,88,W.D. Beal Jr.,NA,Petersham,MA,TS,9,near dam; Riceville Reservoir; Fay lot,NA,NA,HF herbarium
Ericaceae,Vaccinium,oxycoccos,1947,6,20,393,W.H. Drury Jr.,NA,Petersham,MA,TS,9,Fay Lot,sphagnum bog,NA,HF herbarium
Ericaceae,Vaccinium,oxycoccos,1933,10,5,5183,H.M. Raup,NA,Petersham,MA,TS,NA,N. end of TS,NA,NA,HF herbarium
Ericaceae,Vaccinium,oxycoccos,1912,9,27,NA,J.G. Jack,NA,Petersham,MA,TS,NA,Riceville Swamp; Petersham,NA,NA,HF herbarium
Ericaceae,Vaccinium,pallidum,1913,8,19,12,S.M. Dohanian,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,NA,NA,NA,14,NA,NA,NA,MA,NA,NA,NA,NA,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,1947,6,23,55,W.D. Beal Jr.,NA,Petersham,MA,NA,NA,ridge west of Tom Swamp bog,rocky ridge,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,1947,7,15,150,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,road behind HF buildings,clearing along road,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,1947,6,23,426,W.H. Drury Jr.,NA,Petersham,MA,NA,NA,ridge about .5 miles west of Tom Swamp,rocky ridge,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,1911,10,3,NA,H.H. Tryon,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,updated fom V. vacillans; JCJ,HF herbarium
Ericaceae,Vaccinium,pallidum,1908,10,NA,NA,W.W. Cole,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,updated fom V. vacillans; JCJ,HF herbarium
Eriocaulaceae,Eriocaulon,septangulare,1957,8,8,391,M.H. Zimmermann,red,Athol  ,MA,NA,NA,swamp south of Lake Ellis,NA,NA,HF herbarium
Eriocaulaceae,Eriocaulon,septangulare,1933,9,29,5126,H.M. Raup,red,Prescott,MA,NA,NA,sandy pond shore,NA,NA,HF herbarium
Euphorbiaceae,Acalypha,rhomboidea,2005,7,28,HF 2005-239,GM; KW; JJ,NA,Petersham,MA,PH,9,gravel pit,NA,NA,HF survey 2004-2007
Euphorbiaceae,Acalypha,rhomboidea,2005,8,31,HF 2005-664,GM; KW; JJ,NA,Petersham,MA,PH,8,Locust Opening Rd by Pierce Farm,NA,NA,HF survey 2004-2007
Euphorbiaceae,Chamaesyce,maculata,1947,8,27,299,I.M. Johnston,NA,Athol/Petersham,MA,NA,NA,near Riceville Pond; former CCC site,disturbed soil,updated from E. hirsuta; KE '78; updated from Euphorbia vermiculata; JCJ,HF herbarium
Euphorbiaceae,Chamaesyce,maculata,1933,NA,NA,23-b,N.W. Hosley,NA,NA,MA,NA,NA,NA,NA,updated from E. hirsuta; KE '78; updated from Euphorbia vermiculata; JCJ,HF herbarium
Euphorbiaceae,Chamaesyce,maculata,2005,7,20,HF 2005-484,GM; KW; JJ,NA,Petersham,MA,PH,1,museum entrance,NA,NA,HF survey 2004-2007
Euphorbiaceae,Euphorbia,cyparissias,1952,6,7,NA,T. Grisez; W. Chi-wu,NA,Petersham,MA,NA,NA,Quabbin Reservoir; near Gate 36,along road,NA,HF herbarium
Fabaceae,Amphicarpaea,bracteata,1947,8,5,219,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,around old dump; near Kitchen Rd.,NA,updated from A. monoica; KE '78,HF herbarium
Fabaceae,Amphicarpaea,bracteata,1947,8,18,267,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,along road; behind HF buildings,moist field,updated from A. monoica; KE '78,HF herbarium
Fabaceae,Amphicarpaea,bracteata,1947,9,1,352,I.M. Johnston,NA,Petersham,MA,NA,NA,west of highway; on TS Rd.,margin of forest road,updated from A. monoica; KE '78,HF herbarium
Fabaceae,Amphicarpaea,bracteata,1947,9,1,352,I.M. Johnston,NA,Petersham,MA,NA,NA,west of highway; on TS Rd.,margin of forest road,updated from A. monoica; KE '78,HF herbarium
Fabaceae,Amphicarpaea,bracteata,1933,9,28,5054,H.M. Raup,NA,Petersham,MA,SC,NA,NA,woods along stream,NA,HF herbarium
Fabaceae,Apios,americana,1947,8,18,268,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,behind HF buildings,NA,updated from A. tuberosa; KE '78,HF herbarium
Fabaceae,Apios,americana,1947,8,30,347,I.M. Johnston,NA,Petersham,MA,PH,NA,west end; Kitchen Rd.,along side of road; between moist fields,updated from A. tuberosa; KE '78,HF herbarium
Fabaceae,Apios,americana,1933,9,26,4931,H.M. Raup,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,updated from A. tuberosa; KE '78,HF herbarium
Fabaceae,Baptisia,tinctoria,NA,NA,NA,113,Mrs. Gast,NA,NA,NA,NA,NA,NA,NA,NA,HF herbarium
Fabaceae,Coronilla,varia,1951,7,1,626,W.H. Hatheway,NA,Petersham,MA,NA,NA,near old road; on westside of Camel's Hump Hill,abandoned houselot,NA,HF herbarium
Fabaceae,Desmodium,canadense,NA,7,26,23,Mrs. Gast,NA,Petersham,MA,NA,NA,Athol Rd.,NA,NA,HF herbarium
Fabaceae,Desmodium,canadense,2005,8,10,HF 2005-357,GM; KW; JJ,NA,Petersham,MA,TS,9,woods along road,NA,NA,HF survey 2004-2007
Fabaceae,Desmodium,canadense,2005,8,24,HF 2005-609,GM; KW; JJ,NA,Petersham,MA,PH,10,courtyard between School House and pool,NA,NA,HF survey 2004-2007
Fabaceae,Desmodium,glutinosum,2005,8,23,HF 2005-616,GM; KW; JJ,NA,Petersham,MA,Simes,NA,rocky woods below summit of Camel's Hump,NA,NA,HF survey 2004-2007
Fabaceae,Desmodium,nudiflorum,1947,8,23,637,K. A. Raup,NA,Petersham,MA,TS,8,low swale,NA,NA,pre-1950 specimen found in 2007
Fabaceae,Desmodium,nudiflorum,2005,8,23,HF 2005-615,GM; KW; JJ,NA,Petersham,MA,Simes,NA,rocky woods below summit of Camel's Hump,NA,NA,HF survey 2004-2007
Fabaceae,Lespedeza,capitata,1933,9,13,43,N.W. Hosley,NA,Petersham,MA,TS,NA,NA,NA,NA,HF herbarium
Fabaceae,Lespedeza,capitata,1947,8,19,278,W.D. Beal Jr.,NA,Athol/Petersham,MA,NA,NA,Riceville Reservoir,dry; sandy bank; just above shoreline,NA,HF herbarium
Fabaceae,Lespedeza,capitata,2005,7,22,HF 2005-521,GM; KW; JJ,NA,Petersham,MA,PH,8,might be from non-HF property on far side of road,NA,NA,HF survey 2004-2007
Fabaceae,Lespedeza,capitata,2005,8,30,HF 2005-633,GM; KW; JJ,NA,Petersham,MA,TS,6,roads,NA,NA,HF survey 2004-2007
Fabaceae,Medicago,lupulina,1951,6,26,584,W.H. Hatheway,NA,Petersham,MA,NA,NA,Highway 122; south of Dairy Bar,along road,updated from Trifoilum campestre; JCJ '05,HF herbarium
Fabaceae,Medicago,sativa,NA,7,15,52,Mrs. Gast,red,Athol/W.Royalston,MA,NA,NA,NA,NA,NA,HF herbarium
Fabaceae,Medicago,sativa,2005,7,1,HF 2005-173,GM; KW; JJ,NA,Petersham,MA,PH,10,along roadside pasture north of Raup House,NA,NA,HF survey 2004-2007
Fabaceae,Melilotus,alba,NA,7,1,30,Mrs. Gast,NA,Petersham,MA,NA,NA,Tom Swamp Rd.,NA,NA,HF herbarium
Fabaceae,Melilotus,officinalis,2005,7,15,HF 2005-503,GM; KW; JJ,NA,Petersham,MA,PH,1,by Pole Barn,NA,NA,HF survey 2004-2007
Fabaceae,Robinia,pseudoacacia,1913,8,21,41,S.M. Dohanian,red,NA,MA,NA,NA,Petersham Rd.; elev. 1220,NA,NA,HF herbarium
Fabaceae,Robinia,pseudoacacia,2005,6,27,HF 2005-341,GM; KW; JJ,NA,Petersham,MA,PH,1,roadside,NA,NA,HF survey 2004-2007
Fabaceae,Robinia,pseudoacacia,1908,10,7,NA,J.G. Jack,NA,Petersham,MA,NA,NA,note on specimen appears to read: 'Petersham (cult)',NA,NA,HF herbarium
Fabaceae,Robinia,pseudoacacia,1908,10,7,NA,J.G. Jack,NA,Petersham,MA,NA,NA,note on specimen appears to read: 'Petersham (cult)',NA,NA,HF herbarium
Fabaceae,Trifolium,arvense,1947,8,5,192,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,south of woodpile; behind HF buildings,in field,NA,HF herbarium
Fabaceae,Trifolium,aureum,NA,7,12,90,Mrs. Gast,NA,Petersham,MA,NA,NA,Athol Rd.,NA,updated from T. agrarium; WL '93,HF herbarium
Fabaceae,Trifolium,aureum,1947,7,8,109,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,NE of dam; Riceville Reservoir; Tom Swamp,along road,updated from T. agrarium; WL '93,HF herbarium
Fabaceae,Trifolium,aureum,1947,7,6,505,K.A. Raup,NA,Petersham,MA,NA,NA,on Nichewaug Rd.; south of Petersham,meadow,updated from T. agrarium; WL '93,HF herbarium
Fabaceae,Trifolium,aureum,1951,6,19,552,W.H. Hatheway,NA,Petersham,MA,PH,NA,meadow east of HF headquarters,meadow,updated from T. agrarium; WL '93,HF herbarium
Fabaceae,Trifolium,aureum,1934,7,7,5327,H.M. Raup,NA,Petersham,MA,PH,NA,field just N. of Forest School Building,field,updated from T. agrarium; WL '93,HF herbarium
Fabaceae,Trifolium,campestre,2005,7,20,HF 2005-494,GM; KW; JJ,NA,Petersham,MA,PH,2,sawmill edge,NA,NA,HF survey 2004-2007
Fabaceae,Trifolium,hybridum,NA,7,12,83,Mrs. Gast,NA,Petersham,MA,NA,NA,Athol Rd.,NA,NA,HF herbarium
Fabaceae,Trifolium,pratense,1947,6,24,74,W.D. Beal Jr.,NA,Petersham,MA,TS,9,Fay lot,near road,NA,HF herbarium
Fabaceae,Trifolium,pratense,1933,9,14,82,N.W. Hosley,NA,NA,MA,NA,NA,Wilder's Farm,NA,NA,HF herbarium
Fabaceae,Trifolium,repens,1947,6,24,75,W.D. Beal Jr.,NA,Petersham,MA,TS,9,Fay lot,near road,NA,HF herbarium
Fabaceae,Trifolium,repens,1951,6,19,553,W.H. Hatheway,NA,Petersham,MA,PH,NA,side of garage; near HF headquarters,NA,NA,HF herbarium
Fabaceae,Vicia,cracca,1947,6,20,315,K.A. Raup,NA,Petersham,MA,PH,NA,behind HF admin. Building,field,NA,HF herbarium
Fabaceae,Vicia,cracca,1951,6,19,554,W.H. Hatheway,NA,Petersham,MA,PH,NA,meadow east of HF headquarters,NA,NA,HF herbarium
Fabaceae,Vicia,cracca,2005,6,15,HF 2005-130,GM; KW; JJ,NA,Petersham,MA,PH,2,road in cow pasture,NA,NA,HF survey 2004-2007
Fabaceae,Vicia,sativa,1933,10,5,5167,H.M. Raup,NA,NA,MA,TS,NA,N. end of TS tract,NA,updated from V. angustifolia,HF herbarium
Fabaceae,Vicia,sativa ssp. nigra,2005,9,6,HF 2005-680,GM; JJ,NA,Petersham,MA,PH,1,Lyford House,NA,NA,HF survey 2004-2007
Fabaceae,Vicia,sativa?,NA,NA,NA,22,N.W. Hosley,NA,Petersham,MA,NA,NA,NA,NA,updated from V. angustifolia?,HF herbarium
Fabaceae,Vicia,tetrasperma,1947,6,24,62,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,south side of HF buildings,NA,sheet 1 of 2 specimens,HF herbarium
Fabaceae,Vicia,tetrasperma,1947,6,24,62,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,south side of HF buildings,NA,sheet 2 of 2 specimens,HF herbarium
Fabaceae,Vicia,tetrasperma,1947,6,27,420,K.A. Raup,NA,Petersham,MA,TS,8,NA,NA,NA,HF herbarium
Fabaceae,Vicia,tetrasperma,1947,6,24,492,W.H. Drury Jr.,NA,Petersham,MA,PH,NA,south side of HF buildings,on stones,NA,HF herbarium
Fabaceae,Vicia,tetrasperma,2005,7,20,HF 2005-496,GM; KW; JJ,NA,Petersham,MA,PH,1,behind Fisher,NA,NA,HF survey 2004-2007
Fagaceae,Castanea,dentata,1991,6,4,6,T. Jaster,NA,Petersham,MA,PH,7,Old Pierce's Farm,well drained sandy loam,Soil Warming Project,1991 specimen found in 2007
Fagaceae,Castanea,dentata,1947,7,29,183,W.D. Beal Jr.,NA,Petersham,MA,NA,NA,part of Munson Turnpike; near Rt. 122,shaded woods,NA,HF herbarium
Fagaceae,Castanea,dentata,1947,7,26,183,I.M. Johnston,NA,Petersham,MA,PH,NA,Kitchen Rd.,NA,NA,HF herbarium
Fagaceae,Castanea,dentata,1958,8,22,540,H. Swope,NA,Phillipston/Petersham,MA,PH,4,NA,NA,NA,HF herbarium
Fagaceae,Castanea,dentata,1947,7,26,1966,C.E. Smith Jr.,NA,Petersham,MA,PH,NA,Kitchen Rd.,open woods along road,NA,HF herbarium
Fagaceae,Castanea,dentata,1933,9,28,5068,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods tract,lowland woods,NA,HF herbarium
Fagaceae,Castanea,dentata,1911,10,6,NA,H. H. Tryon,NA,Petersham,MA,SC,NA,NA,NA,NA,pre-1950 specimen found in 2007
Fagaceae,Castanea,dentata,NA,NA,NA,NA,I.M. Johnston,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,NA,HF herbarium
Fagaceae,Castanea,mollissima,2006,9,1,HF 2006-32,GM,NA,Petersham,MA,PH,1,Locust Opening Rd; originally planted,NA,originally planted; truly naturalized?,HF survey 2004-2007
Fagaceae,Fagus,grandifolia,1991,6,4,5,T. Jaster,NA,Petersham,MA,PH,7,Old Pierce's Farm,well drained sandy loam,Soil Warming Project,1991 specimen found in 2007
Fagaceae,Fagus,grandifolia,1913,8,26,79,S.M. Dohanian,NA,Petersham,MA,TS,NA,Meadow Water tract,NA,NA,HF herbarium
Fagaceae,Fagus,grandifolia,1933,9,28,5086,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods tract,NA,NA,HF herbarium
Fagaceae,Fagus,grandifolia,2005,8,24,HF 2005-605,GM; KW; JJ,NA,Petersham,MA,TS,1,for comparison; growing with Fagus sylvatica,NA,NA,HF survey 2004-2007
Fagaceae,Fagus,grandifolia,1908,10,9,NA,H.J. Miles,NA,Petersham,MA,SC,NA,Slab City and Meadow Water,NA,note on specimen reads: 'H.M R !',HF herbarium
Fagaceae,Fagus,sylvatica,2005,8,24,2005-604,GM,NA,Petersham,MA,NA,NA,roadside at House Rt 32 Sunset Lane; NOT at HF,NA,NA,non HF; 2000-2007
Fagaceae,Fagus,sylvatica,2005,8,24,HF 2005-606,GM; KW; JJ,NA,Petersham,MA,TS,1,presumably escaped from large pastures at House opposite sunset lane on Rt 32,NA,NA,HF survey 2004-2007
Fagaceae,Quercus,alba,1991,6,4,3,T. Jaster,NA,Petersham,MA,PH,7,Old Pierce's Farm,well drained sandy loam,Soil Warming Project,1991 specimen found in 2007
Fagaceae,Quercus,alba,1913,8,21,50,S.M. Dohanian,NA,NA,MA,NA,NA,Dogwood Hill,NA,NA,HF herbarium
Fagaceae,Quercus,alba,1947,7,3,101,I.M. Johnston,NA,Petersham,MA,WZ,NA,Schwarz Tract,NA,NA,HF herbarium
Fagaceae,Quercus,alba,1947,8,7,233,W.D. Beal Jr.,NA,Petersham,MA,TS,4,NA,NA,NA,HF herbarium
Fagaceae,Quercus,alba,1958,8,15,543,M.H. Zimmermann,NA,Petersham,MA,TS,1,NA,NA,NA,HF herbarium
Fagaceae,Quercus,alba,1933,9,28,5063,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods tract,lowland woods,NA,HF herbarium
Fagaceae,Quercus,alba,1912,9,26,NA,J.G. Jack,NA,Petersham,MA,NA,NA,N. Dana Rd. (may also say 'Simes.',NA,note on specimen says that this should be Q. robur; HW '81,HF herbarium
Fagaceae,Quercus,alba,1908,10,5,NA,H.J. Miles,NA,Phillipston/Petersham,MA,PH,NA,Prospect Road,NA,note on specimen reads: 'H.M R !',HF herbarium
Fagaceae,Quercus,coccinea,1913,8,26,66,S.M. Dohanian,NA,Petersham,MA,TS,NA,Meadow Water tract,NA,NA,HF herbarium
Fagaceae,Quercus,coccinea,1947,7,29,179,W.D. Beal Jr.,NA,Petersham,MA,NA,NA,middle part of Munson Turnpike  ,open,NA,HF herbarium
Fagaceae,Quercus,coccinea,1912,9,27,NA,R.R. Chaffee,NA,Petersham,MA,PH,NA,near H.F.S,NA,NA,HF herbarium
Fagaceae,Quercus,ilicifolia,1947,8,30,338,I.M. Johnston,NA,NA,MA,NA,NA,Lake Rolunta; eastside; along Causeway Rd.,NA,updated from Q. velutina; JCJ,HF herbarium
Fagaceae,Quercus,ilicifolia,1952,6,19,NA,T.J Grisez; W. Chi-wu,NA,Petersham,MA,NA,NA,Quabbin Reservoir; near Gate 36,NA,NA,HF herbarium
Fagaceae,Quercus,prinus,1947,6,24,40,I.M. Johnston,NA,Petersham,MA,NA,NA,Athol Rd.; .25 miles N. of TS Rd.,in forest; near road,updated from Q. montana; KE '79,HF herbarium
Fagaceae,Quercus,prinus,1947,6,24,40,I.M. Johnston,NA,Petersham,MA,NA,NA,Athol Rd.; .25 miles N. of TS Rd.,in forest; near road,updated from Q. montana; KE '79,HF herbarium
Fagaceae,Quercus,prinus,1947,7,29,182,W.D. Beal Jr.,NA,Petersham,MA,NA,NA,part of Munson Turnpike; near Rt. 122,shaded woods,updated from Q. montana,HF herbarium
Fagaceae,Quercus,prinus,2006,10,6,HF 2006-45,GM,NA,Petersham,MA,TS,5,edge of HF 40.1 Plot F; 1 10' dbh overstory tree and ~10 stems under 2' tall,NA,1 10' DBH overstory tree and ~ 10 stems under 2' tall,HF survey 2004-2007
Fagaceae,Quercus,prinus,1909,11,NA,NA,R.R. Chaffee,NA,NA,MA,NA,NA,Shutesbury Lot,NA,updated from Q. montana,HF herbarium
Fagaceae,Quercus,prinus,1909,11,NA,NA,R.R. Chaffee,NA,NA,MA,NA,NA,Shutesbury Lot,NA,updated from Q. montana,HF herbarium
Fagaceae,Quercus,rubra,1947,8,7,228,W.D. Beal Jr.,NA,Petersham,MA,TS,4,NA,well drained pine-hardwood stand,NA,HF herbarium
Fagaceae,Quercus,rubra,1958,8,15,546,M.H. Zimmermann,NA,Petersham,MA,TS,1,NA,NA,NA,HF herbarium
Fagaceae,Quercus,rubra,1933,9,28,5064,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods Tract,lowland woods,updated from Q. borealis; WHH '52,HF herbarium
Fagaceae,Quercus,rubra,1934,7,4,5275,H.M. Raup,NA,Petersham,MA,SC,NA,woods road; in SC tract,NA,updated from Q. borealis; WHH '52,HF herbarium
Fagaceae,Quercus,rubra,1909,5,23,NA,NA,NA,Petersham,MA,NA,NA,NA,NA,updated from Q. borealis; WHH '52,HF herbarium
Fagaceae,Quercus,rubra,1908,10,9,NA,H.J. Miles,NA,Petersham,MA,NA,NA,Meadow Water tract,NA,updated from Q. borealis; WHH '52,HF herbarium
Fagaceae,Quercus,rubra,1908,10,9,NA,H.J. Miles,NA,Petersham,MA,NA,NA,Meadow Water tract,NA,updated from Q. borealis; WHH '52,HF herbarium
Fagaceae,Quercus,rubra,1952,6,25,NA,T.J Grisez ,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,NA,HF herbarium
Fagaceae,Quercus,velutina,1991,6,4,4,T. Jaster,NA,Petersham,MA,PH,7,Old Pierce's Farm,well drained sandy loam,Soil Warming Project,1991 specimen found in 2007
Fagaceae,Quercus,velutina,2005,9,9,HF 2005-761,GM,NA,Petersham,MA,Schwarz,NA,NA,NA,NA,HF survey 2004-2007
Fagaceae,Quercus,velutina,1952,6,26,NA,T.J Grisez,NA,Petersham,MA,NA,NA,near Camel's Hump Hill,NA,NA,HF herbarium
Fumariaceae,Adlumia,fungosa,2006,9,17,2006-65,GM,red,Williamsburg,MA,NA,NA,~ 15 plants on crest of steep west facing slope; Walnut Hill,NA,NA,non HF; 2000-2007
Fumariaceae,Corydalis,sempervirens,1947,8,9,195,I.M. Johnston,NA,Petersham,MA,NA,NA,Camel's Hump; ledges on eastside,dry ledges,NA,HF herbarium
Fumariaceae,Corydalis,sempervirens,1947,8,29,336,I.M. Johnston,red,South Athol,MA,NA,NA,gravel pit on east side of Lake Rohunta one bushy plant; fl. (illegible word),NA,JCJ,HF herbarium
Fumariaceae,Corydalis,sempervirens,1934,7,9,5395,H.M. Raup,NA,Phillipston/Petersham,MA,PH,NA,E. slope of Prospect Hill,rich; rocky woods,NA,HF herbarium
Fumariaceae,Corydalis,sempervirens,2006,8,8,HF 2006-16,GM,NA,Petersham,MA,Simes,NA,small rock outcrop on upper slope of Camel's Hump,NA,NA,HF survey 2004-2007
Fumariaceae,Dicentra,eximia,1947,6,22,39,J. Canright,NA,Petersham,MA,PH,9,road; W. of Community House,along edge of road,NA,HF herbarium
Gentianaceae,Bartonia,virginica,1933,8,25,4744,H.M. Raup,NA,Petersham,MA,TS,NA,woods E. of pond in TS tract,NA,NA,HF herbarium
Gentianaceae,Bartonia,virginica,2005,7,25,HF 2005-244,GM; KW; JJ,NA,Petersham,MA,PH,4,NA,NA,NA,HF survey 2004-2007
Gentianaceae,Bartonia,virginica,2005,7,27,HF 2005-248,GM; KW; JJ,NA,Petersham,MA,PH,2,along boardwalk loop (woods section),NA,NA,HF survey 2004-2007
Gentianaceae,Gentiana,clausa,1933,9,20,53,N.W. Hosley,NA,Petersham,MA,TS,9,Adams Fay Tract,NA,NA,HF herbarium
Gentianaceae,Gentiana,clausa,1933,9,28,5050,H.M. Raup,NA,Petersham,MA,SC,NA,along stream,along stream,NA,HF herbarium
Gentianaceae,Gentiana,linearis,1947,8,27,304,I.M. Johnston,NA,Petersham,MA,TS,8,edge of TS road  ,several colonies on bank of ditch,NA,HF herbarium
Gentianaceae,Gentiana,linearis,1947,9,1,357,I.M. Johnston,NA,Petersham,MA,PH,NA,Locust Opening Rd.,damp place; edge,NA,HF herbarium
Gentianaceae,Gentiana,linearis,1947,8,15,671,R.S. Sigafoos,NA,Petersham,MA,PH,2,NA,sphagnum bog; near stream,NA,HF herbarium
Gentianaceae,Gentiana,linearis,1947,8,17,2102,C. E. Smith Jr.,NA,Petersham,MA,NA,NA,near Connor's Pond,NA,NA,Brandeis
Gentianaceae,Gentiana,linearis,1933,10,9,5197,H.M. Raup,NA,Petersham,MA,PH,2?,NA,NA,NA,HF herbarium
Gentianaceae,Gentiana,linearis,1947,8,17,NA,C. E. Smith Jr.,NA,Petersham,MA,NA,NA,near Connor's Pond,NA,NA,Brandeis
Gentianaceae,Gentianopsis,crinita,1933,9,28,5090,N.W. Hosley,NA,NA,MA,NA,NA,near Hosley's house,updated from Gentiana crinita; WL '93,NA,HF herbarium
Gentianaceae,Gentianopsis,crinita,1948,9,21,NA,E.E. Smith,NA,Petersham,MA,PH,1,NA,updated from Gentiana crinita; WL '93,NA,HF herbarium
Geraniaceae,Geranium,maculatum,1947,6,23,31,W.D. Beal Jr.,NA,Petersham,MA,SC,8,SE end of SC 8,NA,NA,HF herbarium
Geraniaceae,Geranium,maculatum,NA,7,1,76,Mrs. Gast,NA,Petersham,MA,TS,9,Adams Fay tract,NA,NA,HF herbarium
Geraniaceae,Geranium,maculatum,1934,7,4,5318,H.M. Raup,NA,Petersham,MA,SC,NA,NA,along road in clearing,NA,HF herbarium
Geraniaceae,Geranium,robertianum,1934,7,9,5389,H.M. Raup,NA,Phillipston,MA,PH,NA,eastside of Prospect Hill,rich; rocky woods,NA,HF herbarium
Geraniaceae,Geranium,robertianum,2005,6,17,HF 2005-129,GM; KW; JJ,NA,Phillipston,MA,PH,5,boulder slope east side of Prospect hill,NA,NA,HF survey 2004-2007
Grossulariaceae,Ribes,glandulosum,1934,7,18,5506,H.M. Raup,red,NA,NH,Pisgah,NA,rock ledges; Pisgah tract,NA,updated from R. prostratum by KE '78,HF herbarium
Grossulariaceae,Ribes,glandulosum,2006,5,1,HF 2006-35,GM,NA,Petersham,MA,SC,7,on rocks 50-100m above Rt 122 opposite HF Gate 26,NA,NA,HF survey 2004-2007
Grossulariaceae,Ribes,hirtellum,1913,8,21,48,S.M. Dohanian,NA,NA,MA,NA,NA,Dogwood Hill,NA,NA,HF herbarium
Grossulariaceae,Ribes,hirtellum,1910,10,5,NA,P. Haynes,NA,Petersham,MA,TS,NA,Meadow Water tract,NA,NA,HF herbarium
Grossulariaceae,Ribes,rubrum,2004,7,9,HF 2004-57,GM; KW; JJ,NA,Petersham,MA,TS,10,near Riceville Pond,NA,NA,HF survey 2004-2007
Grossulariaceae,Ribes,sp.,1911,10,1,NA,J.G. Jack,NA,NA,MA,NA,NA,Waldo's Farm,NA,R. rotundfolium; JCJ: ?R. hirtellum?,HF herbarium
Haloragaceae,Myriophyllum,humile,1947,8,11,251,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,Harvard Pond,muddy flat,NA,HF herbarium
Haloragaceae,Myriophyllum,humile,1947,8,11,254,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,Harvard Pond,NA,specimen reads: 'forma capillaceum (Torr.) Fern.'; doesn't seem to refer to a variety; also another note indicates part of the specimen is Utricularia vulgaris,HF herbarium
Haloragaceae,Myriophyllum,humile,1957,7,NA,1075,M.H. Zimmermann,NA,Petersham,MA,TS,NA,Harvard Pond,NA,NA,HF herbarium
Haloragaceae,Myriophyllum,humile,1933,9,12,4873,H.M. Raup,NA,Petersham,MA,TS,NA,pond in TS tract,NA,specimen reads: 'forma capillaceum (Torr.) Fern.'; doesn't seem to refer to a variety,HF herbarium
Haloragaceae,Myriophyllum,humile,1933,9,29,5116,H.M. Raup,red,Prescott,MA,NA,NA,Sandy Pond,NA,NA,HF herbarium
Haloragaceae,Myriophyllum,humile,1957,7,NA,NA,M.H. Zimmermann,NA,Petersham,MA,TS,NA,Harvard Pond,NA,NA,HF herbarium
