year,site,Plot,tag,log,log.snag,whole.tree.snag,stump,spp,length.m,baseD,midD,DBH,topD,decay,bark,ground,phys.char,biol.char
2000,ems,C1,711,0,0,0,1,hem,0.26,11.4,NA,NA,7.5,3,90,NA,NA,NA
2000,ems,C2,384,0,1,0,0,rm,8,22.5,18.5,NA,8,3,60,NA,5,123
2000,ems,C2,387,1,0,0,0,ro,3.25,8.5,7.6,NA,4,2,85,NA,345,12
2000,ems,C2,512,1,0,0,0,rm,6.15,9.8,10.5,NA,6.6,3,0,NA,68,NA
2000,ems,C2,904,1,0,0,0,rm,2.8,8.4,9,NA,5.8,3,50,NA,5,3
2000,ems,C2,905,0,1,0,0,ro,0.8,15,13.7,NA,11.6,4,75,NA,678,1
2000,ems,C2,909,1,0,0,0,ro,8.9,10,6.7,NA,1.5,3,0,NA,6,3
2000,ems,C2,910,1,0,0,0,rm,8.9,16.8,15,NA,1.8,2,100,NA,2345,12
2000,ems,C2,913,1,0,0,0,ro,1.73,19.6,22.7,NA,17.7,5,0,NA,78,NA
2000,ems,C2,915,1,0,0,0,rm,3.95,9.7,10,NA,6.1,3,5,NA,NA,2
2000,ems,C2,916,1,0,0,0,ro,1.05,7.1,8.5,NA,9.2,5,0,NA,78,NA
2000,ems,C2,917,1,0,0,0,ro,2.5,25.5,25.6,NA,26,4,0,NA,78,23
2000,ems,C2,918,1,0,0,0,rm,2.1,10,10,NA,9.5,3,90,NA,5,13
2000,ems,C2,996,0,1,0,0,rm,1.9,8.2,6.7,NA,3.2,3,25,NA,68,2
2000,ems,C3,781,1,0,0,0,rm,3.7,11.3,10.5,NA,9,4,0,NA,68,2
2000,ems,C3,792,1,0,0,0,rm,4.5,12.3,10.2,NA,10.5,3,0,NA,8,NA
2000,ems,C3,793,1,0,0,0,rm,2.95,11,7.7,NA,5.3,3,0,NA,68,1
2000,ems,C4,452,0,1,0,0,ro,15.8,19.8,15.8,NA,5,2,100,NA,NA,23
2000,ems,C4,454,0,0,1,0,spruce,NA,NA,NA,15.3,NA,2,90,NA,23,23
2000,ems,C4,457,1,0,0,0,spruce,6.3,11.5,8.1,NA,1,3,2,NA,37,23
2000,ems,C4,460,1,0,0,0,ro,2.14,13.5,12,NA,9.5,4,2,NA,68,23
2000,ems,C4,461,1,0,0,0,spruce,6.5,17.5,9,NA,1,3,40,NA,78,23
2000,ems,C4,473,0,1,0,0,ro,10.6,12.6,12,NA,2,3,0,NA,6,2
2000,ems,C4,476,0,0,1,0,spruce,NA,NA,NA,9.7,NA,2,80,NA,235,23
2000,ems,C4,477,1,0,0,0,rm,13.7,13.2,10,NA,3,2,60,NA,3,23
2000,ems,C4,479,0,1,0,0,rm,8.4,13,11.5,NA,6,2,85,NA,5,23
2000,ems,C4,483,0,0,1,0,spruce,NA,NA,NA,10.9,NA,2,95,NA,235,23
2000,ems,C4,486,0,0,1,0,spruce,NA,NA,NA,9.8,NA,2,90,NA,235,23
2000,ems,C4,495,0,0,1,0,spruce,NA,NA,NA,12.8,NA,1,100,NA,2345,2
2000,ems,C4,744,1,0,0,0,ro,5.87,9.2,8.4,NA,4.8,3,0,NA,6,23
2000,ems,C4,746,1,0,0,0,rm,4.08,12,9,NA,8.2,3,0,NA,78,NA
2000,ems,C4,773,1,0,0,0,spruce,3.55,10,8.5,NA,7,3,20,NA,36,23
2000,ems,C4,774,1,0,0,0,rm,4.6,11.1,11,NA,9.7,4,0,NA,78,23
2000,ems,C4,775,1,0,0,0,ro,6.9,16.5,13,NA,7,3,0,NA,78,23
2000,ems,C4,782,1,0,0,0,spruce,2.9,16.1,15,NA,14,3,15,NA,236,23
2000,ems,C4,783,1,0,0,0,ro,2.2,13,11.8,NA,8.1,4,0,NA,6,23
2000,ems,C4,784,1,0,0,0,ro,9.6,15.3,13.1,NA,8.2,2,90,NA,NA,23
2000,ems,C4,785,0,0,1,0,spruce,NA,NA,NA,8.7,NA,2,97,NA,235,NA
2000,ems,C4,786,1,0,0,0,ro,2.95,10.9,8.9,NA,8.5,2,80,NA,5,23
2000,ems,C4,787,1,0,0,0,ro,7.5,14.1,11.3,NA,10.6,2,95,NA,5,23
2000,ems,C4,788,1,0,0,0,ro,2.34,11,10.6,NA,10.7,4,0,NA,68,23
2000,ems,C4,901,0,0,1,0,spruce,NA,NA,NA,8,NA,2,75,NA,235,23
2000,ems,C4,902,1,0,0,0,ro,6.1,10.5,9.7,NA,7.3,3,0,NA,68,123
2000,ems,C4,903,1,0,0,0,ro,4.6,15.4,13.5,NA,12.1,2,85,NA,5,23
2000,ems,C4,906,0,0,1,0,spruce,NA,NA,NA,8,NA,2,95,NA,234,23
2000,ems,C4,907,1,0,0,0,ro,1.9,10.8,10.1,NA,10,2,50,NA,68,NA
2000,ems,C4,908,1,0,0,0,ro,5.8,14.2,12.3,NA,11,3,10,NA,6,123
2000,ems,C4,911,1,0,0,0,ro,8,13,11.5,NA,8.7,3,50,NA,6,123
2000,ems,C4,912,1,0,0,0,ro,5.4,11,10.6,NA,7,2,60,NA,5,23
2000,ems,C4,914,1,0,0,0,ro,3.5,16,11.8,NA,11.5,3,10,NA,6,23
2000,ems,C4,919,0,0,0,1,ro,0.33,17,NA,NA,14.2,3,20,NA,6,23
2000,ems,C5,818,0,1,0,0,ro,14,19.5,8,NA,4,3,5,NA,67,234
2000,ems,C5,834,0,0,1,0,wb,11.61,30.2,NA,20.7,10,2,92,NA,5,23
2000,ems,C5,835,0,1,0,0,yb,3.5,10.7,7.8,NA,5,2,80,NA,5,5
2000,ems,C5,841,1,0,0,0,wb,0.19,8.1,7.9,NA,7.6,4,100,NA,56,NA
2000,ems,C5,843,0,1,0,0,wb,4,17,13.8,NA,10,3,92,NA,5,3
2000,ems,C5,844,0,1,0,0,ro,1,8,6.6,NA,3.8,3,0,NA,6,235
2000,ems,C5,845,1,0,0,0,ro,9.38,17.1,9.2,NA,2.5,3,5,NA,6,23
2000,ems,C5,846,1,0,0,0,wb,0.72,8.9,8.1,NA,7.6,2,95,NA,5,3
2000,ems,C5,847,1,0,0,0,wb,1.4,7.5,7.2,NA,6.5,2,95,NA,5,13
2000,ems,C5,848,1,0,0,0,sm,4,11,8.3,NA,6.9,3,90,NA,56,3
2000,ems,C5,850,1,0,0,0,wb,1.6,13.2,12.5,NA,9.5,3,55,NA,5,12
2000,ems,C5,851,1,0,0,0,wb,8.6,13.5,10,NA,2.2,3,90,NA,5,12
2000,ems,C5,853,0,1,0,0,wb,1.4,12,8.2,NA,8,4,90,NA,6,1
2000,ems,C5,856,1,0,0,0,wb,1.94,6.1,3.6,NA,4.8,5,95,NA,8,12
2000,ems,C5,861,0,0,0,1,ro,0.35,55,NA,NA,50,5,0,NA,678,12
2000,ems,D1,528,0,0,1,0,rm,NA,NA,NA,11.19,NA,1,NA,NA,NA,NA
2000,ems,D1,533,0,1,0,0,ro,17.6,10,NA,8.6,2.5,2,NA,NA,6,6
2000,ems,D1,535,1,0,0,0,ro,4,15.7,11.5,NA,10.2,2,5,NA,NA,6
2000,ems,D1,536,0,1,0,0,wp,5.66,13,NA,10,5,2,60,NA,35,NA
2000,ems,D1,547,0,0,1,0,wp,6.88,13.5,NA,11.5,2,2,50,NA,35,6
2000,ems,D1,712,1,0,0,0,ro,8.65,14.8,11.6,NA,5.5,2,0,NA,NA,6
2000,ems,D1,713,0,1,0,0,ro,1.3,13.4,11.4,NA,8.4,3.5,85,NA,NA,6
2000,ems,D1,714,1,0,0,0,wp,4.1,14,11.8,NA,7.7,2.5,50,NA,3567,2
2000,ems,D1,715,1,0,0,0,wp,3.3,9.2,7.5,NA,5.4,2.5,0,NA,6,6
2000,ems,D1,716,1,0,0,0,ro,3.9,8,5.7,NA,5,2.5,0,NA,67,NA
2000,ems,D1,717,1,0,0,0,ro,3.7,8,9.8,NA,8.4,2,0,NA,6,2
2000,ems,D1,718,1,0,0,0,hem,2.2,20.6,12.5,NA,12,4.5,0,NA,NA,6
2000,ems,D1,719,1,0,0,0,ro,3.3,7,8,NA,5,3.5,0,NA,NA,2
2000,ems,D1,720,1,0,0,0,ro,5,8.2,7.5,NA,6.4,3,0,NA,NA,2
2000,ems,D1,721,0,0,1,0,NA,11.9,12,NA,9,1,2,90,NA,35,26
2000,ems,D1,722,1,0,0,0,wp,30.2,14.2,6.5,NA,5.3,3,0,NA,6,2
2000,ems,D1,723,1,0,0,0,wp,2.6,7.5,9,NA,6.8,3,0,NA,NA,23
2000,ems,D2,577,0,1,0,0,rm,6.4,19.5,NA,18,12,3,80,NA,6,23
2000,ems,D2,578,0,1,0,0,birch,5.5,15.7,NA,13.4,8,3,95,NA,8,2
2000,ems,D2,581,0,1,0,0,ro,19.7,11.1,NA,11.1,2,2.5,50,NA,6,6
2000,ems,D2,591,0,1,0,0,rm,14.8,13,9.3,NA,3,2,70,NA,NA,236
2000,ems,D2,593,0,1,0,0,ro,6.4,14.9,NA,11.1,8,3,40,NA,NA,NA
2000,ems,D2,724,1,0,0,0,wp,5.7,15.8,6.8,NA,2.6,2.5,10,NA,35,2
2000,ems,D2,725,1,0,0,0,rm,1,8.2,6.8,NA,5.3,4.5,0,NA,678,26
2000,ems,D2,726,1,0,0,0,rm,3.1,7.7,10.5,NA,12.8,4,0,NA,678,2
2000,ems,D2,727,1,0,0,0,rm,6.55,15.5,10.5,NA,5.4,3,10,NA,6,2
2000,ems,D2,728,0,0,0,1,ro,0.65,30.1,NA,12.3,12.1,3,40,NA,6,NA
2000,ems,D2,729,1,0,0,0,wp,6.4,14,9,NA,9.1,2,0,NA,NA,2
2000,ems,D2,730,1,0,0,0,ro,3.4,11.3,9.3,NA,7.6,3,60,NA,NA,1
2000,ems,D2,731,1,0,0,0,birch,20.5,12.3,10.6,NA,13,4,95,NA,8,2
2000,ems,D2,732,1,0,0,0,birch,1.9,11.7,12.5,NA,9.8,4,95,NA,8,2
2000,ems,D2,733,1,0,0,0,birch,2,8,8,NA,7.4,4,95,NA,8,NA
2000,ems,D2,734,1,0,0,0,NA,3,14.5,12.2,NA,10,4,10,NA,6,NA
2000,ems,D2,735,1,0,0,0,ro,7.9,19,15.7,NA,10.5,3,0,NA,6,2
2000,ems,D2,736,1,0,0,0,rm,4.35,10.5,8,NA,6.8,2,0,NA,NA,2
2000,ems,D2,737,1,0,0,0,rm,5,10.3,8.6,NA,9,2,0,NA,NA,2
2000,ems,D3,601,1,0,0,0,rm,11.9,10.1,7.8,NA,2.5,3,60,NA,5,13
2000,ems,D3,602,0,1,0,0,yb,7.3,20,18,NA,10,3,0,NA,6,23
2000,ems,D3,603,0,1,0,0,yb,4.25,12.1,12.6,NA,6,4,0,NA,6,23
2000,ems,D3,614,0,1,0,0,wb,3.2,24.3,16.2,NA,15,3,75,NA,5,23
2000,ems,D3,616,0,1,0,0,rm,3.5,27.6,14.3,NA,15,3,95,NA,5,123
2000,ems,D3,777,1,0,0,0,rm,7.8,9,6.5,NA,4,3,20,NA,5,23
2000,ems,D3,778,1,0,0,0,ro,7,8.6,7.4,NA,5.6,3,0,NA,6,123
2000,ems,D3,779,1,0,0,0,ro,1.7,16.5,11.6,NA,10,3,10,NA,8,23
2000,ems,D3,780,1,0,0,0,ro,9.8,27,19.6,NA,15,3,90,NA,5,23
2000,ems,D3,789,0,1,0,0,ro,0.85,29.5,26,NA,23.6,3,90,NA,8,23
2000,ems,D3,790,1,0,0,0,rm,1.15,11.5,11,NA,12,4,10,NA,6,123
2000,ems,D3,791,1,0,0,0,rm,2.4,7,12.8,NA,11.2,3,20,NA,5,12
2000,ems,D3,794,0,1,0,0,rm,3.6,14.6,9,NA,7,2,100,NA,5,23
2000,ems,D3,795,1,0,0,0,ro,9.4,26.1,20,NA,16.5,3,50,NA,5,23
2000,ems,D3,796,1,0,0,0,wb,1.8,17,14.6,NA,16.7,3,50,NA,5,NA
2000,ems,D3,797,1,0,0,0,wb,8.4,15.5,13.7,NA,6.8,3,90,NA,6,23
2000,ems,D3,798,1,0,0,0,rm,1.75,12.1,12.6,NA,12.3,4,50,NA,68,13
2000,ems,D4,513,0,0,0,1,cherry,0.11,16.5,NA,NA,14,5,0,NA,8,3
2000,ems,D4,632,0,1,0,0,ash,2,24.6,18,NA,17.6,3,0,NA,6,3
2000,ems,D4,738,1,0,0,0,cherry,6.9,12.1,9.5,NA,5.6,3,0,NA,8,23
2000,ems,D4,740,0,0,0,1,ro,0.35,45,NA,NA,32,3,0,NA,8,23
2000,ems,D4,741,0,0,0,1,cherry,0.28,29.2,NA,NA,19.6,3,0,NA,8,23
2000,ems,D4,742,0,0,0,1,cherry,0.18,22.4,NA,NA,24,3,0,NA,6,3
2000,ems,D4,743,0,0,0,1,cherry,0.85,15.8,13,NA,12.5,3,0,NA,NA,23
2000,ems,D4,745,0,0,0,1,cherry,0.62,36,NA,NA,26.2,3,0,NA,8,23
2000,ems,D4,747,0,1,0,0,cherry,5.6,24,23.8,NA,18.1,3,0,NA,6,3
2000,ems,D4,748,0,0,0,1,ro,0.75,70,NA,NA,23.5,3,0,NA,68,23
2000,ems,D4,749,1,0,0,0,rm,1.2,9.3,7.9,NA,7.6,2,99,NA,5,13
2000,ems,D4,750,1,0,0,0,ash,4.2,18.2,19,NA,15.6,4,0,NA,67,NA
2000,ems,D4,751,0,0,0,1,cherry,0.25,29.2,NA,NA,23.2,3,0,NA,8,23
2000,ems,D4,752,0,0,0,1,cherry,0.3,34.6,NA,NA,24.2,3,0,NA,NA,3
2000,ems,D4,753,0,0,0,1,sm,0.55,10.6,10,NA,9.7,3,0,NA,NA,2
2000,ems,D4,754,1,0,0,0,chestnut,1.65,6.8,8.6,NA,8.1,2,60,NA,8,13
2000,ems,D4,755,1,0,0,0,cherry,4.25,16,14.4,NA,12.3,2,0,NA,6,NA
2000,ems,D4,756,1,0,0,0,cherry,1.05,12.5,8.8,NA,9.3,5,0,NA,78,2
2000,ems,D4,757,1,0,0,0,bb,7.05,20.6,20.6,NA,7.9,2,30,NA,45,3
2000,ems,D4,758,1,0,0,0,cherry,2.4,10.5,10.4,NA,7.5,3,0,NA,NA,23
2000,ems,D4,759,1,0,0,0,cherry,3.1,12.1,12.9,NA,11.1,3,0,NA,6,23
2000,ems,D4,760,1,0,0,0,cherry,0.65,16.3,14.9,NA,14.8,3,0,NA,NA,NA
2000,ems,D4,761,0,1,0,0,rm,0.82,7.2,7.6,NA,7.6,2,99,NA,5,3
2000,ems,D4,762,0,0,0,1,ro,0.6,35.5,NA,NA,28.7,4,0,NA,6,23
2000,ems,D4,763,1,0,0,0,cherry,4,12.5,12,NA,8.5,1,99,NA,2345,2
2000,ems,D4,764,0,0,0,1,chestnut,0.36,33.4,NA,NA,22.6,3,0,NA,6,23
2000,ems,D4,765,1,0,0,0,cherry,3.4,28,20.5,NA,20,3,0,NA,NA,23
2000,ems,D4,766,0,0,0,1,cherry,0.6,40,NA,NA,28,3,0,NA,8,23
2000,ems,D4,767,1,0,0,0,chestnut,1.5,8.5,10,NA,8,3,0,NA,NA,2
2000,ems,D4,768,1,0,0,0,cherry,2.4,7,10,NA,6,3,1,NA,NA,2
2000,ems,D4,769,0,0,0,1,cherry,0.85,36.5,NA,NA,28.8,3,0,NA,6,23
2000,ems,D4,770,0,0,0,1,cherry,1.1,23,NA,NA,17,4,0,NA,8,3
2000,ems,D4,771,0,0,0,1,chestnut,0.45,31,NA,NA,18,3,0,NA,NA,23
2000,ems,D4,772,1,0,0,0,cherry,6,10.5,7.3,NA,5.6,1,99,NA,2345,2
2000,ems,D4,799,0,0,0,1,cherry,0.35,45,NA,NA,32.6,2,0,NA,8,23
2000,ems,D4,800,0,0,0,1,cherry,0.25,20.3,NA,NA,15,5,0,NA,8,3
2000,ems,D5,651,1,0,0,0,rm,3.05,8.2,10,NA,7,5,0,NA,78,234
2000,ems,D5,655,0,0,1,0,sm,NA,NA,NA,11.5,NA,3,95,NA,2345,1234
2000,ems,D5,660,0,0,1,0,cherry,NA,NA,NA,12.4,NA,1,95,NA,2345,3
2000,ems,D5,663,0,1,0,0,rm,3.3,12.1,11,NA,9,4,65,NA,568,1234
2000,ems,D5,828,1,0,0,0,rm,11.4,11.5,7,NA,3.1,2,75,NA,5,23
2000,ems,D5,829,1,0,0,0,ro,1.63,11,10.5,NA,11.5,2,0,NA,NA,23
2000,ems,D5,831,0,0,1,0,chestnut,NA,NA,NA,7.6,NA,2,30,NA,2345,34
2000,ems,D5,832,0,1,0,0,rm,4,9.5,8.2,NA,7,2,50,NA,56,4
2000,ems,D5,833,1,0,0,0,rm,1.35,8.3,9.5,NA,10,4,5,NA,78,NA
2000,ems,D5,836,0,1,0,0,rm,0.73,12.5,11,NA,11,3,85,NA,58,1234
2000,ems,D5,837,0,0,0,1,hem,0.37,65,NA,NA,35.5,4,5,NA,78,23
2000,ems,D5,840,0,0,1,0,chestnut,NA,NA,NA,10.7,NA,2,40,NA,2356,34
2000,ems,D5,849,0,0,1,0,rm,NA,NA,NA,11.6,NA,2,100,NA,2345,123
2000,ems,D5,857,1,0,0,0,rm,1.2,8.6,7.9,NA,7.1,4,0,NA,78,23
2000,ems,E1,923,1,0,0,0,spruce,1.56,7.6,8.5,NA,6,5,0,NA,78,2
2000,ems,E1,924,0,0,1,0,rm,NA,NA,NA,11.2,NA,2,15,NA,234,NA
2000,ems,E1,933,1,0,0,0,ro,5,10.6,12,NA,15.9,3,0,NA,7,23
2000,ems,E1,963,0,1,0,0,bb,4.65,8,7.5,NA,2,2,50,NA,345,NA
2000,ems,E1,964,1,0,0,0,rm,2.45,8.7,7,NA,4.1,4,0,NA,68,24
2000,ems,E1,966,1,0,0,0,spruce,3.5,15.7,16.2,NA,16.3,5,0,NA,78,2
2000,ems,E1,967,1,0,0,0,spruce,7.8,16.4,12.9,NA,18.3,5,0,NA,78,2
2000,ems,E1,968,1,0,0,0,spruce,5.15,10.6,16.5,NA,17.9,5,0,NA,78,2
2000,ems,E1,969,1,0,0,0,spruce,4.57,5,6.2,NA,4.4,4,0,NA,78,234
2000,ems,E1,970,1,0,0,0,ro,2.4,11,7.5,NA,6.3,3,0,NA,6,23
2000,ems,E1,973,1,0,0,0,spruce,9.35,16.5,18.2,NA,31,5,0,NA,78,2
2000,ems,E1,974,1,0,0,0,spruce,1.4,12.3,12.2,NA,14,5,0,NA,78,2
2000,ems,E2,706,1,0,0,0,rp,4.9,20.8,15,NA,12.3,2,15,NA,NA,NA
2000,ems,E2,707,0,0,1,0,rm,13,18.6,NA,15.4,3,2,30,NA,23,NA
2000,ems,E2,709,1,0,0,0,rp,5.7,10.5,8.7,NA,6.9,2,0,NA,NA,NA
2000,ems,E2,715,0,0,1,0,rp,20,24.2,NA,18.1,1,1,100,NA,23,NA
2000,ems,E2,722,0,0,1,0,rp,20,20.3,NA,15.5,2,1.5,100,NA,23,NA
2000,ems,E2,730,0,1,0,0,rp,6,18,NA,13,9,2.5,10,NA,7,NA
2000,ems,E2,732,0,0,1,0,rm,NA,NA,NA,13.2,NA,1,NA,NA,NA,NA
2000,ems,E2,734,0,0,1,0,rp,17,20.5,NA,15.7,2,1,100,NA,23,NA
2000,ems,E2,736,0,0,1,0,rm,20,21.4,NA,16.3,2,2,85,NA,23,NA
2000,ems,E2,859,1,0,0,0,rm,2.1,11.5,9.5,NA,9,3.5,50,NA,NA,3
2000,ems,E2,860,1,0,0,0,hem,4.9,12.8,9.5,NA,7,3.5,0,NA,7,NA
2000,ems,E2,863,1,0,0,0,NA,4.1,16.5,9.5,NA,7.7,3,0,NA,7,23
2000,ems,E2,864,1,0,0,0,rp,4,10,12,NA,12.5,5,0,NA,7,NA
2000,ems,E2,865,1,0,0,0,rm,6.8,9.2,7.2,NA,5.5,2,10,NA,NA,2
2000,ems,E2,867,1,0,0,0,hem,10.7,15.5,8.5,NA,2.5,2,5,NA,23,NA
2000,ems,E2,868,0,0,1,0,rm,15,12.2,NA,9,3,1.5,95,NA,23,NA
2000,ems,E2,871,1,0,0,0,NA,1.8,15.4,10.2,NA,9.8,3.5,0,NA,NA,2
2000,ems,E2,872,1,0,0,0,NA,5,7.5,5.9,NA,4.6,3,0,NA,NA,NA
2000,ems,E2,873,1,0,0,0,NA,7.8,22.8,9.6,NA,7.2,2,0,NA,NA,NA
2000,ems,E2,876,0,0,0,1,rp,0.9,14.6,NA,NA,6.7,3.5,40,NA,NA,NA
2000,ems,F1,801,1,0,0,0,hem,1.8,24.8,23.4,NA,21.4,3.5,95,NA,345,2
2000,ems,F1,802,1,0,0,0,rp,6.2,20,13.3,NA,11.5,4,10,NA,78,2
2000,ems,F1,803,1,0,0,0,rm,8.6,8.5,6.7,NA,4.7,4,10,NA,7,NA
2000,ems,F1,804,1,0,0,0,rm,1.7,11,7.8,NA,10,5,5,NA,78,NA
2000,ems,F1,805,1,0,0,0,rm,3,13.3,8,NA,8.6,3.5,25,NA,7,NA
2000,ems,F1,806,0,1,0,0,rm,5,12.8,NA,9.8,4,2,95,NA,23,1
2000,ems,F1,807,0,0,0,1,rm,0.5,10,NA,NA,6.6,3.5,90,NA,NA,3
2000,ems,F1,808,0,0,0,1,rm,0.25,13.8,NA,NA,11,3,50,NA,NA,2
2000,ems,F1,809,0,1,0,0,rm,1.2,12,NA,NA,10,4,90,NA,7,2
2000,ems,F1,810,1,0,0,0,rm,2,10.6,9.2,NA,11.3,4,10,NA,NA,NA
2000,ems,F1,811,1,0,0,0,rm,1.6,8.8,9,NA,9,4,20,NA,NA,NA
2000,ems,F1,812,0,1,0,0,rm,1.3,10.5,NA,7.7,7.7,3.5,70,NA,NA,1
2000,ems,F1,813,1,0,0,0,rp,7.1,15.3,9.7,NA,7.5,5,0,NA,78,2
2000,ems,F1,814,1,0,0,0,rm,2,15.1,11.8,NA,0.5,4.5,35,NA,7,NA
2000,ems,F1,927,0,0,1,0,rp,NA,NA,NA,13.7,NA,1,NA,NA,NA,NA
2000,ems,F1,931,0,1,0,0,hem,2.6,27.9,NA,27.9,21,3.5,100,NA,345,3
2000,ems,F1,942,0,1,0,0,rm,1.8,19.4,NA,14.6,16.4,2,95,NA,7,12
2000,ems,F1,946,0,1,0,0,rm,12,9.3,NA,11,5,2,45,NA,NA,NA
2000,ems,F1,952,0,1,0,0,rp,2,18.1,NA,14,10.6,2.5,75,NA,NA,NA
2000,ems,G1,163,0,0,1,0,wb,15,26.1,NA,23.1,10,1,100,NA,23,1
2000,ems,G1,815,1,0,0,0,wb,1.8,10.6,12.3,NA,9,2.5,80,NA,NA,NA
2000,ems,G1,817,1,0,0,0,rp,8.8,16.2,11,NA,7.3,2,30,NA,NA,NA
2000,ems,G1,878,1,0,0,0,rp,1.8,16.4,12,NA,15,5,0,NA,NA,2
2000,ems,G1,879,1,0,0,0,hem,5.1,38.2,30.5,NA,17.5,4.5,0,NA,3,23
2000,ems,G1,880,1,0,0,0,wb,2,10.8,10,NA,6,1,95,NA,3,NA
2000,ems,G1,881,1,0,0,0,ro,3,9.5,6.3,NA,6.4,2.5,40,NA,NA,2
2000,ems,G1,884,1,0,0,0,wb,1.7,11.6,11.5,NA,9.5,1,100,NA,3,NA
2000,ems,G1,885,0,1,0,0,rp,4,15.5,NA,11.1,6,3,40,NA,NA,NA
2000,ems,G1,888,0,0,0,1,rp,1,16,NA,NA,13.5,4.5,50,NA,NA,NA
2000,ems,G1,889,0,1,0,0,rp,8,18.1,NA,14.2,8,2.5,60,NA,NA,NA
2000,ems,G1,890,1,0,0,0,wb,6.8,18.8,13,NA,11,1,90,NA,NA,2
2000,ems,G1,891,0,1,0,0,rp,11,23.3,NA,20.6,8,2,85,NA,NA,NA
2000,ems,G1,900,0,0,1,0,rp,11,23,NA,18.5,10,1,100,NA,23,NA
2000,ems,G1,NA,1,0,0,0,rm,5.3,12.1,7.5,NA,9.5,4.5,10,NA,NA,2
2000,ems,G2,124,0,0,0,1,wb,0.23,23,NA,NA,13.5,5,20,NA,678,2
2000,ems,G2,870,0,0,1,0,hem,20,31.5,NA,24.5,2,1,100,NA,23,1
2000,ems,G2,877,1,0,0,0,rm,2,12.1,7.5,NA,2,3,25,NA,3,3
2000,ems,G2,882,0,0,0,1,hem,0.7,30,NA,NA,30,5,0,NA,78,2
2000,ems,G2,894,0,0,1,0,hem,8,13.4,NA,11,5,1,100,NA,2,NA
2000,ems,G2,899,1,0,0,0,rm,2,7.8,6,NA,3.5,1.5,60,NA,3,NA
2000,ems,H1,324,0,0,1,0,ro,NA,NA,NA,15,NA,2,95,NA,2345,23
2000,ems,H1,325,0,0,1,0,rm,NA,NA,NA,13,NA,2,80,NA,2345,123
2000,ems,H1,921,1,0,0,0,pine,7.6,8.1,6,NA,3,3,3,NA,6,23
2000,ems,H1,922,1,0,0,0,hem,1.45,8.6,8.1,NA,7,4,0,NA,67,2
2000,ems,H1,925,0,1,0,0,ro,0.28,25,NA,NA,17,4,0,NA,7,23
2000,ems,H1,951,1,0,0,0,ro,3.8,10.5,8.5,NA,8.3,3,0,NA,7,2
2000,ems,H1,961,0,0,0,1,ro,0.12,14.5,NA,NA,12.4,4,0,NA,NA,23
2000,ems,H1,962,0,1,0,0,rp,4.9,12,11.8,NA,8,3,3,NA,38,NA
2000,ems,H1,965,1,0,0,0,ro,8.3,15,12.7,NA,5.4,3,0,NA,6,23
2000,ems,H1,971,0,1,0,0,ro,8.3,11.2,10,NA,4,2,0,NA,6,23
2000,ems,H1,972,1,0,0,0,rm,4.5,12.2,12,NA,7.3,5,0,NA,678,23
2000,ems,H1,979,1,0,0,0,pine,2.45,7.5,8.2,NA,6.5,4,0,NA,3,23
2000,ems,H1,984,1,0,0,0,ro,2.75,10.3,6,NA,4,3,0,NA,6,123
2000,ems,H2,335,0,0,1,0,hem,9,12.7,NA,10.4,1,1,100,NA,23,NA
2000,ems,H2,816,1,0,0,0,hem,3.3,13.8,9.5,NA,7.5,2.5,0,NA,37,NA
2000,ems,H2,868,0,1,0,0,yb,2,11,NA,7.4,6.5,3.5,100,NA,NA,1
2000,ems,H2,869,1,0,0,0,hem,3.8,17.5,12.8,NA,14.8,4.5,0,NA,78,2
2000,ems,H2,883,1,0,0,0,rm,1.7,9.8,9.5,NA,8.3,3,10,NA,7,2
2000,ems,H2,886,0,0,0,1,hem,0.7,15.5,NA,NA,14.5,3,65,NA,NA,NA
2000,ems,H2,887,0,1,0,0,hem,6,9.6,NA,9.5,2,2,0,NA,NA,NA
2000,ems,H2,892,1,0,0,0,wa,1.3,9.5,9.8,NA,10.5,2.5,0,NA,NA,NA
2000,ems,H2,893,1,0,0,0,rm,2.75,14.7,9.3,NA,6,2.5,80,NA,NA,NA
2000,ems,H2,895,1,0,0,0,hem,3.8,13.3,9.8,NA,6.1,2,95,NA,7,NA
2000,ems,H2,896,1,0,0,0,wa,2.1,13,12.1,NA,11.3,2,95,NA,NA,NA
2000,ems,H2,897,1,0,0,0,NA,1.9,8.5,5,NA,5.5,2.5,0,NA,NA,NA
2001,harv,A4,279,1,0,0,0,beech,4.15,11.1,9.4,NA,8.7,1,95,NA,5,3
2001,harv,A4,280,1,0,0,0,beech,2.4,8,6.9,NA,6.8,1,100,NA,5,3
2001,harv,A4,281,1,0,0,0,beech,1.89,9.1,8,NA,6.5,1,100,NA,5,3
2001,harv,A4,282,1,0,0,0,NA,5.87,9.8,9.8,NA,5.3,2,0,NA,NA,2
2001,harv,A4,283,1,0,0,0,beech,2.35,9.5,9.4,NA,5.3,1,100,NA,5,3
2001,harv,A4,284,1,0,0,0,rm,1.31,13.1,10.9,NA,7.1,1,70,NA,5,3
2001,harv,A4,285,1,0,0,0,rm,2.05,11,10.7,NA,9.2,1,95,NA,5,23
2001,harv,A4,286,1,0,0,0,rm,3.6,9.4,8.4,NA,7.2,1,90,NA,5,3
2001,harv,A4,287,1,0,0,0,beech,1.05,8.8,9.4,NA,10,1,100,NA,5,3
