plot,year,species,clump,origin,browse,stem,height,stem.id,dbh,comments
63,1991,ACRU,5,SP,0,2,2,NA,NA,NA
63,1991,ACRU,5,SP,0,1,3,NA,NA,NA
63,1991,PRPE,6,SP,0,2,1,NA,NA,UNKNOWN VINE (ALT LEAVES) GROWING ON IT
63,1991,PRPE,6,SP,0,2,2,NA,NA,NA
63,1991,PRPE,6,SP,0,4,4,NA,NA,NA
63,1991,ILVE,7,SP,0,1,2,NA,NA,NA
63,1991,ILVE,7,SP,0,2,3,NA,NA,NA
63,1991,ILVE,8,SP,0,1,2,NA,NA,NA
63,1991,ILVE,8,SP,0,1,3,NA,NA,NA
63,1991,ILVE,9,SP,0,3,3,NA,NA,NA
64,1991,FRAM,1,SP,0,2,1,NA,NA,NA
64,1991,FRAM,1,SP,0,1,2,NA,NA,NA
64,1991,FRAM,1,SP,0,2,3,NA,NA,NA
64,1991,ACRU,2,SP,0,3,1,NA,NA,NA
64,1991,ACRU,2,SP,0,1,2,NA,NA,NA
64,1991,ACRU,2,SP,0,3,3,NA,NA,NA
64,1991,PRSE,3,SP,0,3,2,NA,NA,NA
64,1991,PRSE,3,SP,0,3,3,NA,NA,NA
64,1991,PRSE,3,SP,0,1,4,NA,NA,NA
64,1991,ACRU,4,SE,0,1,2,NA,NA,NA
64,1991,ACRU,5,SP,0,6,1,NA,NA,NA
64,1991,ACRU,5,SP,0,3,2,NA,NA,NA
64,1991,ACRU,5,SP,0,3,3,NA,NA,NA
71,1991,FRAM,1,SP,0,1,1,NA,NA,NA
71,1991,FRAM,1,SP,0,5,3,NA,NA,NA
71,1991,FRAM,1,SP,0,1,4,NA,NA,NA
71,1991,PRSE,2,SP,0,2,2,NA,NA,NA
71,1991,PRSE,2,SP,0,4,3,NA,NA,NA
71,1991,PRSE,2,SP,0,1,4,NA,NA,NA
71,1991,PRSE,3,SE,0,1,2,NA,NA,NA
72,1991,LO,1,SP,0,2,2,NA,NA,NA
72,1991,COAL,2,SE,0,1,1,NA,NA,NA
72,1991,FRAM,3,SP,0,4,3,NA,NA,NA
72,1991,FRAM,4,SP,0,4,3,NA,NA,NA
72,1991,FRAM,4,SP,0,3,4,NA,NA,NA
72,1991,NEMU,5,SP,0,2,2,NA,NA,NA
72,1991,NEMU,5,SP,0,1,3,NA,NA,NA
73,1991,FRAM,1,SP,0,1,1,NA,NA,NA
73,1991,FRAM,1,SP,0,1,2,NA,NA,NA
73,1991,FRAM,1,SP,0,4,3,NA,NA,NA
73,1991,PRPE,2,SP,0,1,3,NA,NA,NA
73,1991,PRSE,3,SP,0,3,3,NA,NA,NA
73,1991,FRAM,4,SE,0,1,1,NA,NA,NA
73,1991,PRPE,5,SE,0,1,3,NA,NA,NA
73,1991,FRAM,6,SE,0,1,2,NA,NA,NA
74,1991,ACSA,1,SE,1,1,1,NA,NA,BROWSED LOW
74,1991,ACSA,2,SP,0,1,1,NA,NA,SPROUT FROM DOWNED SAPLING
74,1991,FRAM,3,SE,0,1,2,NA,NA,NA
74,1991,FRAM,4,SP,0,3,1,NA,NA,NA
75,1991,QURU,1,SE,0,1,2,NA,NA,NA
75,1991,ACSA,2,SP,2,2,1,NA,NA,NA
75,1991,ACSA,2,SP,2,3,2,NA,NA,NA
75,1991,ACSA,2,SP,2,1,3,NA,NA,NA
75,1991,FRAM,3,SE,0,1,1,NA,NA,NA
75,1991,FRAM,4,SP,0,1,3,NA,NA,SPROUTING FROM DOWNED SAPLING
75,1991,FRAM,5,SE,0,1,1,NA,NA,NA
81,1991,LO,1,SP,0,3,2,NA,NA,CUT STUMP
81,1991,LO,1,SP,0,3,3,NA,NA,NA
81,1991,LO,2,SP,0,1,1,NA,NA,MULTI-BRANCHED SPROUTED CLUMP
81,1991,LO,2,SP,0,3,2,NA,NA,NA
81,1991,LO,2,SP,0,5,3,NA,NA,NA
81,1991,LO,2,SP,0,1,4,NA,NA,NA
81,1991,LO,3,SP,0,3,3,NA,NA,NA
82,1991,LO,1,SP,0,1,1,NA,NA,SINGLE-STEMMED MULTI-SPROUT
82,1991,LO,1,SP,0,1,2,NA,NA,NA
82,1991,LO,1,SP,0,2,3,NA,NA,NA
82,1991,FRAM,2,SP,0,1,3,NA,NA,NA
82,1991,LO,3,SP,0,5,1,NA,NA,CLUMP
82,1991,LO,3,SP,0,6,2,NA,NA,NA
82,1991,PRSE,4,SE,0,1,3,NA,NA,GROWS INDIVIDUALLY; BUT 2 CUT STUMPS NEARBY
83,1991,FRAM,1,SP,0,1,1,NA,NA,DIEBACK; DOESN'T LOOK CHEWED BUT MAYBE OLD BROWSE?
83,1991,FRAM,1,SP,0,1,3,NA,NA,NA
83,1991,VIDE,2,SP,1,8,1,NA,NA,SPREADING CLUMP
83,1991,VIDE,2,SP,1,1,2,NA,NA,NA
83,1991,LO,3,SP,0,1,1,NA,NA,CUT STUMP PRESENT
83,1991,LO,3,SP,0,2,2,NA,NA,NA
83,1991,LO,3,SP,0,1,3,NA,NA,NA
83,1991,LO,4,SP,0,2,2,NA,NA,CUT STUMP PRESENT
83,1991,LO,4,SP,0,5,3,NA,NA,NA
83,1991,FRAM,5,SP,0,3,2,NA,NA,CUT STUMP; UNKNOWN VINE SPROUTS FROM BASE
83,1991,FRAM,5,SP,0,1,3,NA,NA,NA
83,1991,ACRU,6,SE,1,1,2,NA,NA,NA
83,1991,FRAM,7,SP,1,4,2,NA,NA,DEAD SPROUTS TOO
84,1991,FRAM,1,SE,0,1,2,NA,NA,NA
84,1991,FRAM,2,SP,0,1,2,NA,NA,SPROUT FROM BENT SAPLING; UNKNOWN VINE ON IT
84,1991,FRAM,3,SP,0,2,3,NA,NA,SPROUT FROM BENT SAPLING; UNKNOWN VINE ON IT
84,1991,FRAM,4,SE,0,1,3,NA,NA,UNKNOWN VINE ON IT
84,1991,ACRU,5,SP,1,2,1,NA,NA,NA
84,1991,ACRU,5,SP,1,4,2,NA,NA,NA
84,1991,ACRU,5,SP,1,1,3,NA,NA,NA
85,1991,LO,1,SP,0,5,3,NA,NA,CLUMP
85,1991,ACRU,2,SE,0,1,2,NA,NA,NA
85,1991,LO,3,SP,0,2,1,NA,NA,NA
85,1991,LO,3,SP,0,1,3,NA,NA,NA
85,1991,ACSA,4,SP,2,1,1,NA,NA,1 DEAD SPROUT
85,1991,ACSA,4,SP,2,3,2,NA,NA,NA
85,1991,ACSA,4,SP,2,5,3,NA,NA,NA
85,1991,ACSA,4,SP,2,3,4,NA,NA,NA
91,1991,FRAM,1,SP,0,1,2,NA,NA,NA
91,1991,FRAM,2,SE,0,1,1,NA,NA,NA
91,1991,NEMU,3,SP,2,1,2,NA,NA,OTHER STEMS OUT OF PLOT
91,1991,NEMU,4,SP,2,4,2,NA,NA,NA
92,1991,FRAM,1,SP,0,2,1,NA,NA,MOST STEMS DEAD
92,1991,FRAM,1,SP,0,2,2,NA,NA,MOST STEMS DEAD
92,1991,FRAM,2,SP,0,2,2,NA,NA,NA
92,1991,NEMU,3,SP,2,2,1,NA,NA,BROWSE LOW ON STEM
92,1991,NEMU,3,SP,2,2,2,NA,NA,BROWSE LOW ON STEM
92,1991,NEMU,4,SP,2,2,1,NA,NA,BROWSE LOW ON STEM
92,1991,NEMU,4,SP,2,1,2,NA,NA,BROWSE LOW ON STEM
92,1991,FRAM,5,SP,0,4,1,NA,NA,DIEBACK; LEAF DISEASE
92,1991,FRAM,5,SP,0,4,2,NA,NA,DIEBACK; LEAF DISEASE
93,1991,ILVE,1,SP,0,1,1,NA,NA,TWIG DIEBACK
93,1991,ILVE,1,SP,0,2,2,NA,NA,TWIG DIEBACK
93,1991,FRAM,2,SE,0,1,1,NA,NA,NA
93,1991,PRSE,3,SE,0,1,3,NA,NA,UNKNOWN ORIGIN
93,1991,ILVE,4,SP,0,2,2,NA,NA,NA
93,1991,FRAM,5,SE,0,1,1,NA,NA,NA
93,1991,FRAM,6,SE,0,1,1,NA,NA,NA
94,1991,NEMU,1,SP,0,4,1,NA,NA,NA
94,1991,NEMU,1,SP,0,1,2,NA,NA,NA
94,1991,FRAM,2,SP,0,1,2,NA,NA,INSECT HERBIVORY AND LOTS OF DIEBACK
94,1991,FRAM,2,SP,0,6,3,NA,NA,INSECT HERBIVORY AND LOTS OF DIEBACK
94,1991,FRAM,3,SP,0,4,3,NA,NA,TWIG DIEBACK
94,1991,FRAM,4,SE,0,1,2,NA,NA,NA
94,1991,FRAM,5,SP,0,1,2,NA,NA,NA
94,1991,FRAM,5,SP,0,2,3,NA,NA,NA
94,1991,ACRU,6,SP,0,2,2,NA,NA,NA
94,1991,FRAM,7,SE,0,1,1,NA,NA,NA
94,1991,FRAM,8,SE,1,1,2,NA,NA,STRAIGHT CUT; 90 DEGREES
94,1991,FRAM,9,SE,1,1,2,NA,NA,STRAIGHT CUT; 90 DEGREES
95,1991,PRSE,1,SP,0,1,3,NA,NA,FROM SNAPPED SAPLING
95,1991,PRSE,1,SP,0,1,4,NA,NA,FROM SNAPPED SAPLING
95,1991,PRSE,2,SP,0,2,3,NA,NA,NA
95,1991,PRSE,3,SP,0,1,4,NA,NA,NA
95,1991,ACRU,4,SE,0,1,2,NA,NA,NA
101,1991,FRAM,1,SP,0,1,1,NA,NA,FROM BROKEN SAPLING
101,1991,FRAM,1,SP,0,1,3,NA,NA,FROM BROKEN SAPLING
101,1991,FRAM,2,SP,0,1,1,NA,NA,NA
101,1991,FRAM,2,SP,0,2,3,NA,NA,NA
101,1991,PRSE,3,SP,0,1,2,NA,NA,NA
101,1991,PRSE,3,SP,0,4,3,NA,NA,NA
101,1991,PRSE,3,SP,0,6,4,NA,NA,NA
101,1991,NEMU,4,SP,0,5,1,NA,NA,NA
102,1991,ACRU,1,SP,0,3,2,NA,NA,FROM DOWNED SAPLING
102,1991,FRAM,2,SP,1,2,2,NA,NA,NA
102,1991,FRAM,2,SP,1,1,3,NA,NA,NA
102,1991,PRSE,3,SE,0,1,2,NA,NA,NA
102,1991,FRAM,4,SP,2,2,2,NA,NA,NA
102,1991,FRAM,4,SP,2,4,3,NA,NA,NA
102,1991,FRAM,4,SP,2,1,4,NA,NA,NA
102,1991,QURU,5,SP,0,1,2,NA,NA,NA
103,1991,LO,1,SP,0,1,3,NA,NA,NA
103,1991,PRSE,2,SP,0,4,3,NA,NA,NA
103,1991,PRSE,2,SP,0,3,4,NA,NA,NA
103,1991,LO,3,SP,0,2,3,NA,NA,NA
104,1991,FRAM,1,SP,0,5,2,NA,NA,MANY DEAD SPROUTS
104,1991,FRAM,1,SP,0,4,3,NA,NA,MANY DEAD SPROUTS
104,1991,ACRU,2,SE,0,1,1,NA,NA,NA
104,1991,FRAM,3,SP,0,1,3,NA,NA,NA
104,1991,NEMU,4,SE,0,1,1,NA,NA,NA
104,1991,NEMU,5,SE,0,1,1,NA,NA,NA
104,1991,FRAM,6,SP,0,1,2,NA,NA,NA
104,1991,FRAM,7,SP,0,1,1,NA,NA,NA
104,1991,FRAM,7,SP,0,1,2,NA,NA,NA
104,1991,FRAM,7,SP,0,1,3,NA,NA,NA
104,1991,PRSE,8,SE,0,1,1,NA,NA,NA
104,1991,PRSE,9,SE,0,1,1,NA,NA,NA
104,1991,FRAM,10,SP,0,1,1,NA,NA,DIEBACK EVIDENT
104,1991,FRAM,10,SP,0,2,2,NA,NA,DIEBACK EVIDENT
104,1991,FRAM,10,SP,0,1,3,NA,NA,DIEBACK EVIDENT
104,1991,FRAM,11,SP,0,2,2,NA,NA,OLD DIEBACK EVIDENT
104,1991,FRAM,11,SP,0,2,3,NA,NA,OLD DIEBACK EVIDENT
105,1991,ACRU,1,SP,0,1,1,NA,NA,NA
105,1991,ACRU,1,SP,0,1,2,NA,NA,NA
105,1991,ACRU,1,SP,0,2,3,NA,NA,NA
105,1991,FRAM,2,SP,0,1,1,NA,NA,ONE DEAD SPROUT
105,1991,ILVE,3,SP,0,3,1,NA,NA,NA
105,1991,ILVE,3,SP,0,3,2,NA,NA,NA
105,1991,ILVE,3,SP,0,1,3,NA,NA,NA
105,1991,ACRU,4,SP,0,1,2,NA,NA,NA
105,1991,ACRU,5,SP,0,2,1,NA,NA,NA
105,1991,ACRU,5,SP,0,1,2,NA,NA,NA
105,1991,ACRU,5,SP,0,1,3,NA,NA,NA
105,1991,FRAM,6,SP,0,3,1,NA,NA,NA
105,1991,FRAM,6,SP,0,1,2,NA,NA,NA
105,1991,PIST,7,SE,0,1,1,NA,NA,TOP IS CUT OFF
105,1991,NEMU,8,SE,0,1,2,NA,NA,NA
105,1991,ACRU,9,SP,0,2,1,NA,NA,NA
105,1991,ACRU,9,SP,0,1,2,NA,NA,NA
105,1991,FRAM,10,SP,0,2,2,NA,NA,NA
74,1991,ACSA,2,SP,0,2,2,NA,NA,SPROUT FROM DOWNED SAPLING
11,1992,FRAM,1,SP,0,1,3,NA,NA,NA
11,1992,LO,2,SP,0,3,3,NA,NA,NA
11,1992,LO,2,SP,0,4,2,NA,NA,NA
11,1992,ACRU,3,SP,0,2,3,NA,NA,NA
11,1992,ACRU,4,SP,0,2,3,NA,NA,NA
12,1992,LO,1,SP,0,3,3,NA,NA,NA
12,1992,LO,1,SP,0,4,2,NA,NA,NA
12,1992,LO,2,SP,0,2,3,NA,NA,NA
12,1992,LO,2,SP,0,2,2,NA,NA,NA
12,1992,LO,2,SP,0,1,4,NA,NA,NA
12,1992,QURU,3,SE,1,1,1,NA,NA,FAIRLY CLEAN-CUT BROWSE; HARD TO SAY; LAST YEAR?
12,1992,LO,4,SP,0,2,3,NA,NA,NA
12,1992,LO,4,SP,0,2,4,NA,NA,NA
12,1992,LO,5,SP,0,2,3,NA,NA,NA
12,1992,LO,5,SP,0,2,4,NA,NA,NA
12,1992,LO,6,SP,0,1,2,NA,NA,NA
12,1992,LO,6,SP,0,2,3,NA,NA,NA
12,1992,LO,7,SP,0,3,3,NA,NA,NA
12,1992,LO,7,SP,0,1,2,NA,NA,NA
13,1992,LO,1,SP,0,1,2,NA,NA,NA
13,1992,LO,2,SP,0,1,3,NA,NA,NA
13,1992,LO,2,SP,0,1,2,NA,NA,NA
13,1992,LO,3,SP,0,1,4,NA,NA,NA
13,1992,LO,3,SP,0,3,3,NA,NA,NA
13,1992,LO,4,SP,0,1,2,NA,NA,NA
13,1992,LO,4,SP,0,1,3,NA,NA,NA
13,1992,LO,5,SP,0,5,1,NA,NA,NA
13,1992,LO,5,SP,0,4,2,NA,NA,NA
13,1992,LO,5,SP,0,7,3,NA,NA,NA
14,1992,ACSA,1,SP,0,1,3,NA,NA,NA
14,1992,ACSA,1,SP,0,1,1,NA,NA,NA
14,1992,ACSA,1,SP,0,5,4,NA,NA,NA
14,1992,ACSA,1,SP,0,1,2,NA,NA,NA
14,1992,QURU,2,SE,0,1,1,NA,NA,NA
14,1992,ACSA,3,SP,0,1,2,NA,NA,NA
14,1992,ACSA,3,SP,0,1,1,NA,NA,NA
14,1992,ACSA,4,SP,0,2,1,NA,NA,LOTS OF DEAD SPROUTS
14,1992,ACSA,4,SP,0,1,3,NA,NA,LOTS OF DEAD SPROUTS
14,1992,ACSA,4,SP,0,1,2,NA,NA,LOTS OF DEAD SPROUTS
14,1992,ACSA,5,SP,0,1,4,NA,NA,LOTS OF DEAD SPROUTS
14,1992,ACSA,6,SP,0,1,4,NA,NA,LOTS OF DEAD SPROUTS
14,1992,ACSA,7,SP,0,2,4,NA,NA,NA
14,1992,ACSA,7,SP,0,2,3,NA,NA,NA
14,1992,FRAM,8,SP,1,1,3,NA,NA,BROWSE OR DIEBACK AT ALMOST 2 M
14,1992,FRAM,8,SP,1,1,1,NA,NA,BROWSE OR DIEBACK AT ALMOST 2 M
15,1992,LO,1,SE,0,1,2,NA,NA,NA
15,1992,ACRU,2,SE,1,1,3,NA,NA,BROWSE OR DIEBACK LAST YEAR
15,1992,LO,3,SP,0,1,4,NA,NA,NA
15,1992,LO,3,SP,0,4,3,NA,NA,NA
15,1992,LO,4,SP,0,3,4,NA,NA,NA
15,1992,LO,4,SP,0,3,2,NA,NA,NA
15,1992,LO,5,SP,0,2,3,NA,NA,DEAD TIPS OF TWIGS
15,1992,FRAM,6,SE,0,1,3,NA,NA,NA
21,1992,VICA,1,SP,0,4,3,NA,NA,NA
21,1992,AM,2,SP,0,2,2,NA,NA,NA
21,1992,ACRU,3,SP,0,1,3,NA,NA,NA
21,1992,VICA,4,NA,0,1,1,NA,NA,NA
21,1992,VICA,5,NA,0,1,2,NA,NA,NA
21,1992,VICA,6,SP,0,2,3,NA,NA,NA
21,1992,VICA,7,NA,0,1,1,NA,NA,NA
21,1992,VICA,8,NA,0,1,1,NA,NA,NA
21,1992,FRAM,9,SP,0,1,3,NA,NA,NA
21,1992,FRAM,10,SE,0,1,3,NA,NA,NA
22,1992,FRAM,1,SE,0,1,2,NA,NA,NA
23,1992,ACRU,1,SP,0,1,3,NA,NA,NA
23,1992,ACRU,1,SP,0,1,1,NA,NA,NA
23,1992,ACRU,2,SP,0,2,2,NA,NA,NA
24,1992,AM,1,SP,2,2,2,NA,NA,WELL-BROWSED
25,1992,ACRU,1,SP,0,3,3,NA,NA,NA
25,1992,ACRU,1,SP,0,2,1,NA,NA,NA
25,1992,ACRU,2,SP,0,1,4,NA,NA,NA
25,1992,ACRU,2,SP,0,3,3,NA,NA,NA
31,1992,FRAM,1,SE,2,1,2,NA,NA,TWO BRANCHES BROWSED--LAST YEAR?
31,1992,LO,2,SP,1,2,2,NA,NA,ONE BROWSED; CLEAN
31,1992,FRAM,3,SE,0,1,2,NA,NA,NA
31,1992,LO,4,SP,1,4,3,NA,NA,2 BROWSED STEMS; CLEAN
31,1992,SA,5,NA,2,1,2,NA,NA,BROWSED; CHEWED
32,1992,ACRU,1,SE,0,1,1,NA,NA,BROWSED LAST YEAR
32,1992,ACSA,2,SE,0,1,3,NA,NA,MAYBE CUT WHEN AREA CLEARED
32,1992,ACSA,3,SE,0,1,3,NA,NA,NA
32,1992,ACSA,4,SP,1,2,1,NA,NA,BROWSED OR DIEBACK; 2 CLEAN; 2 CHEWED
32,1992,ACSA,4,SP,1,2,3,NA,NA,BROWSED OR DIEBACK; 2 CLEAN; 2 CHEWED
32,1992,ACSA,4,SP,1,4,4,NA,NA,BROWSED OR DIEBACK; 2 CLEAN; 2 CHEWED
32,1992,FRAM,5,SP,1,2,3,NA,NA,DIEBACK? OLD DEAD SPROUT PRESENT
32,1992,FRAM,5,SP,1,1,1,NA,NA,DIEBACK? OLD DEAD SPROUT PRESENT
32,1992,ACSA,6,SP,1,10,2,NA,NA,CLEAN CUT BROWSE; MANY DEAD SPROUTS ON SAME STUMP
33,1992,FRAM,1,SE,0,1,1,NA,NA,NA
33,1992,ACRU,2,SP,0,1,2,NA,NA,BRANCH SPROUT
33,1992,PRSE,3,SP,0,3,3,NA,NA,NA
33,1992,PRSE,3,SP,0,2,4,NA,NA,NA
33,1992,ILVE,4,SP,0,1,3,NA,NA,NA
33,1992,ILVE,5,SP,0,1,2,NA,NA,NA
33,1992,ILVE,5,SP,0,3,3,NA,NA,NA
34,1992,PRSE,1,SP,1,2,3,NA,NA,ONE BRANCH DIEBACK OR BROWSED
34,1992,PRSE,1,SP,1,3,4,NA,NA,ONE BRANCH DIEBACK OR BROWSED
34,1992,FRAM,2,SE,0,1,3,NA,NA,NA
35,1992,PRPE,1,SE,0,1,3,NA,NA,SICKLY; NOT BROWSED
35,1992,FRAM,2,SE,0,1,3,NA,NA,NA
35,1992,QURU,3,SE,0,1,1,NA,NA,BROWSED OR BROKEN IN YEARS PAST (2-3)
41,1992,ACRU,1,SP,0,1,3,NA,NA,BRANCH ON GROUND
41,1992,ACRU,1,SP,0,1,2,NA,NA,BRANCH ON GROUND
41,1992,ACRU,1,SP,0,6,4,NA,NA,BRANCH ON GROUND
41,1992,LO,2,SE,0,1,3,NA,NA,NA
41,1992,ACRU,3,SP,0,8,1,NA,NA,LEANING BRANCH PINNED TO GROUND;
41,1992,ACRU,3,SP,0,2,2,NA,NA,BROWSED LAST YEAR--CLEAN CUT.
41,1992,ACRU,3,SP,0,2,3,NA,NA,NA
41,1992,ACRU,3,SP,0,1,4,NA,NA,NA
41,1992,LO,4,SE,0,1,1,NA,NA,ORIGIN UNCERTAIN?
41,1992,LO,5,SE,0,1,3,NA,NA,ORIGIN UNCERTAIN?
41,1992,ILVE,6,SP,0,4,2,NA,NA,NA
41,1992,ILVE,7,SP,0,3,2,NA,NA,NA
41,1992,LO,8,SP,0,1,3,NA,NA,NA
41,1992,LO,8,SP,0,3,2,NA,NA,NA
41,1992,LO,9,SP,0,1,3,NA,NA,NA
41,1992,LO,9,SP,0,2,2,NA,NA,NA
41,1992,LO,10,SP,0,3,2,NA,NA,NA
41,1992,LO,10,SP,0,1,3,NA,NA,NA
41,1992,ILVE,11,SP,0,1,3,NA,NA,NA
41,1992,ILVE,11,SP,0,1,2,NA,NA,NA
41,1992,ILVE,12,SP,0,3,3,NA,NA,NA
41,1992,ILVE,12,SP,0,1,1,NA,NA,NA
42,1992,LO,1,SP,0,1,3,NA,NA,NA
42,1992,LO,1,SP,0,3,2,NA,NA,NA
42,1992,FRAM,2,SP,0,1,2,NA,NA,NA
42,1992,FRAM,2,SP,0,3,4,NA,NA,NA
42,1992,FRAM,2,SP,0,1,5,NA,NA,NA
42,1992,LO,3,SP,0,3,3,NA,NA,NA
42,1992,LO,4,SP,0,1,3,NA,NA,NA
42,1992,LO,5,SP,0,1,2,NA,NA,NA
42,1992,LO,6,SE,0,1,3,NA,NA,NA
42,1992,LO,7,SP,0,3,3,NA,NA,NA
42,1992,LO,8,SE,0,1,2,NA,NA,NA
42,1992,NEMU,9,SP,0,1,1,NA,NA,NA
42,1992,NEMU,10,SE,0,1,2,NA,NA,NA
42,1992,NEMU,11,SE,0,1,2,NA,NA,NA
42,1992,ACRU,12,SE,0,1,1,NA,NA,NA
42,1992,LO,13,SP,0,1,3,NA,NA,NA
42,1992,LO,14,SP,0,2,3,NA,NA,NA
42,1992,LO,15,SP,0,14,3,NA,NA,NA
42,1992,LO,15,SP,0,2,4,NA,NA,NA
42,1992,LO,15,SP,0,5,2,NA,NA,NA
42,1992,NEMU,16,SP,0,4,2,NA,NA,NA
42,1992,LO,17,SP,0,1,3,NA,NA,ORIGIN UNCERTAIN?
43,1992,LO,1,SE,0,1,3,NA,NA,NA
43,1992,LO,2,SP,0,1,3,NA,NA,NA
43,1992,LO,3,SP,0,1,3,NA,NA,NA
43,1992,LO,4,SP,0,1,2,NA,NA,NA
43,1992,LO,5,SP,0,1,2,NA,NA,NA
43,1992,LO,6,SP,0,1,2,NA,NA,NA
43,1992,ACRU,7,SE,0,1,2,NA,NA,NA
43,1992,NEMU,8,SE,0,1,3,NA,NA,NA
43,1992,NEMU,9,SE,0,1,2,NA,NA,NA
43,1992,FRAM,10,SE,0,1,3,NA,NA,NA
44,1992,ACRU,1,SP,0,1,3,NA,NA,NA
44,1992,ACRU,1,SP,0,1,2,NA,NA,NA
44,1992,ACRU,2,SP,0,1,3,NA,NA,NA
44,1992,FRAM,3,SE,2,1,1,NA,NA,BROWSED; CLEAN CUT
44,1992,NEMU,4,SP,1,5,3,NA,NA,BROWSED ON ONE STEM; CLEAN CUT
45,1992,PRSE,1,SP,0,1,3,NA,NA,NA
45,1992,ACRU,2,SP,2,2,3,NA,NA,SHARPLY CHEWED; BROWSED ON
45,1992,ACRU,2,SP,2,1,4,NA,NA,SHARPLY CHEWED; BROWSED ON
45,1992,ACRU,3,SP,0,6,3,NA,NA,NA
45,1992,ACRU,4,SP,1,1,3,NA,NA,BROWSE OR DIEBACK
45,1992,ACRU,4,SP,1,2,1,NA,NA,BROWSE OR DIEBACK
45,1992,ACRU,4,SP,1,2,2,NA,NA,BROWSE OR DIEBACK
51,1992,FRAM,1,SP,0,1,4,NA,NA,NA
51,1992,NEMU,2,SE,0,3,3,NA,NA,NA
51,1992,FRAM,3,SE,0,1,1,NA,NA,BROWSED LAST YEAR
51,1992,FRAM,4,SP,2,2,3,NA,NA,TWO BROWSED STEMS; ONE DEAD SPROUT; ABOUT 30 CM
51,1992,FRAM,4,SP,2,3,1,NA,NA,TWO BROWSED STEMS; ONE DEAD SPROUT; ABOUT 30 CM
51,1992,NEMU,5,SP,0,11,2,NA,NA,NA
51,1992,ACRU,6,SP,0,5,3,NA,NA,NA
51,1992,ACRU,6,SP,0,1,4,NA,NA,NA
51,1992,ACRU,6,SP,0,2,2,NA,NA,NA
51,1992,ACRU,6,SP,0,3,1,NA,NA,NA
51,1992,FRAM,7,SP,2,1,2,NA,NA,BROWSE ON .5-1 M STEM; ON TOP AND ONE BRANCH
51,1992,FRAM,7,SP,2,1,3,NA,NA,NA
51,1992,FRAM,7,SP,2,1,4,NA,NA,NA
51,1992,ACSA,8,SP,0,6,4,NA,NA,NA
51,1992,ACSA,8,SP,0,3,3,NA,NA,NA
52,1992,ACRU,1,SE,0,1,2,NA,NA,NA
52,1992,ACRU,2,SE,0,1,2,NA,NA,NA
52,1992,ACRU,3,SP,0,1,3,NA,NA,3 BROWSED OR DIEBACK LAST YR.; MANY BRANCHES OFF STUMP BUT 10-20 CM UP...
52,1992,FRAM,4,SE,2,1,1,NA,NA,BROWSED ON TWO BRANCHES
52,1992,ACRU,4,SP,0,2,3,NA,NA,TWO BROWSED LAST YEAR OR DIE BACK
52,1992,PRSE,5,SP,0,3,3,NA,NA,COVER IS OUTSIDE PLOT
52,1992,FRAM,6,SP,0,1,2,NA,NA,NA
52,1992,FRAM,6,SP,0,1,4,NA,NA,NA
52,1992,FRAM,7,SP,0,1,4,NA,NA,NA
52,1992,FRAM,7,SP,0,1,2,NA,NA,NA
52,1992,FRAM,8,SP,0,3,3,NA,NA,NA
52,1992,NEMU,9,SP,0,1,2,NA,NA,NA
52,1992,NEMU,10,SP,0,4,2,NA,NA,NA
52,1992,PRSE,11,SP,1,1,4,NA,NA,ONE BROWSED
52,1992,LO,12,SP,0,4,3,NA,NA,NA
52,1992,LO,12,SP,0,1,2,NA,NA,NA
52,1992,ILVE,13,SP,0,2,1,NA,NA,NA
53,1992,ACRU,1,SP,0,1,2,NA,NA,NA
53,1992,FRAM,2,SP,0,1,2,NA,NA,NA
53,1992,FRAM,2,SP,0,1,3,NA,NA,NA
53,1992,FRAM,3,SE,0,1,2,NA,NA,NA
54,1992,LO,1,SP,2,1,4,NA,NA,NEW BROWSE ON 2 BRANCH; TORN; OLD BROWSE ON SEVERAL STEMS
54,1992,LO,1,SP,2,1,3,NA,NA,NEW BROWSE ON 2 BRANCH; TORN; OLD BROWSE ON SEVERAL STEMS
54,1992,ACRU,2,SP,0,2,3,NA,NA,NA
54,1992,ACRU,2,SP,0,1,2,NA,NA,NA
54,1992,ILVE,3,SP,0,7,3,NA,NA,NA
54,1992,LO,4,SE,0,1,NA,NA,NA,NA
54,1992,ILVE,5,SP,0,2,3,NA,NA,NA
54,1992,ILVE,5,SP,0,3,2,NA,NA,NA
54,1992,ILVE,6,SP,0,4,3,NA,NA,NA
54,1992,ILVE,7,SP,0,2,3,NA,NA,NA
54,1992,ILVE,8,SP,0,1,3,NA,NA,NA
54,1992,ILVE,8,SP,0,1,2,NA,NA,NA
54,1992,LO,9,SP,0,1,3,NA,NA,OLD BROWSE POSS. LAST YR.
54,1992,LO,10,SP,0,1,3,NA,NA,NA
54,1992,LO,11,SP,0,3,4,NA,NA,NA
54,1992,LO,11,SP,0,3,3,NA,NA,NA
54,1992,ACRU,12,SE,0,1,2,NA,NA,NA
55,1992,LO,1,SE,0,1,2,NA,NA,NA
55,1992,LO,2,SP,0,1,2,NA,NA,NA
55,1992,LO,3,SP,0,4,2,NA,NA,NA
55,1992,LO,4,SE,0,1,2,NA,NA,NA
55,1992,LO,5,SP,0,2,2,NA,NA,NA
