Year,Day_of_year,u,u*,wdir,PAR,Tair,daily_min_Tair,Tsoil,VPD,Measured_CO2_flux,Estimated_CO2_flux,Eddy_covariance_data_(D)_or_estimate_(E)
,,m/s,m/s,degrees,µmol_m-2_s-1,oC,oC,oC,kPa,µmol_m-2_s-1,µmol_m-2_s-1,
2000,312.44,NA,NA,NA,496,6.29,2.04,7.06,NA,NA,-4.72,E
2000,312.46,NA,NA,NA,591,6.36,2.04,7.1,NA,NA,-5.36,E
2000,312.48,NA,NA,NA,854,7,2.04,7.15,NA,NA,-7.16,E
2000,312.5,NA,NA,NA,856,7.47,2.04,7.2,NA,NA,-7.24,E
2000,312.52,NA,NA,NA,1025,8.2,2.04,7.26,NA,NA,-8.49,E
2000,312.54,NA,NA,NA,999,8.64,2.04,7.32,NA,NA,-8.41,E
2000,312.56,NA,NA,NA,967,8.6,2.04,7.38,NA,NA,-8.25,E
2000,312.58,NA,NA,NA,904,9.18,2.04,7.43,NA,NA,-7.89,E
2000,312.6,NA,NA,NA,816,9.05,2.04,7.47,NA,NA,-7.28,E
2000,312.63,NA,NA,NA,692,8.63,2.04,7.51,NA,NA,-6.39,E
2000,312.65,NA,NA,NA,625,8.45,2.04,7.53,NA,NA,-5.91,E
2000,312.67,NA,NA,NA,491,8.35,2.04,7.55,NA,NA,-4.93,E
2000,312.69,NA,NA,NA,254,8.27,2.04,7.55,NA,NA,-3.16,E
2000,312.71,NA,NA,NA,142,8.29,2.04,7.55,NA,NA,-2.33,E
2000,312.73,NA,NA,NA,43,7.53,2.04,7.53,NA,NA,-1.58,E
2000,312.75,NA,NA,NA,4,6.75,2.04,7.52,NA,NA,2.27,E
2000,312.77,NA,NA,NA,0,6.16,2.04,7.51,NA,NA,2.18,E
2000,312.79,NA,NA,NA,0,5.79,2.04,7.49,NA,NA,2.12,E
2000,312.81,NA,NA,NA,0,5.49,2.04,7.49,NA,NA,2.07,E
2000,312.83,NA,NA,NA,0,5.39,2.04,7.48,NA,NA,2.05,E
2000,312.85,NA,NA,NA,0,5.31,2.04,7.48,NA,NA,2.04,E
2000,312.88,NA,NA,NA,0,5.32,2.04,7.47,NA,NA,2.04,E
2000,312.9,NA,NA,NA,0,5.31,2.04,7.47,NA,NA,2.04,E
2000,312.92,NA,NA,NA,0,5.14,2.04,7.46,NA,NA,2.01,E
2000,312.94,NA,NA,NA,0,5.01,2.04,7.45,NA,NA,1.99,E
2000,312.96,NA,NA,NA,0,4.97,2.04,7.44,NA,NA,1.98,E
2000,312.98,NA,NA,NA,0,4.93,2.04,7.42,NA,NA,1.97,E
2000,313,NA,NA,NA,0,4.81,2.04,7.41,NA,NA,1.95,E
2000,313.02,2.68,0.6800625,332,0,4.26,3.51,7.38,NA,0.17,1.86,E
2000,313.04,3.15,0.7057469,350,0,4.23,3.51,7.38,NA,0.44,1.86,E
2000,313.06,2.45,0.5892335,1,0,4.14,3.51,7.36,NA,0.78,1.84,E
2000,313.08,2.36,0.4761792,333,0,3.96,3.51,7.35,NA,0.4,1.81,E
2000,313.1,2.03,0.6460369,330,0,3.81,3.51,7.33,NA,0.84,1.79,E
2000,313.13,2.39,0.6253041,340,0,3.77,3.51,7.31,NA,0.76,1.78,E
2000,313.15,1.99,0.542429,336,0,3.89,3.51,7.3,NA,0.82,1.8,E
2000,313.17,2.47,0.5606501,324,0,3.88,3.51,7.29,NA,0.66,1.8,E
2000,313.19,2.77,0.6834498,333,0,3.85,3.51,7.28,NA,0.7,1.8,E
2000,313.21,2.85,0.6626393,330,0,3.84,3.51,7.27,NA,0.59,1.79,E
2000,313.23,2.48,0.6952449,334,0,3.69,3.51,7.26,NA,0.96,1.77,E
2000,313.25,2.51,0.6164523,320,0,3.6,3.51,7.25,NA,0.7,1.75,E
2000,313.27,2.63,0.6146172,316,1,3.51,3.51,7.24,NA,0.64,1.74,E
2000,313.29,2.72,0.7365557,328,24,3.59,3.51,7.23,NA,-0.18,-1.19,E
2000,313.31,2.89,0.7164997,328,66,3.73,3.51,7.23,NA,-1.87,-1.44,E
2000,313.33,2.92,0.821609,334,131,4.07,3.51,7.23,NA,-3.25,-1.84,E
2000,313.35,3.39,0.7190703,341,173,4.14,3.51,7.23,NA,-3.15,-2.09,E
2000,313.38,3.5,0.8514522,342,218,4.8,3.51,7.23,NA,-5.68,-2.38,E
2000,313.4,3.01,0.8047135,342,218,4.72,3.51,7.25,NA,-7.46,-2.38,E
2000,313.42,2.94,0.8636521,332,316,5.42,3.51,7.26,NA,-6.86,-2.98,E
2000,313.44,3.26,0.7251127,317,455,6.58,3.51,7.3,NA,-7.63,-3.86,E
2000,313.46,2.56,0.8970903,319,908,8.77,3.51,7.34,NA,-11.59,-6.72,E
2000,313.48,2.79,0.7077602,321,829,9.64,3.51,7.4,NA,-6.81,-6.3,E
2000,313.5,2.27,0.8005312,319,853,9.91,3.51,7.47,NA,-7.7,-6.5,E
2000,313.52,3.18,0.7171952,341,896,9.63,3.51,7.53,NA,-5.1,-6.83,E
2000,313.54,2.09,0.7622395,333,660,10.31,3.51,7.59,NA,-8.13,-5.31,E
2000,313.56,2.12,0.7311245,314,684,10.85,3.51,7.66,NA,-6.73,-5.51,E
2000,313.58,2.76,0.7207178,311,672,10.86,3.51,7.73,NA,-5.47,-5.45,E
2000,313.6,2.3,0.6686867,316,595,10.86,3.51,7.78,NA,-5.35,-4.92,E
2000,313.63,2.74,0.7160097,307,468,11.23,3.51,7.82,NA,-4.52,-4.02,E
2000,313.65,2.39,0.6154,309,217,11.43,3.51,7.85,NA,-3.57,-2.21,E
2000,313.67,2.53,0.5844103,321,89,11.13,3.51,7.88,NA,-2.55,-1.26,E
2000,313.69,2.11,0.520478,348,41,10.5,3.51,7.9,NA,0.19,-0.89,E
2000,313.71,2.55,0.6112481,339,2,9.51,3.29,7.92,NA,-0.02,2.73,E
2000,313.73,2.65,0.6212655,342,0,9.07,3.29,7.92,NA,0.73,2.66,E
2000,313.75,2.88,0.700589,329,0,9.2,3.29,7.91,NA,0.8,2.68,E
2000,313.77,2.22,0.5709941,327,0,8.39,3.29,7.92,NA,0.58,2.54,E
2000,313.79,2.25,0.5551354,339,0,8.91,3.29,7.92,NA,0.75,2.63,E
2000,313.81,2.14,0.5742303,338,0,9,3.29,7.92,NA,1.01,2.64,E
2000,313.83,3.18,0.6029781,345,0,8.52,3.29,7.93,NA,0.57,2.57,E
2000,313.85,3.39,0.6368912,352,0,8.13,3.29,7.93,NA,0.7,2.5,E
2000,313.88,2.51,0.5592507,346,0,7.72,3.29,7.94,NA,0.8,2.43,E
2000,313.9,2.64,0.4935593,335,0,7.38,3.29,7.93,NA,0.8,2.38,E
2000,313.92,3.16,0.5601714,328,0,7.41,3.29,7.93,NA,0.84,2.38,E
2000,313.94,3.3,0.5435523,337,0,7.24,3.29,7.92,NA,0.58,2.35,E
2000,313.96,3.26,0.585937,344,0,7.36,3.29,7.91,NA,0.69,2.37,E
2000,313.98,2.75,0.5463723,345,0,7.32,3.29,7.91,NA,0.73,2.37,E
2000,314,2.88,0.4775264,326,0,7.04,3.29,7.91,NA,0.38,2.32,E
2000,314.02,3.24,0.5308905,344,0,7.19,3.29,7.9,NA,0.67,2.35,E
2000,314.04,3.18,0.5607411,336,0,6.66,3.29,7.88,NA,0.72,2.26,E
2000,314.06,3.45,0.5529172,334,0,6.79,3.29,7.86,NA,0.56,2.28,E
2000,314.08,3.19,0.5142729,347,0,6.42,3.29,7.84,NA,0.62,2.22,E
2000,314.1,3,0.5069563,338,0,6.24,3.29,7.82,NA,0.51,2.19,E
2000,314.13,2.98,0.504804,338,0,8.09,3.29,7.79,NA,0.56,2.49,E
2000,314.15,3.46,0.5211614,349,0,5.79,3.29,7.77,NA,0.62,2.12,E
2000,314.17,2.89,0.5838809,350,0,4.41,3.29,7.74,NA,0.6,1.89,E
2000,314.19,2.55,0.5096963,337,0,3.47,3.29,7.7,NA,0.59,1.73,E
2000,314.21,3.02,0.5328416,342,0,4.05,3.29,7.65,NA,0.72,1.83,E
2000,314.23,2.49,0.5473583,337,0,4.12,3.29,7.62,NA,0.74,1.84,E
2000,314.25,1.94,0.4667716,343,0,3.9,3.29,7.59,NA,2.09,1.8,E
2000,314.27,0.76,0.2120974,35,1,3.29,3.29,7.56,NA,0.88,1.7,E
2000,314.29,0.66,0.202578,342,34,4.4,3.29,7.53,NA,1.53,-1.12,E
2000,314.31,1.08,0.3658339,318,142,5.56,3.29,7.52,NA,0.69,-1.86,E
2000,314.33,1.04,0.3926185,5,147,5.8,3.29,7.51,NA,-1.97,-1.91,E
2000,314.35,1.46,0.2781576,5,355,7.13,3.29,7.55,NA,-2.73,-3.32,E
2000,314.38,0.92,0.391573,292,538,8.97,3.29,7.58,NA,-5.64,-4.59,E
2000,314.4,NA,0.3467616,319,636,9.71,3.29,7.61,NA,-5.97,-5.28,E
2000,314.42,1,0.3019502,346,769,12.33,3.29,7.64,NA,-6.25,-6.26,E
2000,314.44,1.13,0.1955077,35,789,12.22,3.29,7.72,NA,-6.91,-6.44,E
2000,314.46,0.67,0.2284141,332,833,12.48,3.29,7.8,NA,-9.42,-6.8,E
2000,314.48,1.01,0.2748091,304,867,12.3,3.29,7.87,NA,-9.75,-7.09,E
2000,314.5,1.15,0.3302439,294,804,12.33,3.29,7.93,NA,-11.56,-6.66,E
2000,314.52,1.57,0.4640099,307,939,12.52,3.29,7.99,NA,-10.65,-7.73,E
2000,314.54,0.75,0.04244516,16,762,12.69,3.29,8.06,NA,-7.05,-6.41,E
2000,314.56,1.38,0.3511674,287,740,13.2,3.29,8.12,NA,-7.13,-6.26,E
2000,314.58,1.75,0.4550458,299,277,12.2,3.29,8.18,NA,-6.04,-2.59,E
2000,314.6,1.46,0.4478824,299,206,11.71,3.29,8.22,NA,-6.56,-2,E
2000,314.63,1.26,0.2965595,306,163,11.17,3.29,8.25,NA,-4.5,-1.62,E
2000,314.65,1.18,0.3536652,307,68,10.27,3.29,8.28,NA,-3.52,-0.83,E
2000,314.67,1.39,0.2542243,329,33,9.78,3.29,8.3,NA,-0.93,-0.53,E
2000,314.69,1.28,0.2357099,315,10,9.46,3.29,8.31,NA,-0.89,-0.34,E
2000,314.71,1.02,0.07089972,333,1,9.1,6.01,8.31,NA,0.17,2.66,E
2000,314.73,1.39,0.1108817,345,0,8.96,6.01,8.32,NA,0.19,2.64,E
2000,314.75,1.72,0.2010081,350,0,8.82,6.01,8.33,NA,0.14,2.61,E
2000,314.77,0.38,0.06844865,34,0,8.62,6.01,8.34,NA,-0.04,2.58,E
2000,314.79,1.76,0.251142,337,0,8.48,6.01,8.35,NA,0.57,2.56,E
2000,314.81,1.64,0.2828431,328,0,8.44,6.01,8.35,NA,0.25,2.55,E
2000,314.83,1.7,0.3089893,320,0,8.39,6.01,8.34,NA,0.53,2.54,E
2000,314.85,2.39,0.3916876,315,0,8.31,6.01,8.35,NA,0.69,2.53,E
2000,314.88,2.54,0.3810737,309,0,8.27,6.01,8.36,NA,0.3,2.52,E
2000,314.9,2.1,0.3381473,332,0,8.2,6.01,8.36,NA,0.62,2.51,E
2000,314.92,1.93,0.3237908,346,0,8.1,6.01,8.36,NA,0.62,2.5,E
2000,314.94,1.35,0.3639559,349,0,7.85,6.01,8.36,NA,0.28,2.46,E
2000,314.96,1.68,0.3463821,351,0,7.62,6.01,8.36,NA,0.5,2.42,E
2000,314.98,2.41,0.3760568,359,0,7.46,6.01,8.35,NA,1.03,2.39,E
2000,315,1.81,0.4013796,355,0,7.26,6.01,8.35,NA,0.91,2.36,E
2000,315.02,1.99,0.3743318,18,0,7.07,6.01,8.38,NA,0.81,2.33,E
2000,315.04,1.23,0.2579714,6,0,6.97,6.01,8.41,NA,0.48,2.31,E
2000,315.06,1.54,0.1182896,10,0,6.91,6.01,8.47,NA,0.21,2.3,E
2000,315.08,1.48,0.1798573,343,0,6.82,6.01,8.53,NA,0.91,2.29,E
2000,315.1,1.54,0.1828587,15,0,6.69,6.01,8.54,NA,-0.21,2.26,E
2000,315.13,1.9,0.1933592,48,0,6.55,6.01,8.56,NA,0.61,2.24,E
2000,315.15,0.21,0.1678878,169,0,6.4,6.01,8.56,NA,-3.44,2.22,E
2000,315.17,1.46,0.1441511,256,0,6.28,6.01,8.56,NA,0.29,2.2,E
2000,315.19,0.79,0.02840357,290,0,6.2,6.01,8.58,NA,-0.41,2.18,E
2000,315.21,0.77,0.0534088,354,0,6.14,6.01,8.59,NA,0.12,2.17,E
2000,315.23,1.04,0.1515361,312,0,6.18,6.01,8.53,NA,0.39,2.18,E
2000,315.25,0.66,0.06646256,17,0,6.16,6.01,8.47,NA,-0.49,2.18,E
2000,315.27,0.98,0.03930823,75,0,6.08,6.01,8.48,NA,-0.68,2.16,E
2000,315.29,1.46,0.1488837,68,1,6.05,6.01,8.5,NA,1.33,2.16,E
2000,315.31,1.97,0.2944667,73,5,6.02,6.01,8.41,NA,0.83,2.15,E
2000,315.33,1.81,0.3160723,75,23,6.01,6.01,8.33,NA,-0.2,-2.78,E
2000,315.35,1.55,0.3025939,89,55,6.08,6.01,8.31,NA,-3.68,-3,E
2000,315.38,1.3,0.3075289,89,90,6.22,6.01,8.28,NA,-8.02,-3.24,E
2000,315.4,1.49,0.2920758,82,48,6.28,6.01,8.27,NA,-4.67,-2.96,E
2000,315.42,0.98,0.3445444,104,70,6.43,6.01,8.26,NA,-5.66,-3.11,E
2000,315.44,1.43,0.3419538,127,73,6.58,6.01,8.27,NA,-3.9,-3.13,E
2000,315.46,1.39,0.3895329,117,67,6.7,6.01,8.28,NA,-11.73,-3.09,E
2000,315.48,1.72,0.4288462,131,66,6.76,6.01,8.28,NA,-7.68,-3.08,E
2000,315.5,1.14,0.3475915,120,66,6.81,6.01,8.29,NA,-8.87,-3.08,E
2000,315.52,1.1,0.3797275,122,67,6.93,6.01,8.26,NA,-9.78,-3.09,E
2000,315.54,1.23,0.3864257,121,81,7,6.01,8.23,NA,-11.24,-3.2,E
2000,315.56,1.45,0.3778013,118,83,7.09,6.01,8.23,NA,-7.96,-3.21,E
2000,315.58,1.73,0.4397501,120,50,7.05,6.01,8.24,NA,-5.02,-2.99,E
2000,315.6,1.82,0.4623727,113,61,7.05,6.01,8.26,NA,-4.02,-3.06,E
2000,315.63,1.61,0.4670334,113,90,7.08,6.01,8.27,NA,-4.12,-3.24,E
2000,315.65,2.16,0.452357,111,40,7.03,6.01,8.27,NA,-2.07,-2.91,E
2000,315.67,2,0.3888596,114,12,6.96,6.01,8.28,NA,-0.48,-2.72,E
2000,315.69,1.81,0.416349,109,3,6.93,5.16,8.28,NA,0.11,2.3,E
2000,315.71,1.85,0.34077,99,0,6.91,5.16,8.28,NA,-0.03,2.3,E
2000,315.73,1.92,0.3511538,102,0,6.93,5.16,8.29,NA,0.78,2.3,E
2000,315.75,1.85,0.3997746,107,0,6.94,5.16,8.3,NA,0.64,2.31,E
2000,315.77,2.07,0.3859709,106,0,6.94,5.16,8.31,NA,0.18,2.3,E
2000,315.79,2.22,0.4330953,110,0,6.91,5.16,8.32,NA,0.43,2.3,E
2000,315.81,1.84,0.3917207,110,0,6.82,5.16,8.34,NA,0.34,2.29,E
2000,315.83,1.93,0.430899,112,0,6.76,5.16,8.35,NA,0.26,2.28,E
2000,315.85,1.95,0.4196772,120,0,6.73,5.16,8.35,NA,0.19,2.27,E
2000,315.88,2.09,0.4102222,117,0,6.74,5.16,8.36,NA,1.14,2.27,E
2000,315.9,1.83,0.4372184,114,0,6.77,5.16,8.37,NA,0.35,2.28,E
2000,315.92,1.61,0.3430649,113,0,6.77,5.16,8.38,NA,1.62,2.28,E
2000,315.94,1.96,0.4278061,119,0,6.58,5.16,8.38,NA,3.56,2.25,E
2000,315.96,3.18,0.4250798,126,0,6.11,5.16,8.37,NA,7.4,2.17,E
2000,315.98,3.22,NA,NA,NA,NA,NA,NA,NA,NA,2.54,E
2000,316,2.66,NA,NA,NA,NA,NA,NA,NA,NA,2.54,E
2000,316,NA,NA,NA,0,6.11,6.01,8.36,NA,NA,2.17,E
2000,316.02,NA,NA,NA,0,5.92,5.16,8.36,NA,NA,2.14,E
2000,316.04,NA,NA,NA,0,5.93,5.16,8.36,NA,NA,2.14,E
2000,316.06,NA,NA,NA,0,5.78,5.16,8.34,NA,NA,2.11,E
2000,316.08,NA,NA,NA,0,5.66,5.16,8.33,NA,NA,2.09,E
2000,316.1,NA,NA,NA,0,5.55,5.16,8.31,NA,NA,2.08,E
2000,316.13,NA,NA,NA,0,5.32,5.16,8.28,NA,NA,2.04,E
2000,316.15,NA,NA,NA,0,5.19,5.16,8.27,NA,NA,2.02,E
2000,316.17,NA,NA,NA,0,5.16,5.16,8.26,NA,NA,2.01,E
2000,316.19,NA,NA,NA,0,5.19,5.16,8.25,NA,NA,2.02,E
2000,316.21,NA,NA,NA,0,5.27,5.16,8.24,NA,NA,2.03,E
2000,316.23,NA,NA,NA,0,5.37,5.16,8.22,NA,NA,2.05,E
2000,316.25,NA,NA,NA,0,5.49,5.16,8.2,NA,NA,2.07,E
2000,316.27,NA,NA,NA,0,5.57,5.16,8.2,NA,NA,2.08,E
2000,316.29,NA,NA,NA,0,5.65,5.16,8.2,NA,NA,2.09,E
2000,316.31,NA,NA,NA,0,5.77,5.16,8.2,NA,NA,2.11,E
2000,316.33,NA,NA,NA,7,5.92,5.16,8.21,NA,NA,-3.04,E
2000,316.35,NA,NA,NA,26,6.1,5.16,8.22,NA,NA,-3.18,E
2000,316.38,NA,NA,NA,44,6.26,5.16,8.23,NA,NA,-3.3,E
2000,316.4,NA,NA,NA,78,6.42,5.16,8.25,NA,NA,-3.54,E
2000,316.42,NA,NA,NA,69,6.57,5.16,8.26,NA,NA,-3.47,E
2000,316.44,NA,NA,NA,82,6.74,5.16,8.29,NA,NA,-3.55,E
2000,316.46,NA,NA,NA,80,7.02,5.16,8.32,NA,NA,-3.53,E
2000,316.48,NA,NA,NA,114,7.36,5.16,8.34,NA,NA,-3.78,E
2000,316.5,NA,NA,NA,152,7.74,5.16,8.35,NA,NA,-4.05,E
2000,316.52,NA,NA,NA,182,7.83,5.16,8.38,NA,NA,-4.27,E
2000,316.54,NA,NA,NA,144,8,5.16,8.4,NA,NA,-3.98,E
2000,316.56,NA,NA,NA,173,8.22,5.16,8.43,NA,NA,-4.19,E
2000,316.58,NA,NA,NA,175,8.35,5.16,8.46,NA,NA,-4.21,E
2000,316.6,NA,NA,NA,113,8.22,5.16,8.49,NA,NA,-3.74,E
2000,316.63,NA,NA,NA,128,8.17,5.16,8.53,NA,NA,-3.85,E
2000,316.65,NA,NA,NA,125,8.3,5.16,8.55,NA,NA,-3.82,E
2000,316.67,NA,NA,NA,38,8.18,5.16,8.57,NA,NA,-3.15,E
2000,316.69,NA,NA,NA,44,8.15,5.16,8.56,NA,NA,-3.2,E
2000,316.71,NA,NA,NA,19,8.04,5.16,8.55,NA,NA,-3.01,E
2000,316.73,NA,NA,NA,6,7.88,5.16,8.53,NA,NA,-2.92,E
2000,316.75,NA,NA,NA,0,7.62,5.16,8.51,NA,NA,2.42,E
2000,316.77,NA,NA,NA,0,7.44,5.16,8.48,NA,NA,2.39,E
2000,316.79,NA,NA,NA,0,7.29,5.16,8.46,NA,NA,2.36,E
2000,316.81,NA,NA,NA,0,7.08,5.16,8.43,NA,NA,2.33,E
2000,316.83,NA,NA,NA,0,7.04,5.16,8.4,NA,NA,2.32,E
2000,316.85,NA,NA,NA,0,6.97,5.16,8.38,NA,NA,2.31,E
2000,316.88,NA,NA,NA,0,6.76,5.16,8.36,NA,NA,2.28,E
2000,316.9,NA,NA,NA,0,6.58,5.16,8.34,NA,NA,2.25,E
2000,316.92,NA,NA,NA,0,6.42,5.16,8.32,NA,NA,2.22,E
2000,316.94,NA,NA,NA,0,6.2,5.16,8.29,NA,NA,2.18,E
2000,316.96,NA,NA,NA,0,6.06,5.16,8.27,NA,NA,2.16,E
2000,316.98,NA,NA,NA,0,5.94,5.16,8.24,NA,NA,2.14,E
2000,317,NA,NA,NA,0,5.83,5.16,8.21,NA,NA,2.12,E
2000,317.02,NA,NA,NA,0,5.68,3.13,8.19,NA,NA,2.1,E
2000,317.04,NA,NA,NA,0,5.66,3.13,8.16,NA,NA,2.09,E
2000,317.06,NA,NA,NA,0,5.51,3.13,8.12,NA,NA,2.07,E
2000,317.08,NA,NA,NA,0,5.22,3.13,8.09,NA,NA,2.02,E
2000,317.1,NA,NA,NA,0,5.06,3.13,8.06,NA,NA,2,E
2000,317.13,NA,NA,NA,0,4.95,3.13,8.03,NA,NA,1.98,E
2000,317.15,NA,NA,NA,0,4.84,3.13,8,NA,NA,1.96,E
2000,317.17,NA,NA,NA,0,4.62,3.13,7.97,NA,NA,1.92,E
2000,317.19,NA,NA,NA,0,4.54,3.13,7.95,NA,NA,1.91,E
2000,317.21,NA,NA,NA,0,4.45,3.13,7.92,NA,NA,1.89,E
2000,317.23,NA,NA,NA,0,4.34,3.13,7.89,NA,NA,1.88,E
2000,317.25,NA,NA,NA,0,4.18,3.13,7.86,NA,NA,1.85,E
2000,317.27,NA,NA,NA,0,3.98,3.13,7.82,NA,NA,1.82,E
2000,317.29,NA,NA,NA,0,3.72,3.13,7.78,NA,NA,1.77,E
2000,317.31,NA,NA,NA,1,3.34,3.13,7.75,NA,NA,1.71,E
2000,317.33,NA,NA,NA,19,3.13,3.13,7.72,NA,NA,-0.91,E
2000,317.35,NA,NA,NA,87,3.21,3.13,7.7,NA,NA,-1.4,E
2000,317.38,NA,NA,NA,254,4.2,3.13,7.68,NA,NA,-2.61,E
2000,317.4,NA,NA,NA,384,5.34,3.13,7.75,NA,NA,-3.55,E
2000,317.42,NA,NA,NA,518,6.35,3.13,7.82,NA,NA,-4.55,E
2000,317.44,NA,NA,NA,638,5.87,3.13,7.85,NA,NA,-5.45,E
2000,317.46,NA,NA,NA,744,6.48,3.13,7.89,NA,NA,-6.26,E
2000,317.48,NA,NA,NA,822,6.35,3.13,7.88,NA,NA,-6.84,E
2000,317.5,NA,NA,NA,887,6.63,3.13,7.87,NA,NA,-7.32,E
2000,317.52,NA,NA,NA,928,7.36,3.13,7.87,NA,NA,-7.63,E
2000,317.54,NA,NA,NA,942,7.54,3.13,7.87,NA,NA,-7.74,E
2000,317.56,NA,NA,NA,926,8.13,3.13,7.87,NA,NA,-7.63,E
2000,317.58,NA,NA,NA,875,8.43,3.13,7.87,NA,NA,-7.25,E
2000,317.6,NA,NA,NA,776,7.95,3.13,7.86,NA,NA,-6.5,E
2000,317.63,NA,NA,NA,651,7.08,3.13,7.85,NA,NA,-5.56,E
2000,317.65,NA,NA,NA,591,6.59,3.13,7.84,NA,NA,-5.1,E
2000,317.67,NA,NA,NA,453,6.11,3.13,7.83,NA,NA,-4.07,E
2000,317.69,NA,NA,NA,268,5.65,3.13,7.8,NA,NA,-2.7,E
2000,317.71,NA,NA,NA,102,5.53,3.13,7.77,NA,NA,-1.51,E
2000,317.73,NA,NA,NA,31,4.8,3.13,7.73,NA,NA,-1.01,E
2000,317.75,NA,NA,NA,2,4.13,3.13,7.68,NA,NA,1.84,E
2000,317.77,NA,NA,NA,0,3.52,3.13,7.63,NA,NA,1.74,E
2000,317.79,NA,NA,NA,0,2.87,3.13,7.58,NA,NA,1.63,E
2000,317.81,NA,NA,NA,0,2.39,3.13,7.55,NA,NA,1.55,E
2000,317.83,NA,NA,NA,0,2.08,3.13,7.51,NA,NA,1.5,E
2000,317.85,NA,NA,NA,0,1.93,3.13,7.47,NA,NA,1.48,E
2000,317.88,NA,NA,NA,0,1.82,3.13,7.44,NA,NA,1.46,E
2000,317.9,NA,NA,NA,0,1.59,3.13,7.4,NA,NA,1.42,E
2000,317.92,NA,NA,NA,0,1.57,3.13,7.36,NA,NA,1.42,E
2000,317.94,NA,NA,NA,0,1.55,3.13,7.32,NA,NA,1.42,E
2000,317.96,NA,NA,NA,0,1.34,3.13,7.28,NA,NA,1.38,E
2000,317.98,NA,NA,NA,0,1.15,3.13,7.26,NA,NA,1.35,E
2000,318,NA,NA,NA,0,1.37,3.13,7.23,NA,NA,1.39,E
2000,318.02,NA,NA,NA,0,1.69,1.15,7.21,NA,NA,1.44,E
2000,318.04,NA,NA,NA,0,1.88,1.15,7.19,NA,NA,1.47,E
2000,318.06,NA,NA,NA,0,2,1.15,7.18,NA,NA,1.49,E
2000,318.08,NA,NA,NA,0,2.19,1.15,7.16,NA,NA,1.52,E
2000,318.1,NA,NA,NA,0,2.31,1.15,7.15,NA,NA,1.54,E
2000,318.13,NA,NA,NA,0,2.59,1.15,7.13,NA,NA,1.59,E
2000,318.15,NA,NA,NA,0,2.77,1.15,7.12,NA,NA,1.62,E
2000,318.17,NA,NA,NA,0,2.88,1.15,7.11,NA,NA,1.63,E
2000,318.19,NA,NA,NA,0,2.88,1.15,7.1,NA,NA,1.64,E
2000,318.21,NA,NA,NA,0,2.87,1.15,7.09,NA,NA,1.63,E
2000,318.23,NA,NA,NA,0,2.97,1.15,7.08,NA,NA,1.65,E
2000,318.25,NA,NA,NA,0,3.09,1.15,7.07,NA,NA,1.67,E
2000,318.27,NA,NA,NA,0,2.89,1.15,7.06,NA,NA,1.64,E
2000,318.29,NA,NA,NA,0,2.93,1.15,7.05,NA,NA,1.64,E
2000,318.31,NA,NA,NA,0,3,1.15,7.05,NA,NA,1.66,E
2000,318.33,NA,NA,NA,4,3.04,1.15,7.04,NA,NA,1.66,E
2000,318.35,NA,NA,NA,24,3.19,1.15,7.04,NA,NA,-1.71,E
2000,318.38,NA,NA,NA,42,3.41,1.15,7.04,NA,NA,-1.85,E
2000,318.4,NA,NA,NA,79,3.55,1.15,7.05,NA,NA,-2.11,E
2000,318.42,NA,NA,NA,113,3.8,1.15,7.06,NA,NA,-2.35,E
2000,318.44,NA,NA,NA,159,4.1,1.15,7.07,NA,NA,-2.68,E
2000,318.46,NA,NA,NA,184,4.71,1.15,7.08,NA,NA,-2.88,E
2000,318.48,NA,NA,NA,173,4.84,1.15,7.1,NA,NA,-2.81,E
2000,318.5,NA,NA,NA,212,5.27,1.15,7.12,NA,NA,-3.1,E
2000,318.52,NA,NA,NA,241,5.73,1.15,7.14,NA,NA,-3.33,E
2000,318.54,NA,NA,NA,216,5.84,1.15,7.16,NA,NA,-3.15,E
2000,318.56,NA,NA,NA,206,5.85,1.15,7.18,NA,NA,-3.08,E
2000,318.58,NA,NA,NA,193,6.04,1.15,7.2,NA,NA,-2.99,E
2000,318.6,NA,NA,NA,179,6.19,1.15,7.22,NA,NA,-2.9,E
2000,318.63,NA,NA,NA,184,6.16,1.15,7.23,NA,NA,-2.93,E
2000,318.65,NA,NA,NA,119,5.77,1.15,7.24,NA,NA,-2.44,E
2000,318.67,NA,NA,NA,76,5.45,1.15,7.25,NA,NA,-2.11,E
2000,318.69,NA,NA,NA,38,5.11,1.15,7.25,NA,NA,-1.83,E
2000,318.71,NA,NA,NA,23,4.86,1.15,7.24,NA,NA,-1.7,E
2000,318.73,NA,NA,NA,9,4.51,1.15,7.24,NA,NA,-1.59,E
2000,318.75,NA,NA,NA,0,4.25,1.15,7.23,NA,NA,1.86,E
2000,318.77,NA,NA,NA,0,4.11,1.15,7.23,NA,NA,1.84,E
2000,318.79,NA,NA,NA,0,4.05,1.15,7.23,NA,NA,1.83,E
2000,318.81,NA,NA,NA,0,4.07,1.15,7.23,NA,NA,1.83,E
2000,318.83,NA,NA,NA,0,4.08,1.15,7.23,NA,NA,1.83,E
2000,318.85,NA,NA,NA,0,4.11,1.15,7.23,NA,NA,1.84,E
2000,318.88,NA,NA,NA,0,4.19,1.15,7.23,NA,NA,1.85,E
2000,318.9,NA,NA,NA,0,4.27,1.15,7.23,NA,NA,1.86,E
