date,jday,time,plot,collar,range.min,range.max,x.cutoff,mean.slope,stdev.slope,N.pts,flag.stdev,Tair,Tsoil,collar.height.m,flux
2000-10-11,285,815,B5,57,389.08,423,158.39,0.32,0.01,8,0,7.3,6.1,0.15,2.09
2000-10-11,285,810,B5,58,388.42,415.97,153.29,0.34,0.03,9,0,7.2,6.6,0.16,2.25
2000-10-11,285,805,B5,59,389.39,430.92,117.98,0.3,0.07,16,0,8.3,6.7,0.16,2.04
2000-10-11,285,800,B5,60,397.35,430.28,152.45,0.36,0.02,9,0,8.6,7.2,0.16,2.38
2000-10-11,285,920,X1,61,390.95,453.5,147.01,0.52,0.06,10,0,7.8,7.4,0.14,3.1
2000-10-11,285,925,X1,62,386.28,498.25,112.93,0.95,0.15,17,0,7.7,7.4,0.16,6.33
2000-10-11,285,930,X1,63,396.74,414.8,97.35,0.04,0.05,20,1,7.7,7.6,0.16,NA
2000-10-11,285,935,X1,64,386.69,439.42,128.91,0.37,0.02,14,0,7.9,7.7,0.15,2.34
2000-10-11,285,940,X1,65,393.54,453.99,147.4,0.41,0.02,10,0,8,7.7,0.15,2.6
2000-10-11,285,950,X2,66,398.76,437.99,215.17,NA,NA,0,NA,8.5,7.6,0.13,NA
2000-10-11,285,955,X2,67,393.94,418.46,147.85,0.23,0.01,10,0,7.8,7.1,0.16,1.5
2000-10-11,285,1000,X2,68,398.1,428.8,128.91,0.3,0.03,14,0,7.9,7.4,0.14,1.83
2000-10-11,285,1005,X2,69,398.16,423.66,112.93,0.23,0.05,17,0,8.2,7.8,0.16,1.48
2000-10-11,285,1010,X2,70,395.87,420.45,153.29,0.19,0.02,9,0,8.3,7.2,0.15,1.2
2000-10-11,285,1050,X3,71,385.25,410.22,127.62,0.26,0.05,14,0,9.8,7.9,0.17,1.83
2000-10-11,285,1055,X3,72,386.46,426.01,122.57,0.3,0.03,15,0,10.4,7.7,0.17,2.15
2000-10-11,285,1100,X3,73,385.41,426.39,163.83,0.27,0.02,7,0,10.2,7.6,0.14,1.6
2000-10-11,285,1105,X3,74,385.27,434.5,214.33,NA,NA,0,NA,9.7,7.9,0.16,NA
2000-10-11,285,1110,X3,75,385.01,408.34,158.39,0.2,0.02,8,0,10.6,7.3,0.15,1.25
2000-10-11,285,1020,X4,76,386.5,408.29,168.48,0.31,0.08,6,0,8.9,7.4,0.15,1.99
2000-10-11,285,1025,X4,77,388.26,442.33,124.25,0.38,0.02,15,0,8.8,7.9,0.16,2.59
2000-10-11,285,1030,X4,78,384.26,412.3,162.99,0.35,0.02,7,0,9.2,7.3,0.15,2.16
2000-10-11,285,1035,X4,79,386.36,433.52,142.36,0.44,0.07,11,0,9.1,7.3,0.14,2.66
2000-10-11,285,1040,X4,80,385.56,398.49,53.12,0.06,0.08,29,1,9.1,7.7,0.15,NA
2000-10-11,285,1120,X5,81,383.3,441.89,173.53,0.23,0.04,5,0,11.3,8.7,0.16,1.55
2000-10-11,285,1125,X5,82,383.6,413.4,148.25,0.3,0.03,10,0,10.8,8.5,0.16,2.04
2000-10-11,285,1130,X5,83,383,414.7,167.64,0.4,0.01,6,0,10.6,7.8,0.16,2.68
2000-10-11,285,1135,X5,84,384.55,411.52,107.83,0.24,0.03,18,0,10.3,8.3,0.14,1.39
2000-10-11,285,1140,X5,85,385.34,406.43,152.9,0.17,0.05,9,0,11.1,8.2,0.15,1.04
2000-10-11,285,1145,X6,86,386.01,459.05,92.7,0.59,0.15,21,0,12.4,9.1,0.16,3.83
2000-10-11,285,1150,X6,87,389.31,413.61,162.99,0.26,0.02,7,0,11.6,8.7,0.15,1.61
2000-10-11,285,1155,X6,88,386.89,453.7,152.9,0.54,0.04,9,0,11.8,8.8,0.14,3.09
2000-10-11,285,1200,X6,89,384.78,418.05,133.11,0.22,0.01,13,0,11.7,8.2,0.14,1.3
2000-10-11,285,1205,X6,90,388.59,431.59,152.9,0.23,0.04,9,0,12.4,8.7,0.12,1.19
2000-10-17,291,820,A4,46,392.43,431.36,168.48,0.24,0.05,6,0,5,7.3,0.16,1.67
2000-10-17,291,825,A4,47,392.32,423.41,168.03,0.26,0.01,6,0,5.6,7.8,0.17,1.84
2000-10-17,291,830,A4,48,390.71,433.72,163.44,0.31,0.05,7,0,5,7.6,0.17,2.26
2000-10-17,291,835,A4,49,390.29,431.4,214.33,NA,NA,0,NA,4.9,7.8,0.17,NA
2000-10-17,291,840,A4,50,390.64,414.94,157.94,0.11,0.06,8,0,5,8.1,0.15,0.67
2000-10-17,291,842,A5,51,390.79,435.01,138.6,0.26,0.23,12,0,5.1,7.9,0.15,1.67
2000-10-17,291,847,A5,52,389.45,432.1,214.33,NA,NA,0,NA,5.2,7.3,0.16,NA
2000-10-17,291,852,A5,53,392.66,436.35,168.87,0.3,0.02,6,0,5.8,7.9,0.15,1.94
2000-10-17,291,857,A5,54,390.44,421.81,148.25,0.27,0.06,10,0,5.5,7.7,0.15,1.7
2000-10-17,291,902,A5,55,390.43,431.97,147.85,0.33,0.06,10,0,5.4,7.5,0.14,2.02
2000-10-17,291,805,B5,56,388.3,436.63,118.82,0.29,0.07,16,0,5.1,8,0.16,1.92
2000-10-17,291,800,B5,57,390,436.23,147.85,0.36,0.05,10,0,5,7.9,0.15,2.36
2000-10-17,291,755,B5,58,393.84,445.97,107.83,0.22,0.12,18,0,5.8,8.3,0.16,1.47
2000-10-17,291,750,B5,59,389.74,434.68,108.28,0.18,0.13,18,0,6.7,9,0.16,1.24
2000-10-17,291,745,B5,60,392.67,434.69,167.64,0.16,0.13,6,0,6.3,9.6,0.16,1.1
2000-10-17,291,915,X1,61,396.37,442.01,112.93,0.15,0.07,17,0,5.2,7.8,0.14,0.91
2000-10-17,291,920,X1,62,386.76,471.46,117.98,0.37,0.17,16,0,5.6,7.7,0.16,2.48
2000-10-17,291,925,X1,63,389.12,436.38,57.77,0.17,0.09,28,0,5.3,8.4,0.16,1.21
2000-10-17,291,930,X1,64,393.42,460.2,168.03,0.47,0.01,6,0,5.7,7.5,0.15,3
2000-10-17,291,935,X1,65,392.88,443,143.65,0.38,0.04,11,0,6.3,7.9,0.15,2.4
2000-10-17,291,940,X2,66,384.21,423.57,143.2,0.23,0.02,11,0,6.2,7.9,0.13,1.28
2000-10-17,291,945,X2,67,387.39,412.22,162.15,0.22,0.03,7,0,6.3,7.3,0.16,1.45
2000-10-17,291,950,X2,68,385.88,426.24,167.64,0.3,0.01,6,0,5.8,8.1,0.14,1.84
2000-10-17,291,955,X2,69,383.51,442.07,213.94,NA,NA,0,NA,5.8,8.1,0.16,NA
2000-10-17,291,1000,X2,70,384.43,434.52,148.25,0.32,0.01,10,0,6.1,7.9,0.15,2.01
2000-10-17,291,1040,X3,71,386.28,428.68,68.71,0.26,0.14,26,0,8.2,8.5,0.17,1.81
2000-10-17,291,1045,X3,72,386.07,428.59,168.48,0.29,0.03,6,0,7.2,8.4,0.17,2.09
2000-10-17,291,1050,X3,73,383.04,444.91,157.94,0.41,0.07,8,0,7.1,7.9,0.14,2.51
2000-10-17,291,1055,X3,74,387.96,451,167.64,0.34,0.02,6,0,7.1,8.2,0.16,2.29
2000-10-17,291,1100,X3,75,382.42,447.02,162.99,0.38,0.03,7,0,7.7,8.4,0.15,2.42
2000-10-17,291,1010,X4,76,386.12,431.94,148.25,0.33,0.06,10,0,6.6,7.7,0.15,2.12
2000-10-17,291,1015,X4,77,392,422.9,168.03,0.16,0.03,6,0,6.7,7.7,0.16,1.06
2000-10-17,291,1020,X4,78,389.45,444.02,42.58,0.34,0.14,31,0,6.3,8.1,0.15,2.1
2000-10-17,291,1025,X4,79,384.98,421.15,138.6,0.23,0.03,12,0,6.5,8,0.14,1.4
2000-10-17,291,1030,X4,80,385.17,419.96,112.93,0.17,0.06,17,0,6.2,7.9,0.15,1.1
2000-10-17,291,1110,X5,81,391.98,434.63,106.6,0.3,0.17,18,0,7.6,8.6,0.16,2
2000-10-17,291,1115,X5,82,389.16,430.6,158.39,0.22,0.02,8,0,7.4,8.5,0.16,1.5
2000-10-17,291,1120,X5,83,386.43,442.25,77.95,0.28,0.17,24,0,7.3,8.2,0.16,1.86
2000-10-17,291,1125,X5,84,384.39,438.64,167.64,0.28,0.01,6,0,7.1,8.3,0.14,1.67
2000-10-17,291,1130,X5,85,386.04,432.07,157.55,0.36,0.03,8,0,7.6,8.4,0.15,2.24
2000-10-17,291,1135,X6,86,387.43,444.36,108.28,0.35,0.15,18,0,7.7,8.2,0.16,2.31
2000-10-17,291,1140,X6,87,382.03,447.95,147.4,0.28,0.02,10,0,7.6,8.7,0.15,1.72
2000-10-17,291,1145,X6,88,382.95,459.25,162.6,0.57,0.01,7,0,7.8,8,0.14,3.35
2000-10-17,291,1150,X6,89,383.28,426.08,122.57,0.22,0.02,15,0,8,8.1,0.14,1.33
2000-10-17,291,1155,X6,90,387.42,444.73,157.55,0.34,0.03,8,0,7.2,8,0.12,1.75
2000-10-24,298,825,A4,46,442.91,469.04,133.11,0.15,0.01,13,0,5.7,7.1,0.16,1
2000-10-24,298,830,A4,47,428.32,467.84,158.39,0.22,0.01,8,0,5.6,7.2,0.17,1.55
2000-10-24,298,835,A4,48,438.96,471.02,143.2,0.28,0.06,11,0,6,7.1,0.17,2.05
2000-10-24,298,840,A4,49,425.83,466.28,93.54,0.24,0.08,21,0,6.2,6.9,0.17,1.68
2000-10-24,298,845,A4,50,428.94,463.24,168.48,0.15,0.02,6,0,7.3,7.8,0.15,0.9
2000-10-24,298,855,A5,51,403.88,441.72,143.2,0.33,0.02,11,0,7.1,7.6,0.15,2.16
2000-10-24,298,900,A5,52,407.17,457.15,168.03,0.36,0.02,6,0,7.5,7.6,0.16,2.44
2000-10-24,298,905,A5,53,409.79,456.14,132.66,0.4,0.02,13,0,7,7.9,0.15,2.53
2000-10-24,298,910,A5,54,409.72,432.45,93.14,0.12,0.03,21,0,7.4,7.4,0.15,0.78
2000-10-24,298,915,A5,55,407.84,445.94,112.09,0.27,0.02,17,0,7.6,7.7,0.14,1.64
2000-10-24,298,815,B5,56,410.97,451.03,157.94,0.12,0.01,8,0,5.2,7.7,0.16,0.79
2000-10-24,298,810,B5,57,409.61,439.45,112.93,0.17,0.02,17,0,5.4,7.7,0.15,1.12
2000-10-24,298,805,B5,58,414.9,458.08,157.1,0.29,0.01,8,0,5.7,7.8,0.16,1.93
2000-10-24,298,800,B5,59,412.47,453.48,147.85,0.2,0.01,10,0,5.4,8.4,0.16,1.38
2000-10-24,298,755,B5,60,415.89,458.82,83.45,0.23,0.11,23,0,6,4.2,0.16,1.55
2000-10-24,298,920,X1,61,409.47,465.5,128.91,0.35,0.02,14,0,7.1,8.7,0.14,2.1
2000-10-24,298,925,X1,62,411.39,490.56,112.93,0.51,0.03,17,0,8,7.4,0.16,3.37
2000-10-24,298,930,X1,63,405.2,421.56,68.26,0.03,0.02,26,0,7.5,8.2,0.16,0.21
2000-10-24,298,935,X1,64,406.14,463,157.55,0.28,0.01,8,0,8.1,8.2,0.15,1.78
2000-10-24,298,940,X1,65,416.28,443.38,113.32,0.15,0.03,17,0,9.1,8.1,0.15,0.92
2000-10-24,298,950,X2,66,409.3,450.84,152.9,0.3,0.01,9,0,10.6,8,0.13,1.66
2000-10-24,298,955,X2,67,404.73,442.04,157.94,0.16,0.02,8,0,9.9,8.4,0.16,1.03
2000-10-24,298,1000,X2,68,406.22,454.72,138.6,0.36,0.02,12,0,10.2,8.4,0.14,2.2
2000-10-24,298,1005,X2,69,403.83,448.89,123.41,0.3,0.02,15,0,10,8.7,0.16,1.98
2000-10-24,298,1010,X2,70,401.03,427.33,97.35,0.18,0.02,20,0,10.1,7.9,0.15,1.08
2000-10-24,298,1050,X3,71,397.18,431.24,142.36,0.26,0.02,11,0,11.5,8.8,0.17,1.81
2000-10-24,298,1055,X3,72,403.11,437.9,168.03,0.28,0.02,6,0,11.2,8.3,0.17,2.04
2000-10-24,298,1100,X3,73,402.65,447.27,163.44,0.22,0.03,7,0,11.2,8.4,0.14,1.34
2000-10-24,298,1105,X3,74,406.5,469.45,163.44,0.14,0.08,7,0,10.8,8.8,0.16,0.93
2000-10-24,298,1110,X3,75,399.03,448.43,152.9,0.2,0.02,9,0,11.3,8.5,0.15,1.24
2000-10-24,298,1020,X4,76,409.26,432.27,138.16,0.15,0.02,12,0,9.4,8.6,0.15,0.94
2000-10-24,298,1025,X4,77,408.74,424.57,148.25,0.14,0.05,10,0,10.1,10.3,0.16,0.94
2000-10-24,298,1030,X4,78,400.11,431.16,143.2,0.24,0.03,11,0,10.1,10.1,0.15,1.44
2000-10-24,298,1035,X4,79,402.38,426.09,152.45,0.19,0.03,9,0,10.6,8.4,0.14,1.16
2000-10-24,298,1040,X4,80,401.23,427.96,137.76,0.18,0.02,12,0,10.4,8.4,0.15,1.16
2000-10-24,298,1110,X5,81,396.52,430.06,128.07,0.23,0.01,14,0,13.4,9.4,0.16,1.55
2000-10-24,298,1115,X5,82,398.73,430.92,168.03,0.3,0.02,6,0,13.3,9.4,0.16,2.07
2000-10-24,298,1120,X5,83,396.66,431.9,152.9,0.27,0.02,9,0,13.1,9.2,0.16,1.81
2000-10-24,298,1125,X5,84,401.21,429.42,102.39,0.2,0.03,19,0,13,9,0.14,1.17
2000-10-24,298,1130,X5,85,398.86,474.14,168.87,0.38,0.02,6,0,12.6,9.5,0.15,2.36
2000-10-24,298,1140,X6,86,401.8,448,210.97,NA,NA,0,NA,13.6,9.5,0.16,NA
2000-10-24,298,1145,X6,87,406.63,438.29,128.07,0.3,0.04,14,0,14.4,9.8,0.15,1.81
2000-10-24,298,1150,X6,88,397.77,442.23,168.87,0.34,0.03,6,0,14.5,9.3,0.14,1.95
2000-10-24,298,1155,X6,89,402.1,423.63,162.99,0.15,0.01,7,0,15.2,9.4,0.14,0.91
2000-10-24,298,1200,X6,90,404.17,446.18,142.36,0.21,0.01,10,0,16.4,9.9,0.12,1.07
2002-04-11,101,945,A4,46,389.76,416.29,167.97,0.2,0.14,12,0,11.2,5.3,0.14,1.19
2002-04-11,101,930,A4,47,389.52,402.52,173.28,0.1,0.01,6,0,10.2,5.1,0.17,0.7
2002-04-11,101,935,A4,48,389.85,411.35,42.07,0.13,0.07,31,0,11.8,5,0.15,0.84
2002-04-11,101,952,A4,49,388.81,414.97,118.03,0.1,0.02,16,0,12.6,5.9,0.15,0.64
2002-04-11,101,957,A4,50,388.85,408.23,57.98,0.07,0.05,29,0,11.7,4.8,0.14,0.45
2002-04-11,101,1130,A5,51,390.18,408.79,97.88,0.13,0.05,20,0,11.8,6.9,0.15,0.79
2002-04-11,101,1116,A5,52,389.75,411.23,48.43,0.11,0.04,29,0,10.4,6.4,0.16,0.72
2002-04-11,101,1137,A5,53,390.35,422.18,132.89,0.15,0.08,13,0,11.8,5.5,0.16,0.99
2002-04-11,101,1143,A5,54,389.93,410.86,122.28,0.13,0.09,15,0,11.8,6.5,0.19,1.03
2002-04-11,101,1147,A5,55,389.79,418.26,158.42,0.18,0.1,8,0,11.8,6.6,0.14,1.06
2002-04-11,101,1048,B5,56,389.48,414.86,68.1,0.11,0.05,36,0,10.4,NA,0.17,0.79
2002-04-11,101,1100,B5,57,389.17,447.23,162.67,0.32,0.03,8,0,12.6,5.5,0.15,1.96
2002-04-11,101,1025,B5,58,390.01,409.75,119.1,0.11,0.04,17,0,9.2,6.1,0.19,0.84
2002-04-11,101,1031,B5,59,389.17,429.45,48.43,0.18,0.05,41,0,10.4,5.8,0.18,1.36
2002-04-11,101,1037,B5,60,389.55,413.24,63.36,0.13,0.03,27,0,10.4,6.8,0.17,0.91
2002-04-11,101,1220,X1,61,389.73,419.04,34.07,0.15,0.07,32,0,11.8,14.2,0.14,0.93
2002-04-11,101,1235,X1,62,389.63,434.09,47.94,0.18,0.13,30,0,12.4,14.6,0.18,1.35
2002-04-11,101,1210,X1,63,389.33,425.26,72.91,0.23,0.07,24,0,16.7,5.6,0.15,1.44
2002-04-11,101,1217,X1,64,389.51,464.62,44.19,0.42,0.12,30,0,11.8,13.1,0.18,3.2
2002-04-11,101,1158,X1,65,392.58,409.44,143.57,0.18,0.05,11,0,14.2,6.9,0.16,1.21
2002-04-12,102,1221,D5,16,387.53,413.01,215.17,NA,NA,0,NA,16.7,15.5,0.18,NA
2002-04-12,102,1217,D5,17,387.69,431.22,73.36,0.24,0.03,25,0,16.7,14.7,0.16,1.55
2002-04-12,102,1215,D5,18,387.93,406.69,168.48,0.2,0.04,6,0,16.7,14.2,0.17,1.34
2002-04-12,102,1230,D5,19,387.9,435.87,143.65,0.24,0.16,11,0,16.7,14.9,0.16,1.61
2002-04-12,102,1044,E3,21,390.17,404.49,143.65,0.06,0.03,10,0,17.8,9.6,0.19,0.48
2002-04-12,102,1024,E3,22,390.02,406,73.75,0.07,0.02,25,0,14.6,7.7,0.15,0.46
2002-04-12,102,1032,E3,23,390.98,411.85,158.39,0.16,0.02,7,0,16.3,9.1,0.16,1.05
2002-04-12,102,1051,E3,24,389.62,413.7,157.94,0.13,0.02,7,0,17.3,9.8,0.17,0.89
2002-04-12,102,1038,E3,25,389.68,417.39,98.19,0.16,0.01,20,0,16.1,9.7,0.18,1.18
2002-04-12,102,1122,G5,31,388.83,450.3,148.25,0.08,0.04,10,0,15.9,13.6,0.16,0.56
2002-04-12,102,1115,G5,32,389.48,424.87,123.86,0.21,0.04,15,0,15.9,14.9,0.16,1.33
2002-04-12,102,1112,G5,33,389.22,432.12,67.86,0.24,0.16,26,0,15.9,13.2,0.16,1.56
2002-04-12,102,1132,G5,34,388.45,416.89,82.61,0.18,0.04,23,0,18.8,11.8,0.14,1.01
2002-04-12,102,1144,G5,35,388.25,411.77,98.19,0.14,0.02,20,0,16.7,11.8,0.14,0.79
2002-05-16,136,1055,B3,1,388.55,435.48,168.8,0.36,0.02,6,0,22.8,12.7,0.17,2.4
2002-05-16,136,1059,B3,2,388.29,426.32,148.5,0.18,0.18,10,1,22.7,13.5,0.18,NA
2002-05-16,136,1107,B3,3,388.09,423.8,88.51,0.24,0.01,22,0,21.6,9.7,0.16,1.52
2002-05-16,136,1111,B3,4,387.87,446.49,219.73,NA,NA,0,NA,22.9,10.1,0.16,NA
2002-05-16,136,1126,B4,6,386.95,421.06,216.61,NA,NA,0,NA,24.9,12.5,0.19,NA
2002-05-16,136,1150,B4,7,385.11,432.56,102.5,0.3,0.02,20,0,24.1,12.5,0.17,2
2002-05-16,136,1132,B4,9,386.31,452.87,118.24,0.4,0.03,16,0,24.1,11.9,0.17,2.66
2002-05-16,136,1140,B4,10,386.1,479.58,167.9,0.49,0.04,6,0,27,11.9,0.16,3.11
2002-05-16,136,930,C3,12,388.84,427.61,87.61,0.25,0.02,22,0,19,12.3,0.15,1.53
2002-05-16,136,938,C3,13,389.29,418.79,132.23,0.21,0.02,13,0,20.1,11.6,0.17,1.49
2002-05-16,136,952,C3,14,388.45,409.19,168.32,0.16,0.01,6,0,17.7,11.4,0.17,1.1
2002-05-16,136,1204,D5,16,384.11,428.42,128.63,0.35,0.1,17,0,22.3,12,0.18,2.5
2002-05-16,136,1220,D5,17,383.54,452.72,153.01,0.34,0.06,10,0,22.3,14,0.16,2.12
2002-05-16,136,1209,D5,18,383.89,412.4,123.22,0.18,0.1,14,0,22.3,12.8,0.17,1.22
2002-05-16,136,1225,D5,19,383.98,462.97,157.93,0.57,0.07,8,0,22.3,14.4,0.16,3.68
2002-05-17,137,918,E3,21,395.99,432.51,118.72,0.22,0.02,16,0,13.9,10.7,0.19,1.72
2002-05-17,137,907,E3,22,393.03,429.09,158.41,0.23,0.02,8,0,13.5,10.8,0.15,1.4
2002-05-17,137,902,E3,23,394.27,436.76,157.03,0.13,0.02,8,0,13.2,9.7,0.16,0.87
2002-05-17,137,925,E3,24,395.2,450.95,157.93,0.28,0.01,11,0,14.1,10.7,0.17,1.96
2002-05-17,137,914,E3,25,391.92,457.3,157.51,0.3,0.05,8,0,13.7,9.9,0.18,2.2
2002-05-17,137,1228,G5,33,385.23,436.5,147.6,0.34,0.02,10,0,12.9,10.1,0.16,2.23
2002-05-17,137,1004,A4,46,391.51,435.36,157.51,0.23,0.02,8,0,15.6,10.6,0.14,1.3
2002-05-17,137,953,A4,47,391.57,429.57,168.32,0.15,0.01,6,0,16.8,11.3,0.17,1.03
2002-05-17,137,949,A4,48,392.13,441.41,157.51,0.27,0.02,8,0,16.1,12.3,0.15,1.67
2002-05-17,137,958,A4,49,391.47,425.38,113.31,0.24,0.02,17,0,16.4,10.8,0.15,1.48
2002-05-17,137,1010,A4,50,395.9,424.61,142.62,0.23,0.02,11,0,14.9,11,0.14,1.35
2002-05-17,137,1113,A5,51,390.05,422.66,178.71,0.37,0.01,4,0,13.1,10.7,0.15,2.32
2002-05-17,137,1108,A5,52,390.58,461.64,157.93,0.55,0.02,8,0,14.1,10.8,0.16,3.55
2002-05-17,137,1120,A5,53,389.21,411.82,158.41,0.2,0.02,8,0,11.6,10.1,0.16,1.32
2002-05-17,137,1130,A5,54,388.47,424.35,157.93,0.35,0.06,8,0,12.7,11.3,0.19,2.75
2002-05-17,137,1124,A5,55,388.59,434.72,162.44,0.29,0.02,7,0,12.4,9.9,0.14,1.74
2002-05-17,137,1034,B5,56,391.24,421.38,163.34,0.31,0.02,6,0,13.3,11.3,0.17,2.19
2002-05-17,137,1031,B5,57,395.61,477.06,108.81,0.32,0.02,18,0,13.4,10.8,0.15,1.99
2002-05-17,137,1053,B5,58,391.14,422.75,123.22,0.23,0.01,15,0,13.8,11.1,0.19,1.77
2002-05-17,137,1046,B5,59,390.78,417.82,138.11,0.23,0.02,12,0,13.7,10.4,0.18,1.75
2002-05-17,137,1057,B5,60,394.35,427.26,133.61,0.27,0.06,13,0,14.2,10.7,0.17,1.89
2002-05-17,137,1153,X1,61,387.73,405.07,128.63,0.16,0.02,14,0,11.6,11.6,0.14,0.96
2002-05-17,137,1204,X1,62,387.21,422.83,157.51,0.18,0.03,8,0,12,8.5,0.18,1.42
2002-05-17,137,1148,X1,63,387.63,452.46,168.32,0.4,0.02,6,0,11.7,9.3,0.15,2.47
2002-05-17,137,1143,X1,64,387.93,464.77,222.44,NA,NA,0,NA,11.6,12.2,0.18,NA
2002-05-17,137,1159,X1,65,387.25,481.25,93.01,0.1,0.01,21,0,11.2,8.4,0.16,0.65
2002-06-04,155,1118,B3,4,378.11,512.51,73.36,0.76,0.06,25,0,20.9,NA,0.16,4.75
2002-06-04,155,1056,C3,11,380.08,445.29,157.94,0.43,0.01,8,0,19.8,NA,0.18,3.1
2002-06-04,155,1048,C3,12,378.27,447.76,142.36,0.46,0.06,11,0,19.3,NA,0.15,2.77
2002-06-04,155,1001,C3,13,378.01,440.43,157.55,0.32,0.01,8,0,16.8,NA,0.17,2.27
2002-06-04,155,1022,C3,14,382.02,447.7,103.63,0.14,0.08,18,0,17.3,NA,0.17,1
2002-06-04,155,1033,C3,15,381.16,441.1,148.25,0.39,0.05,9,0,19.2,NA,0.17,2.7
2002-06-08,159,947,B3,2,382.09,463.74,202.67,0.29,0.03,5,0,13.3,NA,0.18,2.11
2002-06-08,159,1004,B3,3,380.82,438.03,117.98,0.3,0.01,17,0,13,NA,0.16,2
2002-06-08,159,1013,B3,4,380.82,485.41,82.88,0.59,0.06,23,0,14.9,NA,0.16,3.75
2002-06-08,159,1018,B3,5,381.42,418.35,137.71,0.24,0.01,12,0,15.3,NA,0.15,1.48
2002-06-08,159,1158,B4,7,377.61,467.77,148.28,0.59,0.02,10,0,21.5,NA,0.17,4.04
2002-06-08,159,848,C3,11,387.81,493.69,153.09,0.47,0.05,9,0,11.8,9.9,0.18,3.51
2002-06-08,159,842,C3,12,390.76,471.88,163.21,0.63,0.03,7,0,11.4,10.2,0.15,3.97
2002-06-08,159,906,C3,13,386.88,487.19,163.66,0.42,0.02,7,0,12.6,NA,0.17,3.01
2002-06-08,159,859,C3,14,387.88,457.85,162.7,0.52,0.02,7,0,10.8,9.6,0.17,3.72
2002-06-08,159,912,C3,15,381.76,469.83,167.5,0.43,0.02,6,0,12.4,NA,0.17,3.09
2002-06-08,159,1130,D5,16,377.93,430.39,147.77,0.33,0.02,10,0,20.7,NA,0.18,2.39
2002-06-08,159,1128,D5,17,378.86,485.43,153.6,0.54,0.02,9,0,20.4,NA,0.16,3.42
2002-06-08,159,1114,D5,18,377.93,463.27,162.7,0.38,0.01,7,0,19.8,NA,0.17,2.57
2002-06-08,159,1106,D5,19,378.8,464.87,113.18,0.54,0.04,17,0,17.8,NA,0.16,3.57
2002-06-10,161,821,A4,46,374.12,449.31,142.97,0.51,0.04,16,0,15.2,NA,0.14,2.93
2002-06-10,161,814,A4,47,374.63,409.8,98.25,0.23,0.07,20,0,15.2,NA,0.17,1.61
2002-06-10,161,807,A4,48,375.98,444.09,168.46,0.4,0.03,7,0,15.2,NA,0.15,2.45
2002-06-10,161,830,A4,49,375.36,442.61,128.55,0.43,0.12,14,0,16.6,NA,0.15,2.67
2002-06-10,161,758,A4,50,378.27,452.06,107.86,0.37,0.14,20,0,15.2,NA,0.14,2.21
2002-06-10,161,946,A5,51,374.1,441.82,158.85,0.24,0.12,14,0,18.2,NA,0.15,1.45
2002-06-10,161,951,A5,52,372.98,450.42,73.72,0.43,0.24,25,0,18.2,NA,0.16,2.71
2002-06-10,161,934,A5,53,374.61,429.85,158.4,0.36,0.09,8,0,18.2,NA,0.16,2.3
2002-06-10,161,920,A5,54,374.52,436.3,138.67,0.33,0.09,14,0,16.6,NA,0.19,2.6
2002-06-10,161,940,A5,55,374.11,470.94,153.09,0.5,0.05,9,0,18.2,NA,0.14,2.93
2002-06-10,161,1000,B5,56,373.33,431.77,48.22,0.33,0.15,30,0,18.2,NA,0.17,2.26
2002-06-10,161,1023,B5,57,374.85,445.41,147.77,0.51,0.02,10,0,18.2,NA,0.15,3.05
2002-06-10,161,1007,B5,58,374.38,440.2,148.28,0.46,0.12,10,0,18.2,NA,0.19,3.5
2002-06-10,161,1010,B5,59,373.1,456.94,113.63,0.52,0.2,17,0,18.2,NA,0.18,3.89
2002-06-10,161,1015,B5,60,371.57,444.72,103.5,0.43,0.12,19,0,18.2,NA,0.17,2.99
2002-06-10,161,1113,X1,61,379.24,421.72,142.97,0.35,0.03,11,0,19.2,NA,0.14,2.07
2002-06-10,161,1107,X1,63,375.21,496.74,157.89,0.61,0.13,8,0,19.2,NA,0.15,3.74
2002-06-10,161,1102,X1,64,374.88,824.65,216.57,NA,NA,0,NA,19.2,NA,0.18,NA
2002-06-10,161,1118,X1,65,373.1,410.26,63.15,0.17,0.11,27,0,19.2,NA,0.16,1.1
2002-06-18,169,1200,A4,46,364.26,431.87,108.34,0.4,0.02,18,0,21.1,12.5,0.14,2.24
2002-06-18,169,1200,A4,47,363.19,451.05,153.23,0.33,0.04,9,0,20.9,13.4,0.17,2.27
2002-06-18,169,1200,A4,48,366.92,424.93,152,0.35,0.02,9,0,21.3,13.5,0.15,2.14
2002-06-18,169,1200,A4,49,370.06,448.62,153.63,0.61,0.14,9,0,20.1,12.9,0.15,3.69
2002-06-18,169,1200,A4,50,362.66,413.33,163.32,0.53,0.08,7,0,21.1,13.2,0.14,3.09
2002-06-18,169,830,A5,51,375.31,449.61,167.92,0.39,0.07,6,0,17.3,12.6,0.15,2.41
2002-06-18,169,830,A5,52,372.2,508.72,178.85,1.65,0.05,4,0,17.4,12.4,0.16,10.42
2002-06-18,169,830,A5,53,373.47,431.74,93.2,0.31,0.05,21,0,16.1,12.2,0.16,1.97
2002-06-18,169,830,A5,54,373.69,430.2,158.28,0.35,0.04,8,0,16.1,12.9,0.19,2.69
2002-06-18,169,830,A5,55,373.71,465.02,28.51,0.5,0.19,34,0,20.5,12.7,0.14,2.94
