date,tower,height,species,rep,hour,psn,cond,par,lpar,co2,ci,e,ci.ca,tleaf,tair,rh,esleaf,eair,vpd
1991-08-22,1,L,YB,4,16.58,1.53,0.1,36.35,3.59,343.77,308.8,NA,0.9,25.34,25.93,52.63,3.25,3.36,1.48
1991-08-22,1,L,YB,4,18.64,0.14,0.05,7.55,2.02,333.23,323.17,NA,0.97,22.85,23.21,63.19,2.8,2.86,0.99
1991-08-22,1,T,YB,4,10.66,11.19,0.32,1641.67,7.4,340.3,262.83,NA,0.77,30.27,29.62,45.55,4.33,4.17,2.43
1991-08-22,1,T,YB,4,12.28,5.3,0.35,184.13,5.22,326.57,291.63,NA,0.89,24,25.21,54.96,3,3.22,1.23
1991-08-22,1,T,YB,4,14.57,9.02,0.27,1623.67,7.39,345.83,270.1,NA,0.78,29.63,30.73,29.18,4.17,4.44,2.88
1991-08-22,1,T,YB,4,16.61,10.24,0.34,1079.33,6.98,309.13,242.13,NA,0.78,29.17,29.95,45.43,4.06,4.25,2.13
1991-08-22,1,T,YB,4,18.34,3.62,0.24,132.73,4.89,322.53,287.97,NA,0.89,24.98,26.2,48.92,3.18,3.41,1.51
1991-08-22,1,L,OAK,5,10.89,4.03,0.09,42.15,3.74,337.27,254.53,NA,0.75,23.57,23.04,61.61,2.92,2.83,1.18
1991-08-22,1,L,OAK,5,12.59,3.55,0.15,87,4.47,312.2,263.87,NA,0.85,25.1,26.03,48.08,3.2,3.38,1.57
1991-08-22,1,L,OAK,5,15.07,0.89,0.08,24.68,3.21,337.9,311.1,NA,0.92,25.18,25.76,52.54,3.22,3.33,1.47
1991-08-22,1,L,OAK,5,16.98,0.84,0.05,28.92,3.36,343.93,303.4,NA,0.88,26.02,26.71,49.23,3.38,3.52,1.65
1991-08-22,1,L,OAK,5,18.97,-0.14,0.01,4.16,1.43,338.57,350.2,NA,1.03,22.71,22.56,63.97,2.77,2.75,1.01
1991-08-22,1,T,OAK,5,10.44,10.39,0.27,1481.33,7.3,299.07,218.43,NA,0.73,30.34,29.23,42.53,4.34,4.08,2.61
1991-08-22,1,T,OAK,5,12.6,12.3,0.31,1374.67,7.23,297.07,212.47,NA,0.72,31.15,30.45,52.65,4.55,4.37,2.25
1991-08-22,1,T,OAK,5,14.34,8.84,0.24,1666.67,7.42,315.4,231.57,NA,0.73,33.43,31.94,29.13,5.18,4.76,3.79
1991-08-22,1,T,OAK,5,17.42,10.82,0.29,554.13,6.32,329.73,253.37,NA,0.77,25.87,26.38,51.67,3.35,3.45,1.57
1991-08-22,1,T,OAK,5,18.99,0.28,0.04,42.08,3.74,333.23,315.73,NA,0.95,23.62,24.37,58.8,2.93,3.06,1.13
1991-08-22,1,L,RM,5,11.15,2.86,0.14,90.48,4.51,334.63,293.73,NA,0.88,23.19,23.62,62.26,2.85,2.93,1.03
1991-08-22,1,L,RM,5,12.27,5.46,0.16,271.13,5.6,341.9,273.53,NA,0.8,25.48,26.07,52.89,3.27,3.39,1.48
1991-08-22,1,L,RM,5,14.42,2.32,0.11,49.66,3.91,320.27,276.07,NA,0.86,25.73,26.42,48.18,3.32,3.46,1.65
1991-08-22,1,L,RM,5,17.37,0.57,0.02,24.52,3.2,333.63,269.83,NA,0.81,25.43,26.21,45.71,3.26,3.42,1.7
1991-08-22,1,L,RM,5,18.46,0.18,0.01,10.49,2.35,331.23,303.27,NA,0.92,22.76,23.39,57.17,2.78,2.89,1.13
1991-08-22,1,T,RM,5,10.03,8.56,0.14,1475.67,7.3,308.73,192.1,NA,0.62,28.28,26.93,52.49,3.86,3.57,1.99
1991-08-22,1,T,RM,5,12.02,3.8,0.07,1892,7.55,337.6,219.93,NA,0.65,30.17,27.72,45.79,4.3,3.73,2.59
1991-08-22,1,T,RM,5,14.96,0.47,0.04,1297.33,7.17,336.77,298.23,NA,0.89,32.19,31.51,34.79,4.83,4.65,3.21
1991-08-22,1,T,RM,5,17.01,4,0.04,560.2,6.33,320.07,149.89,NA,0.47,27.5,27.4,52.8,3.69,3.66,1.75
1991-08-22,1,T,RM,5,18.78,0.67,0.03,73.1,4.29,343.6,303.97,NA,0.88,23.5,24.53,59.61,2.91,3.09,1.06
