Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
2,12,1,querrubr,54,2822.2,0.0,0.00,0.00,1.69,0.00,4.98,0.00,0.82,0.00,0.32,1.64,0.00,0.01,0.00,0.92,1.00,268,32682,16478,2822.2,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.70,0.00,1.70,0.00,
2,12,1,querrubr,1,26.7,0.0,0.00,0.00,0.02,0.00,4.98,0.00,0.01,0.00,0.02,0.12,0.00,0.01,0.00,0.92,1.00,268,32682,16476,26.7,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
2,1,1,querrubr,99,5353.7,0.0,0.05,0.00,3.21,0.00,3.56,0.00,1.41,0.00,0.34,0.54,0.00,0.01,0.00,0.92,1.00,268,32682,16476,5353.7,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.26,0.00,3.26,0.00,
2,1,1,querrubr,64,3615.9,0.0,0.00,0.00,2.17,0.00,3.56,0.00,1.02,0.00,0.34,1.07,0.00,0.01,0.00,0.92,1.00,268,32682,16473,3615.9,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
2,1,1,acerrubr,64,2188.1,0.0,0.00,0.00,1.31,0.00,3.56,0.00,4.07,0.00,0.34,0.65,0.00,0.01,0.00,0.92,1.00,268,32682,16471,2188.1,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,0.00,1.32,0.00,
2,1,1,acerrubr,56,2474.1,0.0,0.00,0.00,1.48,0.00,3.56,0.00,4.37,0.00,0.34,1.18,0.00,0.01,0.00,0.92,1.00,268,32682,16469,2474.1,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.49,0.00,1.49,0.00,
2,1,1,querrubr,54,2820.5,0.0,0.00,0.00,1.69,0.00,3.56,0.00,0.82,0.00,0.34,1.64,0.00,0.01,0.00,0.92,1.00,268,32682,16467,2820.5,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.69,0.00,1.69,0.00,
2,1,1,querrubr,1,26.7,0.0,0.00,0.00,0.02,0.00,3.56,0.00,0.01,0.00,0.03,0.12,0.00,0.01,0.00,0.92,1.00,268,32682,16465,26.7,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
2,2,1,querrubr,99,5350.4,0.0,0.05,0.00,3.21,0.00,2.49,0.00,1.41,0.00,0.36,0.54,0.00,0.01,0.00,0.92,1.00,268,32682,16465,5350.4,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.26,0.00,3.26,0.00,
2,2,1,querrubr,64,3613.8,0.0,0.00,0.00,2.17,0.00,2.49,0.00,1.02,0.00,0.36,1.07,0.00,0.01,0.00,0.92,1.00,268,32682,16462,3613.8,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
2,2,1,acerrubr,64,2186.8,0.0,0.00,0.00,1.31,0.00,2.49,0.00,4.07,0.00,0.36,0.65,0.00,0.01,0.00,0.92,1.00,268,32682,16460,2186.8,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.32,0.00,1.32,0.00,
2,2,1,acerrubr,56,2472.6,0.0,0.00,0.00,1.48,0.00,2.49,0.00,4.37,0.00,0.36,1.18,0.00,0.01,0.00,0.92,1.00,268,32682,16459,2472.6,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.49,0.00,1.49,0.00,
2,2,1,querrubr,54,2818.8,0.0,0.00,0.00,1.69,0.00,2.49,0.00,0.82,0.00,0.36,1.64,0.00,0.01,0.00,0.92,1.00,268,32682,16458,2818.8,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.69,0.00,1.69,0.00,
2,2,1,querrubr,1,26.7,0.0,0.00,0.00,0.02,0.00,2.49,0.00,0.01,0.00,0.03,0.12,0.00,0.01,0.00,0.92,1.00,268,32682,16457,26.7,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
2,3,1,querrubr,99,5347.2,0.0,0.05,0.00,3.21,0.00,7.75,0.00,1.41,0.00,0.38,0.54,0.00,0.01,0.00,0.92,1.00,268,32682,16457,5347.2,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.26,0.00,3.26,0.00,
2,3,1,querrubr,64,3611.6,0.0,0.00,0.00,2.17,0.00,7.75,0.00,1.02,0.00,0.38,1.07,0.00,0.01,0.00,0.92,1.00,268,32682,16453,3611.6,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
2,3,1,acerrubr,64,2185.5,0.0,0.00,0.00,1.31,0.00,7.75,0.00,4.06,0.00,0.38,0.65,0.00,0.01,0.00,0.92,1.00,268,32682,16451,2185.5,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.31,0.00,1.31,0.00,
2,3,1,acerrubr,56,2471.1,0.0,0.00,0.00,1.48,0.00,7.75,0.00,4.36,0.00,0.38,1.18,0.00,0.01,0.00,0.92,1.00,268,32682,16450,2471.1,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.48,0.00,1.48,0.00,
2,3,1,querrubr,54,2817.1,0.0,0.00,0.00,1.69,0.00,7.75,0.00,0.82,0.00,0.38,1.64,0.00,0.01,0.00,0.92,1.00,268,32682,16448,2817.1,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.69,0.00,1.69,0.00,
2,3,1,querrubr,1,26.7,0.0,0.00,0.00,0.02,0.00,7.75,0.00,0.01,0.00,0.03,0.12,0.00,0.01,0.00,0.92,1.00,268,32682,16446,26.7,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
2,4,1,querrubr,99,5343.9,0.0,0.05,0.00,3.21,0.00,20.44,0.10,1.41,0.00,0.40,0.54,0.05,1.00,0.18,0.92,1.00,268,32682,16446,5343.9,7.5,1.40,0.60,0.66,0.28,0.02,0.00,0.02,-1.85,0.60,3.26,0.00,
2,4,1,querrubr,64,3609.4,0.0,0.00,0.00,2.17,0.00,20.44,0.10,1.02,0.00,0.40,1.07,0.05,1.00,0.18,0.92,1.00,268,32682,16445,3609.4,7.5,1.44,0.62,0.68,0.29,0.02,0.00,0.02,-0.73,0.62,2.17,0.00,
2,4,1,acerrubr,64,2184.2,0.0,0.00,0.00,1.31,0.00,20.44,0.10,4.06,0.00,0.40,0.65,0.05,1.00,0.04,0.92,1.00,268,32682,16445,2184.2,7.5,0.30,0.20,0.14,0.09,0.01,0.00,0.01,-1.02,0.20,1.31,0.00,
2,4,1,acerrubr,56,2469.7,0.0,0.00,0.00,1.48,0.00,20.44,0.10,4.36,0.00,0.40,1.18,0.05,1.00,0.04,0.92,1.00,268,32682,16444,2469.7,7.5,0.30,0.20,0.14,0.09,0.01,0.00,0.01,-1.19,0.20,1.48,0.00,
2,4,1,querrubr,54,2815.4,0.0,0.00,0.00,1.69,0.00,20.44,0.10,0.82,0.00,0.40,1.64,0.05,1.00,0.18,0.92,1.00,268,32682,16443,2815.4,7.5,1.44,0.62,0.68,0.29,0.02,0.00,0.02,-0.25,0.62,1.69,0.00,
2,4,1,querrubr,1,26.7,0.0,0.00,0.00,0.02,0.00,20.44,0.10,0.01,0.00,0.03,0.12,0.05,1.00,0.18,0.92,1.00,268,32682,16443,26.7,7.5,1.44,0.62,0.68,0.29,0.02,0.00,0.02,1.42,0.62,0.02,0.00,
2,5,1,querrubr,99,5342.1,0.6,0.05,0.00,3.21,0.00,6.18,0.32,1.40,0.22,0.46,0.52,0.14,0.78,0.66,0.92,1.00,268,32682,16445,5342.7,13.7,12.10,5.18,5.69,2.44,0.18,0.00,0.18,8.84,5.18,3.26,0.00,
2,5,1,querrubr,64,3608.7,0.6,0.00,0.00,2.17,0.00,6.18,0.23,1.02,0.23,0.46,1.04,0.10,0.78,0.66,0.92,1.00,268,32682,16459,3609.3,13.7,9.12,3.91,4.28,1.84,0.13,0.00,0.13,6.95,3.91,2.17,0.00,
2,5,1,acerrubr,64,2183.2,0.2,0.00,0.00,1.31,0.00,6.18,0.33,4.06,0.08,0.46,0.65,0.14,0.78,0.16,0.92,1.00,268,32682,16470,2183.4,13.7,2.61,1.74,1.23,0.82,0.05,0.00,0.05,1.29,1.74,1.31,0.00,
2,5,1,acerrubr,56,2468.5,0.2,0.00,0.00,1.48,0.00,6.18,0.35,4.36,0.08,0.46,1.17,0.15,0.78,0.16,0.92,1.00,268,32682,16473,2468.7,13.7,2.79,1.86,1.31,0.87,0.06,0.00,0.06,1.31,1.86,1.48,0.00,
2,5,1,querrubr,54,2815.1,0.6,0.00,0.00,1.69,0.00,6.18,0.19,0.82,0.23,0.46,1.62,0.08,0.78,0.66,0.92,1.00,268,32682,16476,2815.7,13.7,7.43,3.18,3.49,1.50,0.11,0.00,0.11,5.74,3.18,1.69,0.00,
2,5,1,querrubr,1,28.1,0.6,0.00,0.00,0.02,0.00,6.18,0.10,0.01,0.23,0.04,0.10,0.05,0.78,0.66,0.92,1.00,268,32682,16485,28.7,13.7,4.04,1.73,1.90,0.81,0.06,0.00,0.06,4.02,1.73,0.02,0.00,
2,6,1,querrubr,100,5350.9,5.8,0.06,0.00,3.21,0.00,5.52,1.28,1.41,0.91,0.57,0.34,0.45,0.53,0.90,0.92,1.00,268,32682,16491,5356.7,17.2,37.07,15.89,17.42,7.47,0.34,0.20,0.55,33.80,15.89,3.27,0.00,
2,6,1,querrubr,65,3615.6,4.5,0.00,0.00,2.17,0.00,5.52,0.87,1.02,0.85,0.57,0.91,0.33,0.53,0.90,0.92,1.00,268,32682,16541,3620.2,17.2,27.36,11.73,12.86,5.51,0.40,0.00,0.40,25.19,11.73,2.17,0.00,
2,6,1,acerrubr,65,2184.5,1.9,0.00,0.00,1.31,0.00,5.52,2.27,4.06,0.56,0.57,0.59,0.66,0.53,0.29,0.91,1.00,268,32682,16578,2186.4,17.2,14.73,9.82,6.92,4.62,0.31,0.00,0.31,13.42,9.82,1.31,0.00,
2,6,1,acerrubr,57,2469.8,2.1,0.00,0.00,1.48,0.00,5.52,2.54,4.36,0.58,0.57,1.11,0.70,0.53,0.29,0.91,1.00,268,32682,16601,2471.8,17.2,15.63,10.42,7.34,4.90,0.33,0.00,0.33,14.14,10.42,1.48,0.00,
2,6,1,querrubr,55,2820.9,3.8,0.00,0.00,1.69,0.00,5.52,0.66,0.82,0.80,0.57,1.51,0.27,0.53,0.90,0.91,1.00,268,32682,16626,2824.7,17.2,21.65,9.28,10.18,4.36,0.32,0.00,0.32,19.96,9.28,1.69,0.00,
2,6,1,querrubr,2,32.1,2.3,0.00,0.00,0.02,0.00,5.52,0.10,0.01,0.63,0.04,0.04,0.05,0.53,0.90,0.91,1.00,268,32682,16655,34.5,17.2,3.75,1.61,1.76,0.76,0.04,0.01,0.06,3.73,1.61,0.02,0.00,
3,7,1,querrubr,100,5384.7,21.7,0.06,0.00,3.23,0.00,9.93,1.41,1.41,1.00,0.63,0.00,0.49,0.73,0.99,0.91,0.71,268,32682,16660,5406.4,22.1,42.73,18.31,20.08,8.61,0.00,0.63,0.63,39.45,18.31,3.29,0.00,
3,7,1,querrubr,65,3640.8,16.3,0.00,0.00,2.18,0.00,9.93,1.02,1.02,1.00,0.63,0.51,0.38,0.73,0.99,0.91,1.00,268,32682,16718,3657.1,22.1,47.03,20.15,22.10,9.47,0.00,0.69,0.69,44.84,20.15,2.19,0.00,
3,7,1,acerrubr,65,2197.9,11.8,0.00,0.00,1.32,0.00,9.93,4.05,4.08,0.99,0.63,0.29,0.85,0.72,0.56,0.91,0.87,268,32682,16783,2209.6,22.1,43.90,29.27,20.63,13.76,0.00,0.92,0.92,42.58,29.27,1.32,0.00,
3,7,1,acerrubr,57,2483.9,12.5,0.00,0.00,1.49,0.00,9.93,4.35,4.38,0.99,0.63,0.78,0.87,0.72,0.56,0.91,1.00,268,32682,16855,2496.4,22.1,51.32,34.21,24.12,16.08,0.00,0.00,1.07,49.83,34.21,1.49,0.00,
3,7,1,querrubr,55,2840.8,13.1,0.00,0.00,1.70,0.00,9.93,0.82,0.82,1.00,0.63,1.19,0.32,0.73,0.99,0.91,1.00,268,32682,16939,2853.9,22.1,39.36,16.87,18.50,7.93,0.00,0.00,0.58,37.65,16.87,1.71,0.00,
3,7,1,querrubr,2,35.8,4.0,0.00,0.00,0.02,0.00,9.93,0.10,0.01,0.81,0.08,0.00,0.05,0.73,0.99,0.91,0.97,268,32682,16994,39.8,22.1,5.45,2.33,2.56,1.10,0.00,0.00,0.08,5.42,2.33,0.02,0.00,
3,8,1,querrubr,100,5424.1,40.0,0.06,0.00,3.25,0.00,8.83,1.42,1.42,1.00,0.22,0.00,0.49,0.84,0.96,0.91,0.22,268,32682,17002,5464.1,18.6,14.95,6.41,7.03,3.01,0.00,0.22,0.22,11.64,6.41,3.31,0.00,
3,8,1,querrubr,65,3685.7,36.4,0.00,0.00,2.21,0.00,8.83,1.03,1.03,1.00,0.22,0.51,0.38,0.84,0.96,0.91,0.93,268,32682,17020,3722.1,18.6,49.17,21.07,23.11,9.90,0.00,0.73,0.73,46.96,21.07,2.22,0.00,
3,8,1,acerrubr,65,2240.5,41.0,0.00,0.00,1.34,0.00,8.83,4.12,4.12,1.00,0.22,0.29,0.86,0.84,0.36,0.91,0.64,268,32682,17088,2281.5,18.6,24.27,16.18,11.41,7.61,0.00,0.00,0.51,22.92,16.18,1.35,0.00,
3,8,1,acerrubr,57,2533.7,46.7,0.00,0.00,1.52,0.00,8.83,4.43,4.43,1.00,0.22,0.78,0.88,0.84,0.36,0.91,1.00,268,32682,17127,2580.4,18.6,38.54,25.70,18.12,12.08,0.00,0.00,0.81,37.02,25.70,1.52,0.00,
3,8,1,querrubr,55,2878.5,29.9,0.00,0.00,1.73,0.00,8.83,0.83,0.83,1.00,0.22,1.19,0.32,0.84,0.96,0.91,1.00,268,32682,17190,2908.4,18.6,44.65,19.13,20.98,8.99,0.00,0.00,0.66,42.92,19.13,1.73,0.00,
3,8,1,querrubr,2,41.3,6.3,0.00,0.00,0.02,0.00,8.83,0.10,0.01,0.93,0.03,0.00,0.05,0.84,0.96,0.91,0.30,268,32682,17252,47.6,18.6,1.91,0.82,0.90,0.38,0.00,0.00,0.03,1.88,0.82,0.02,0.00,
3,9,1,querrubr,100,5435.8,46.4,0.06,0.00,3.26,46.39,5.69,1.42,1.42,1.00,0.20,0.00,0.49,0.94,0.58,0.91,0.30,268,32682,17255,5482.2,12.8,13.62,5.84,6.40,2.74,0.00,0.20,0.20,10.30,-40.55,3.32,46.39,
3,9,1,querrubr,65,3732.6,57.5,0.00,0.00,2.24,57.48,5.69,1.04,1.04,1.00,0.20,0.51,0.39,0.94,0.58,0.91,1.00,268,32682,17224,3790.1,12.8,36.09,15.47,16.96,7.27,0.00,0.53,0.53,33.85,-42.01,2.24,57.48,
3,9,1,acerrubr,65,2263.4,57.2,0.00,0.00,1.36,57.20,5.69,4.15,4.15,1.00,0.20,0.29,0.86,0.94,0.14,0.91,1.00,268,32682,17215,2320.6,12.8,15.98,10.65,7.51,5.01,0.00,0.00,0.33,14.62,-46.55,1.36,57.20,
3,9,1,acerrubr,57,2570.8,72.4,0.00,0.00,1.54,72.38,5.69,4.46,4.46,1.00,0.20,0.78,0.88,0.94,0.14,0.91,1.00,268,32682,17183,2643.1,12.8,16.35,10.90,7.68,5.12,0.00,0.00,0.34,14.81,-61.48,1.54,72.38,
3,9,1,querrubr,55,2921.4,49.1,0.00,0.00,1.75,49.08,5.69,0.85,0.85,1.00,0.20,1.19,0.33,0.94,0.58,0.91,1.00,268,32682,17136,2970.5,12.8,30.54,13.09,14.35,6.15,0.00,0.00,0.45,28.78,-36.00,1.75,49.08,
3,9,1,querrubr,2,43.2,7.1,0.00,0.00,0.03,7.11,5.69,0.10,0.01,0.95,0.03,0.00,0.05,0.94,0.58,0.91,0.41,268,32682,17129,50.3,12.8,1.74,0.75,0.82,0.35,0.00,0.00,0.03,1.71,-6.36,0.03,7.11,
3,10,1,querrubr,100,5446.1,5.8,0.06,0.00,3.27,5.84,3.61,1.31,1.43,0.92,0.24,0.50,0.46,0.96,0.28,0.91,1.00,268,32682,17124,5451.9,9.1,21.06,9.03,9.90,4.24,0.00,0.31,0.31,17.74,3.19,3.32,5.84,
3,10,1,querrubr,65,3766.5,15.5,0.00,0.00,2.26,15.47,3.61,1.05,1.05,1.00,0.24,1.12,0.39,0.96,0.28,0.91,1.00,268,32682,17145,3781.9,9.1,17.93,7.68,8.43,3.61,0.00,0.26,0.26,15.66,-7.79,2.26,15.47,
3,10,1,acerrubr,65,2278.0,10.7,0.00,0.00,1.37,10.65,3.61,4.12,4.16,0.99,0.24,0.75,0.86,0.96,0.06,0.91,1.00,268,32682,17153,2288.7,9.1,7.56,5.04,3.55,2.37,0.00,0.16,0.16,6.19,-5.61,1.37,10.65,
3,10,1,acerrubr,57,2585.6,10.9,0.00,0.00,1.55,10.90,3.61,4.43,4.48,0.99,0.24,1.37,0.88,0.96,0.06,0.91,1.00,268,32682,17154,2596.5,9.1,7.74,5.16,3.64,2.42,0.00,0.16,0.16,6.18,-5.74,1.55,10.90,
3,10,1,querrubr,55,2950.2,13.1,0.00,0.00,1.77,13.09,3.61,0.85,0.85,1.00,0.24,1.72,0.33,0.96,0.28,0.91,1.00,268,32682,17154,2963.3,9.1,15.13,6.48,7.11,3.05,0.00,0.22,0.22,13.36,-6.60,1.77,13.09,
3,10,1,querrubr,2,44.9,0.7,0.00,0.00,0.03,0.75,3.61,0.10,0.01,0.27,0.03,0.08,0.05,0.96,0.28,0.91,1.00,268,32682,17161,45.6,9.1,2.11,0.90,0.99,0.43,0.00,0.03,0.03,2.08,0.16,0.03,0.75,
3,11,1,querrubr,100,5463.8,9.0,0.06,0.00,3.28,9.03,4.51,0.00,1.43,0.98,0.21,0.56,0.00,1.00,0.06,0.91,1.00,268,32682,17163,5472.9,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,-9.03,3.33,9.03,
3,11,1,querrubr,65,3782.1,7.7,0.00,0.00,2.27,7.68,4.51,0.00,1.06,0.96,0.21,1.29,0.00,1.00,0.06,0.91,1.00,268,32682,17151,3789.8,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.27,-7.68,2.27,7.68,
3,11,1,acerrubr,65,2284.2,5.0,0.00,0.00,1.37,5.04,4.51,0.00,4.17,0.88,0.21,0.84,0.00,1.00,0.02,0.91,1.00,268,32682,17141,2289.2,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,-5.04,1.37,5.04,
3,11,1,acerrubr,57,2591.7,5.2,0.00,0.00,1.56,5.16,4.51,0.00,4.48,0.89,0.21,1.46,0.00,1.00,0.02,0.91,1.00,268,32682,17134,2596.9,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.56,-5.16,1.56,5.16,
3,11,1,querrubr,55,2963.5,6.5,0.00,0.00,1.78,6.48,4.51,0.00,0.86,0.94,0.21,1.86,0.00,1.00,0.06,0.91,1.00,268,32682,17128,2970.0,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.78,-6.48,1.78,6.48,
3,11,1,querrubr,2,46.9,0.9,0.00,0.00,0.03,0.90,4.51,0.00,0.02,0.32,0.03,0.08,0.00,1.00,0.06,0.91,1.00,268,32682,17119,47.9,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.90,0.03,0.90,
3,12,1,querrubr,100,5460.5,0.0,0.06,0.00,3.28,0.00,3.69,0.00,1.43,0.00,0.32,0.66,0.00,0.01,0.00,0.91,1.00,268,32682,17118,5460.5,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,0.00,3.33,0.00,
3,12,1,querrubr,65,3779.9,0.0,0.00,0.00,2.27,0.00,3.69,0.00,1.06,0.00,0.32,1.37,0.00,0.01,0.00,0.91,1.00,268,32682,17115,3779.9,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.27,0.00,2.27,0.00,
3,12,1,acerrubr,65,2282.8,0.0,0.00,0.00,1.37,0.00,3.69,0.00,4.17,0.00,0.32,0.88,0.00,0.01,0.00,0.91,1.00,268,32682,17113,2282.8,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,0.00,1.37,0.00,
3,12,1,acerrubr,57,2590.2,0.0,0.00,0.00,1.55,0.00,3.69,0.00,4.48,0.00,0.32,1.50,0.00,0.01,0.00,0.91,1.00,268,32682,17112,2590.2,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.56,0.00,1.56,0.00,
3,12,1,querrubr,55,2961.8,0.0,0.00,0.00,1.78,0.00,3.69,0.00,0.86,0.00,0.32,1.93,0.00,0.01,0.00,0.91,1.00,268,32682,17110,2961.8,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.78,0.00,1.78,0.00,
3,12,1,querrubr,2,46.9,0.0,0.00,0.00,0.03,0.00,3.69,0.00,0.02,0.00,0.04,0.09,0.00,0.01,0.00,0.91,1.00,268,32682,17108,46.9,-1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
3,1,1,querrubr,100,5457.2,0.0,0.06,0.00,3.27,0.00,2.58,0.00,1.43,0.00,0.34,0.66,0.00,0.01,0.00,0.91,1.00,268,32682,17108,5457.2,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,0.00,3.33,0.00,
3,1,1,querrubr,65,3777.6,0.0,0.00,0.00,2.27,0.00,2.58,0.00,1.06,0.00,0.34,1.37,0.00,0.01,0.00,0.91,1.00,268,32682,17104,3777.6,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.27,0.00,2.27,0.00,
3,1,1,acerrubr,65,2281.4,0.0,0.00,0.00,1.37,0.00,2.58,0.00,4.17,0.00,0.34,0.88,0.00,0.01,0.00,0.91,1.00,268,32682,17102,2281.4,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,0.00,1.37,0.00,
3,1,1,acerrubr,57,2588.6,0.0,0.00,0.00,1.55,0.00,2.58,0.00,4.48,0.00,0.34,1.50,0.00,0.01,0.00,0.91,1.00,268,32682,17101,2588.6,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.56,0.00,1.56,0.00,
3,1,1,querrubr,55,2960.0,0.0,0.00,0.00,1.78,0.00,2.58,0.00,0.85,0.00,0.34,1.93,0.00,0.01,0.00,0.91,1.00,268,32682,17100,2960.0,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.78,0.00,1.78,0.00,
3,1,1,querrubr,2,46.9,0.0,0.00,0.00,0.03,0.00,2.58,0.00,0.02,0.00,0.04,0.09,0.00,0.01,0.00,0.91,1.00,268,32682,17099,46.9,-10.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
3,2,1,querrubr,100,5453.8,0.0,0.06,0.00,3.27,0.00,1.81,0.00,1.43,0.00,0.36,0.66,0.00,0.01,0.00,0.91,1.00,268,32682,17099,5453.8,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,0.00,3.33,0.00,
3,2,1,querrubr,65,3775.3,0.0,0.00,0.00,2.27,0.00,1.81,0.00,1.05,0.00,0.36,1.37,0.00,0.01,0.00,0.91,1.00,268,32682,17096,3775.3,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.27,0.00,2.27,0.00,
3,2,1,acerrubr,65,2280.1,0.0,0.00,0.00,1.37,0.00,1.81,0.00,4.17,0.00,0.36,0.88,0.00,0.01,0.00,0.91,1.00,268,32682,17094,2280.1,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,0.00,1.37,0.00,
3,2,1,acerrubr,57,2587.1,0.0,0.00,0.00,1.55,0.00,1.81,0.00,4.48,0.00,0.36,1.50,0.00,0.01,0.00,0.91,1.00,268,32682,17092,2587.1,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,0.00,1.55,0.00,
3,2,1,querrubr,55,2958.2,0.0,0.00,0.00,1.77,0.00,1.81,0.00,0.85,0.00,0.36,1.93,0.00,0.01,0.00,0.91,1.00,268,32682,17090,2958.2,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.78,0.00,1.78,0.00,
3,2,1,querrubr,2,46.9,0.0,0.00,0.00,0.03,0.00,1.81,0.00,0.02,0.00,0.05,0.09,0.00,0.01,0.00,0.91,1.00,268,32682,17088,46.9,-6.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
3,3,1,querrubr,100,5450.5,0.0,0.06,0.00,3.27,0.00,7.97,0.00,1.43,0.00,0.38,0.66,0.00,0.01,0.00,0.91,1.00,268,32682,17088,5450.5,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.33,0.00,3.33,0.00,
3,3,1,querrubr,65,3773.0,0.0,0.00,0.00,2.26,0.00,7.97,0.00,1.05,0.00,0.38,1.37,0.00,0.01,0.00,0.91,1.00,268,32682,17085,3773.0,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.27,0.00,2.27,0.00,
3,3,1,acerrubr,65,2278.7,0.0,0.00,0.00,1.37,0.00,7.97,0.00,4.17,0.00,0.38,0.88,0.00,0.01,0.01,0.91,1.00,268,32682,17082,2278.7,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.37,0.00,1.37,0.00,
3,3,1,acerrubr,57,2585.5,0.0,0.00,0.00,1.55,0.00,7.97,0.00,4.48,0.00,0.38,1.50,0.00,0.01,0.01,0.91,1.00,268,32682,17081,2585.5,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.55,0.00,1.55,0.00,
3,3,1,querrubr,55,2956.4,0.0,0.00,0.00,1.77,0.00,7.97,0.00,0.85,0.00,0.38,1.93,0.00,0.01,0.00,0.91,1.00,268,32682,17079,2956.4,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.78,0.00,1.78,0.00,
3,3,1,querrubr,2,46.8,0.0,0.00,0.00,0.03,0.00,7.97,0.00,0.02,0.00,0.05,0.09,0.00,0.01,0.00,0.91,1.00,268,32682,17077,46.8,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
3,4,1,querrubr,100,5447.2,0.0,0.06,0.00,3.27,0.00,20.10,0.10,1.43,0.00,0.39,0.66,0.05,1.00,0.17,0.91,1.00,268,32682,17077,5447.2,7.3,1.30,0.56,0.61,0.26,0.02,0.00,0.02,-2.02,0.56,3.32,0.00,
3,4,1,querrubr,65,3770.8,0.0,0.00,0.00,2.26,0.00,20.10,0.10,1.05,0.00,0.39,1.37,0.05,1.00,0.17,0.91,1.00,268,32682,17075,3770.8,7.3,1.34,0.57,0.63,0.27,0.02,0.00,0.02,-0.93,0.57,2.27,0.00,
