Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
1,6,1,pinustro,102,25407.9,180.8,0.03,0.00,5.08,5.02,9.10,6.36,6.36,1.00,0.30,0.00,0.95,1.00,0.29,0.66,350,26504,100562,25588.7,17.1,50.46,12.61,23.72,5.93,0.02,0.28,0.30,44.84,7.47,5.62,5.15,
1,6,1,pinustro,52,12912.8,188.9,0.00,0.00,2.58,5.25,9.10,5.84,5.84,1.00,0.30,0.00,0.94,1.00,0.29,0.67,350,26504,100614,13101.6,17.1,50.48,12.62,23.73,5.93,0.02,0.28,0.30,47.39,7.25,3.09,5.37,
1,6,1,fagugran,22,1306.3,3.4,0.00,0.00,0.78,0.00,9.10,0.31,0.40,0.76,0.30,0.00,0.13,0.86,0.90,0.92,382,32682,100669,1309.7,17.1,25.66,11.00,12.06,5.17,0.00,0.30,0.30,24.62,10.89,1.04,0.11,
1,6,1,betulent,22,663.4,4.4,0.00,0.00,0.40,0.00,9.10,0.10,0.09,0.84,0.27,0.00,0.05,0.86,0.98,1.00,220,19116,100705,667.7,17.1,5.99,2.57,2.81,1.21,0.00,0.06,0.06,5.53,2.54,0.46,0.03,
1,6,1,betulent,12,306.2,4.4,0.00,0.00,0.18,0.00,9.10,0.10,0.04,0.84,0.20,0.00,0.05,0.86,0.98,1.00,220,19116,100713,310.5,17.1,5.99,2.57,2.81,1.21,0.00,0.06,0.06,5.74,2.54,0.24,0.03,
1,6,1,fagugran,12,371.4,3.4,0.00,0.00,0.22,0.00,9.10,0.10,0.12,0.76,0.21,0.00,0.05,0.86,0.90,1.00,382,32682,100721,374.8,17.1,9.54,4.09,4.48,1.92,0.00,0.11,0.11,9.22,4.05,0.32,0.04,
2,7,1,tsugcana,232,8633.8,124.1,48.49,0.70,1.73,3.45,11.21,3.14,3.14,1.00,0.30,0.00,0.77,1.00,1.00,0.28,350,42682,100752,8757.9,20.4,19.97,4.99,9.39,2.35,0.01,0.09,0.10,-30.44,0.80,50.42,4.20,
2,7,1,tsugcana,102,50132.0,324.3,14.42,0.09,10.03,9.01,11.21,5.77,5.77,1.00,0.30,0.00,0.93,1.00,1.00,0.23,350,42682,100723,50456.4,20.4,47.71,11.93,22.42,5.61,0.01,0.23,0.24,22.78,2.71,24.93,9.22,
2,7,1,pinustro,102,25452.7,188.3,0.03,0.00,5.09,5.23,11.21,6.36,6.36,1.00,0.30,0.00,0.95,1.00,0.46,0.42,350,26504,100748,25641.0,20.4,50.73,12.68,23.84,5.96,0.02,0.28,0.30,45.10,7.32,5.63,5.36,
2,7,1,pinustro,52,12960.1,196.1,0.00,0.00,2.59,5.45,11.21,5.85,5.85,1.00,0.30,0.00,0.94,1.00,0.46,0.42,350,26504,100801,13156.3,20.4,50.75,12.69,23.85,5.96,0.02,0.28,0.30,47.65,7.11,3.10,5.57,
2,7,1,fagugran,22,1331.0,14.3,0.00,0.00,0.80,0.00,11.21,0.41,0.41,1.00,0.30,0.00,0.18,0.89,1.00,0.62,382,32682,100856,1345.2,20.4,25.87,11.09,12.16,5.21,0.00,0.30,0.30,24.81,10.98,1.06,0.11,
2,7,1,betulent,22,668.9,6.9,0.00,0.00,0.40,0.00,11.21,0.10,0.09,0.95,0.28,0.00,0.05,0.89,1.00,1.00,220,19116,100892,675.8,20.4,6.31,2.71,2.97,1.27,0.00,0.07,0.07,5.85,2.68,0.46,0.03,
2,7,1,betulent,12,311.9,6.9,0.00,0.00,0.19,0.00,11.21,0.10,0.04,0.95,0.21,0.00,0.05,0.89,1.00,1.00,220,19116,100901,318.8,20.4,6.31,2.71,2.97,1.27,0.00,0.07,0.07,6.06,2.68,0.25,0.03,
2,7,1,fagugran,12,380.6,7.4,0.00,0.00,0.23,0.00,11.21,0.12,0.12,0.96,0.23,0.00,0.05,0.89,1.00,1.00,382,32682,100910,388.0,20.4,12.83,5.50,6.03,2.58,0.00,0.15,0.15,12.47,5.44,0.36,0.05,
2,7,1,tsugcana,1,13.8,3.4,0.00,0.00,0.00,0.10,11.21,0.10,0.01,1.00,0.02,0.00,0.05,1.00,1.00,0.28,350,42682,100927,17.2,20.4,3.65,0.91,1.71,0.43,0.00,0.02,0.02,3.61,0.81,0.04,0.10,
2,8,1,tsugcana,232,8603.3,124.9,48.32,0.70,1.72,3.47,8.45,3.13,3.13,1.00,0.30,0.00,0.77,1.00,1.00,0.28,350,42682,100931,8728.3,20.2,20.22,5.06,9.51,2.38,0.01,0.10,0.10,-30.02,0.83,50.24,4.22,
2,8,1,tsugcana,102,50154.8,327.0,14.43,0.09,10.03,9.08,8.45,5.78,5.78,1.00,0.30,0.00,0.93,1.00,1.00,0.23,350,42682,100902,50481.9,20.2,47.82,11.96,22.48,5.62,0.01,0.23,0.24,22.88,2.66,24.94,9.30,
2,8,1,pinustro,102,25497.8,195.6,0.03,0.00,5.10,5.43,8.45,6.36,6.36,1.00,0.30,0.00,0.95,1.00,0.45,0.43,350,26504,100928,25693.4,20.2,50.83,12.71,23.89,5.97,0.02,0.28,0.30,45.19,7.15,5.64,5.56,
2,8,1,pinustro,52,13007.8,203.2,0.00,0.00,2.60,5.65,8.45,5.85,5.85,1.00,0.30,0.00,0.94,1.00,0.45,0.43,350,26504,100980,13211.0,20.2,50.85,12.71,23.90,5.97,0.02,0.28,0.30,47.74,6.94,3.11,5.77,
2,8,1,fagugran,22,1355.8,25.2,0.00,0.00,0.81,0.00,8.45,0.42,0.42,1.00,0.30,0.00,0.18,0.73,1.00,0.75,382,32682,101034,1381.0,20.2,25.93,11.11,12.19,5.22,0.00,0.30,0.30,24.85,11.00,1.07,0.11,
2,8,1,betulent,22,674.8,9.6,0.00,0.00,0.40,0.00,8.45,0.10,0.09,0.98,0.28,0.00,0.05,0.73,1.00,1.00,220,19116,101069,684.3,20.2,5.15,2.21,2.42,1.04,0.00,0.05,0.05,4.70,2.19,0.46,0.02,
2,8,1,betulent,12,318.0,9.6,0.00,0.00,0.19,0.00,8.45,0.10,0.04,0.98,0.21,0.00,0.05,0.73,1.00,1.00,220,19116,101076,327.5,20.2,5.15,2.21,2.42,1.04,0.00,0.05,0.05,4.91,2.19,0.24,0.02,
2,8,1,fagugran,12,393.1,12.9,0.00,0.00,0.24,0.00,8.45,0.13,0.13,1.00,0.23,0.00,0.06,0.73,1.00,1.00,382,32682,101083,405.9,20.2,11.20,4.80,5.26,2.26,0.00,0.13,0.13,10.85,4.75,0.35,0.05,
2,8,1,tsugcana,1,17.4,4.3,0.00,0.00,0.00,0.12,8.45,0.10,0.01,1.00,0.02,0.00,0.05,1.00,1.00,0.28,350,42682,101099,21.6,20.2,3.65,0.91,1.72,0.43,0.00,0.02,0.02,3.61,0.79,0.04,0.13,
2,9,1,tsugcana,232,8573.3,125.8,48.15,0.71,1.71,3.49,10.15,3.12,3.12,1.00,0.31,0.00,0.77,1.00,0.86,0.33,350,42682,101104,8699.1,14.4,21.52,5.38,10.12,2.53,0.01,0.10,0.11,-28.56,1.13,50.08,4.25,
2,9,1,tsugcana,102,50177.7,329.7,14.44,0.09,10.04,9.16,10.15,5.78,5.78,1.00,0.31,0.00,0.93,1.00,0.86,0.27,350,42682,101076,50507.4,14.4,48.99,12.25,23.02,5.76,0.01,0.23,0.25,24.02,2.87,24.96,9.38,
2,9,1,pinustro,102,25543.0,202.8,0.03,0.00,5.11,5.63,10.15,6.36,6.36,1.00,0.31,0.00,0.95,1.00,0.18,1.00,350,26504,101103,25745.8,14.4,48.31,12.08,22.71,5.68,0.02,0.27,0.29,42.69,6.32,5.62,5.75,
2,9,1,pinustro,52,13055.5,210.2,0.00,0.00,2.61,5.84,10.15,5.85,5.85,1.00,0.31,0.00,0.94,1.00,0.18,1.00,350,26504,101152,13265.7,14.4,47.64,11.91,22.39,5.60,0.02,0.26,0.28,44.55,5.95,3.09,5.96,
2,9,1,fagugran,22,1380.6,36.2,0.00,0.00,0.83,36.25,10.15,0.43,0.43,1.00,0.30,0.00,0.18,1.00,0.71,0.76,382,32682,101203,1416.9,14.4,26.44,11.33,12.43,5.33,0.00,0.30,0.30,25.35,-24.92,1.09,36.25,
2,9,1,betulent,22,679.5,11.8,0.00,0.00,0.41,11.76,10.15,0.10,0.09,0.99,0.28,0.00,0.05,1.00,0.92,1.00,220,19116,101204,691.2,14.4,6.52,2.80,3.07,1.31,0.00,0.07,0.07,6.05,-8.96,0.47,11.76,
2,9,1,betulent,12,322.9,11.8,0.00,0.00,0.19,11.76,10.15,0.10,0.05,0.99,0.22,0.00,0.05,1.00,0.92,1.00,220,19116,101201,334.6,14.4,6.52,2.80,3.07,1.31,0.00,0.07,0.07,6.26,-8.96,0.26,11.76,
2,9,1,fagugran,12,403.9,17.6,0.00,0.00,0.24,17.63,10.15,0.13,0.13,1.00,0.23,0.00,0.06,1.00,0.71,1.00,382,32682,101198,421.5,14.4,11.31,4.85,5.32,2.28,0.00,0.13,0.13,10.96,-12.78,0.36,17.63,
2,9,1,tsugcana,1,21.0,5.0,0.00,0.00,0.00,0.14,10.15,0.10,0.01,1.00,0.02,0.00,0.05,1.00,0.86,0.34,350,42682,101196,26.0,14.4,3.72,0.93,1.75,0.44,0.00,0.02,0.02,3.68,0.78,0.04,0.15,
2,10,1,tsugcana,232,8544.7,126.9,47.99,0.71,1.71,3.53,9.79,3.12,3.12,1.00,0.28,0.00,0.77,1.00,0.55,0.47,350,42682,101200,8671.6,7.4,17.31,4.33,8.14,2.03,0.01,0.08,0.09,-32.56,0.05,49.87,4.28,
2,10,1,tsugcana,102,50201.7,332.6,14.44,0.10,10.04,9.24,9.79,5.78,5.78,1.00,0.28,0.00,0.93,1.00,0.55,0.39,350,42682,101168,50534.3,7.4,44.64,11.16,20.98,5.25,0.01,0.21,0.23,19.71,1.72,24.93,9.45,
2,10,1,pinustro,102,25585.7,209.1,0.03,0.00,5.12,5.81,9.79,6.36,6.36,1.00,0.28,0.00,0.95,1.00,0.04,1.00,350,26504,101189,25794.8,7.4,11.46,2.86,5.38,1.35,0.02,0.05,0.07,6.19,-2.97,5.26,5.84,
2,10,1,pinustro,52,13100.1,216.1,0.00,0.00,2.62,6.00,9.79,5.86,5.86,1.00,0.28,0.00,0.94,1.00,0.04,1.00,350,26504,101192,13316.2,7.4,11.32,2.83,5.32,1.33,0.02,0.05,0.07,8.58,-3.20,2.74,6.03,
2,10,1,fagugran,22,1406.0,11.3,0.00,0.00,0.84,11.33,9.79,0.43,0.43,0.99,0.28,0.02,0.18,1.00,0.18,1.00,382,32682,101197,1417.3,7.4,8.72,3.74,4.10,1.76,0.00,0.10,0.10,7.79,-7.60,0.93,11.33,
2,10,1,betulent,22,685.5,2.8,0.00,0.00,0.41,2.80,9.79,0.10,0.10,0.69,0.26,0.01,0.05,1.00,0.67,1.00,220,19116,101197,688.3,7.4,4.75,2.04,2.23,0.96,0.00,0.05,0.05,4.30,-0.76,0.46,2.80,
2,10,1,betulent,12,329.1,2.8,0.00,0.00,0.20,2.80,9.79,0.10,0.05,0.69,0.20,0.01,0.05,1.00,0.67,1.00,220,19116,101200,331.9,7.4,4.75,2.04,2.23,0.96,0.00,0.05,0.05,4.51,-0.76,0.25,2.80,
2,10,1,fagugran,12,414.9,4.8,0.00,0.00,0.25,4.85,9.79,0.12,0.13,0.87,0.22,0.01,0.05,1.00,0.18,1.00,382,32682,101204,419.7,7.4,2.54,1.09,1.19,0.51,0.00,0.03,0.03,2.27,-3.76,0.27,4.85,
2,10,1,tsugcana,1,24.7,5.8,0.00,0.00,0.00,0.16,9.79,0.10,0.02,1.00,0.02,0.00,0.05,1.00,0.55,0.49,350,42682,101203,30.5,7.4,3.46,0.86,1.63,0.41,0.00,0.02,0.02,3.42,0.69,0.04,0.17,
2,11,1,tsugcana,232,8512.2,127.0,47.81,0.71,1.70,3.53,8.38,3.11,3.11,1.00,0.30,0.00,0.77,1.00,0.38,0.71,350,42682,101207,8639.1,3.4,19.96,4.99,9.38,2.34,0.01,0.09,0.10,-29.75,0.70,49.71,4.29,
2,11,1,tsugcana,102,50221.4,334.3,14.45,0.10,10.04,9.29,8.38,5.78,5.78,1.00,0.30,0.00,0.93,1.00,0.38,0.59,350,42682,101178,50555.7,3.4,47.14,11.78,22.15,5.54,0.01,0.22,0.24,22.17,2.28,24.97,9.50,
2,11,1,pinustro,102,25591.9,206.1,0.03,0.00,5.12,5.73,8.38,6.36,6.36,1.00,0.30,0.00,0.95,1.00,0.02,1.00,350,26504,101203,25798.0,3.4,4.18,1.04,1.96,0.49,0.02,0.01,0.02,-1.01,-4.69,5.19,5.74,
2,11,1,pinustro,52,13108.7,212.9,0.00,0.00,2.62,5.91,8.38,5.86,5.86,1.00,0.30,0.00,0.94,1.00,0.02,1.00,350,26504,101198,13321.6,3.4,4.14,1.04,1.95,0.49,0.02,0.01,0.02,1.48,-4.89,2.67,5.92,
2,11,1,fagugran,22,1413.8,3.7,0.00,0.00,0.85,3.74,8.38,0.00,0.44,0.79,0.29,0.03,0.00,1.00,0.04,1.00,382,32682,101195,1417.5,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,-3.74,0.85,3.74,
2,11,1,betulent,22,689.8,2.0,0.00,0.00,0.41,2.04,8.38,0.00,0.10,0.58,0.28,0.01,0.00,1.00,0.50,1.00,220,19116,101190,691.8,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-2.04,0.41,2.04,
2,11,1,betulent,12,333.7,2.0,0.00,0.00,0.20,2.04,8.38,0.00,0.05,0.58,0.21,0.01,0.00,1.00,0.50,1.00,220,19116,101188,335.7,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,-2.04,0.20,2.04,
2,11,1,fagugran,12,417.1,1.1,0.00,0.00,0.25,1.09,8.38,0.00,0.13,0.37,0.23,0.01,0.00,1.00,0.04,1.00,382,32682,101186,418.2,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,-1.09,0.25,1.09,
2,11,1,tsugcana,1,28.1,6.5,0.00,0.00,0.01,0.18,8.38,0.10,0.02,1.00,0.02,0.00,0.05,1.00,0.38,0.73,350,42682,101184,34.6,3.4,3.61,0.90,1.70,0.42,0.00,0.02,0.02,3.57,0.71,0.04,0.19,
2,12,1,tsugcana,232,8482.4,127.7,47.64,0.72,1.70,3.55,6.49,3.11,3.11,1.00,0.32,0.00,0.77,0.01,0.19,1.00,350,42682,101188,8610.1,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.34,-4.26,49.34,4.26,
2,12,1,tsugcana,102,50243.6,336.6,14.46,0.10,10.05,9.35,6.49,5.78,5.78,1.00,0.32,0.00,0.93,0.01,0.19,1.00,350,42682,101134,50580.2,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.51,-9.45,24.51,9.45,
2,12,1,pinustro,102,25590.9,201.4,0.03,0.00,5.12,5.60,6.49,6.36,6.36,1.00,0.32,0.00,0.95,0.01,0.00,1.00,350,26504,101100,25792.3,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.15,-5.60,5.15,5.60,
2,12,1,pinustro,52,13110.1,208.0,0.00,0.00,2.62,5.78,6.49,5.86,5.86,1.00,0.32,0.00,0.94,0.01,0.00,1.00,350,26504,101089,13318.2,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.62,-5.78,2.62,5.78,
2,12,1,fagugran,22,1412.9,0.0,0.00,0.00,0.85,0.00,6.49,0.00,0.44,0.00,0.31,0.03,0.00,0.01,0.00,1.00,382,32682,101080,1412.9,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.85,0.00,
2,12,1,betulent,22,689.4,0.0,0.00,0.00,0.41,0.00,6.49,0.00,0.10,0.00,0.29,0.01,0.00,0.01,0.27,1.00,220,19116,101080,689.4,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.41,0.00,
2,12,1,betulent,12,333.5,0.0,0.00,0.00,0.20,0.00,6.49,0.00,0.05,0.00,0.22,0.01,0.00,0.01,0.27,1.00,220,19116,101079,333.5,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.20,0.00,
2,12,1,fagugran,12,416.9,0.0,0.00,0.00,0.25,0.00,6.49,0.00,0.13,0.00,0.24,0.01,0.00,0.01,0.00,1.00,382,32682,101079,416.9,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00,0.25,0.00,
2,12,1,tsugcana,1,31.7,7.2,0.00,0.00,0.01,0.20,6.49,0.10,0.02,1.00,0.02,0.00,0.05,0.01,0.19,1.00,350,42682,101079,38.9,-2.8,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.02,-0.20,0.01,0.20,
2,1,1,tsugcana,232,8433.1,123.4,47.36,0.69,1.69,3.43,4.98,3.10,3.10,1.00,0.33,0.01,0.77,0.01,0.14,1.00,350,42682,101079,8556.5,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.05,-4.12,49.05,4.12,
2,1,1,tsugcana,102,50219.1,327.1,14.45,0.09,10.04,9.09,4.98,5.78,5.78,1.00,0.33,0.01,0.93,0.01,0.14,1.00,350,42682,101026,50546.2,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.49,-9.18,24.49,9.18,
2,1,1,pinustro,102,25585.7,195.8,0.03,0.00,5.12,5.44,4.98,6.36,6.36,1.00,0.33,0.02,0.95,0.01,0.00,1.00,350,26504,100992,25781.5,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.15,-5.44,5.15,5.44,
2,1,1,pinustro,52,13107.5,202.3,0.00,0.00,2.62,5.62,4.98,5.86,5.86,1.00,0.33,0.02,0.94,0.01,0.00,1.00,350,26504,100981,13309.8,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.62,-5.62,2.62,5.62,
2,1,1,fagugran,22,1412.1,0.0,0.00,0.00,0.85,0.00,4.98,0.00,0.44,0.00,0.33,0.03,0.00,0.01,0.00,1.00,382,32682,100973,1412.1,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.85,0.00,
2,1,1,betulent,22,689.0,0.0,0.00,0.00,0.41,0.00,4.98,0.00,0.10,0.00,0.31,0.01,0.00,0.01,0.21,1.00,220,19116,100972,689.0,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.41,0.00,
2,1,1,betulent,12,333.3,0.0,0.00,0.00,0.20,0.00,4.98,0.00,0.05,0.00,0.23,0.01,0.00,0.01,0.21,1.00,220,19116,100972,333.3,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.20,0.00,
2,1,1,fagugran,12,416.6,0.0,0.00,0.00,0.25,0.00,4.98,0.00,0.13,0.00,0.25,0.01,0.00,0.01,0.00,1.00,382,32682,100972,416.6,-4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00,0.25,0.00,
2,1,1,tsugcana,1,31.7,7.0,0.00,0.00,0.01,0.20,4.98,0.10,0.02,1.00,0.02,0.00,0.05,0.01,0.14,1.00,350,42682,100972,38.7,-4.9,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.01,-0.19,0.01,0.20,
2,2,1,tsugcana,232,8384.0,119.3,47.09,0.67,1.68,3.31,3.49,3.09,3.09,1.00,0.34,0.01,0.77,0.01,0.08,1.00,350,42682,100972,8503.3,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-48.77,-3.98,48.77,3.98,
2,2,1,tsugcana,102,50194.6,317.9,14.44,0.09,10.04,8.83,3.49,5.78,5.78,1.00,0.34,0.03,0.93,0.01,0.08,1.00,350,42682,100919,50512.6,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.48,-8.92,24.48,8.92,
2,2,1,pinustro,102,25580.6,190.4,0.03,0.00,5.12,5.29,3.49,6.36,6.36,1.00,0.34,0.03,0.95,0.01,0.00,1.00,350,26504,100886,25771.0,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.15,-5.29,5.15,5.29,
2,2,1,pinustro,52,13104.9,196.6,0.00,0.00,2.62,5.46,3.49,5.86,5.86,1.00,0.34,0.03,0.94,0.01,0.00,1.00,350,26504,100876,13301.5,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.62,-5.46,2.62,5.46,
2,2,1,fagugran,22,1411.2,0.0,0.00,0.00,0.85,0.00,3.49,0.00,0.44,0.00,0.34,0.03,0.00,0.01,0.00,1.00,382,32682,100868,1411.2,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.85,0.00,
2,2,1,betulent,22,688.6,0.0,0.00,0.00,0.41,0.00,3.49,0.00,0.10,0.00,0.32,0.01,0.00,0.01,0.13,1.00,220,19116,100867,688.6,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.41,0.00,
2,2,1,betulent,12,333.1,0.0,0.00,0.00,0.20,0.00,3.49,0.00,0.05,0.00,0.24,0.01,0.00,0.01,0.13,1.00,220,19116,100867,333.1,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.20,0.00,
2,2,1,fagugran,12,416.4,0.0,0.00,0.00,0.25,0.00,3.49,0.00,0.13,0.00,0.26,0.01,0.00,0.01,0.00,1.00,382,32682,100866,416.4,-8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00,0.25,0.00,
2,2,1,tsugcana,1,31.7,6.8,0.00,0.00,0.01,0.19,3.49,0.10,0.02,1.00,0.02,0.00,0.05,0.01,0.08,1.00,350,42682,100866,38.5,-8.3,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.01,0.19,
2,3,1,tsugcana,232,8335.3,115.3,46.81,0.65,1.67,3.20,7.60,3.08,3.08,1.00,0.36,0.02,0.76,0.01,0.22,1.00,350,42682,100866,8450.6,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-48.48,-3.85,48.48,3.85,
2,3,1,tsugcana,102,50170.1,309.0,14.44,0.09,10.03,8.58,7.60,5.78,5.78,1.00,0.36,0.04,0.93,0.01,0.22,1.00,350,42682,100814,50479.2,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.47,-8.67,24.47,8.67,
2,3,1,pinustro,102,25575.4,185.1,0.03,0.00,5.12,5.14,7.60,6.36,6.36,1.00,0.36,0.05,0.95,0.01,0.00,1.00,350,26504,100781,25760.5,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.14,-5.14,5.14,5.14,
2,3,1,pinustro,52,13102.3,191.2,0.00,0.00,2.62,5.31,7.60,5.86,5.86,1.00,0.36,0.05,0.94,0.01,0.00,1.00,350,26504,100771,13293.4,-1.4,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-2.61,-5.31,2.62,5.31,
2,3,1,fagugran,22,1410.4,0.0,0.00,0.00,0.85,0.00,7.60,0.00,0.44,0.00,0.35,0.03,0.00,0.01,0.00,1.00,382,32682,100763,1410.4,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.85,0.00,0.85,0.00,
2,3,1,betulent,22,688.1,0.0,0.00,0.00,0.41,0.00,7.60,0.00,0.10,0.00,0.33,0.01,0.00,0.01,0.32,1.00,220,19116,100762,688.1,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,0.00,0.41,0.00,
2,3,1,betulent,12,332.9,0.0,0.00,0.00,0.20,0.00,7.60,0.00,0.05,0.00,0.25,0.01,0.00,0.01,0.32,1.00,220,19116,100761,332.9,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,0.00,0.20,0.00,
2,3,1,fagugran,12,416.1,0.0,0.00,0.00,0.25,0.00,7.60,0.00,0.13,0.00,0.27,0.01,0.00,0.01,0.00,1.00,382,32682,100761,416.1,-1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.25,0.00,0.25,0.00,
2,3,1,tsugcana,1,31.7,6.7,0.00,0.00,0.01,0.18,7.60,0.10,0.02,1.00,0.02,0.00,0.05,0.01,0.22,1.00,350,42682,100760,38.4,-1.4,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.02,-0.18,0.01,0.19,
2,4,1,tsugcana,232,8286.8,111.4,46.54,0.63,1.66,3.10,21.99,3.07,3.07,1.00,0.37,0.02,0.76,1.00,0.56,0.65,350,42682,100760,8398.2,7.5,40.35,10.09,18.96,4.74,0.03,0.17,0.20,-8.25,6.27,48.60,3.82,
2,4,1,tsugcana,102,50145.7,300.4,14.43,0.09,10.03,8.34,21.99,5.77,5.77,1.00,0.37,0.05,0.93,1.00,0.56,0.58,350,42682,100758,50446.0,7.5,72.35,18.09,34.00,8.50,0.07,0.30,0.37,47.17,9.48,25.18,8.61,
2,4,1,pinustro,102,25570.3,180.0,0.03,0.00,5.11,5.00,21.99,6.36,6.36,1.00,0.37,0.06,0.95,1.00,0.04,1.00,350,26504,100814,25750.2,7.5,11.68,2.92,5.49,1.37,0.07,0.00,0.07,6.42,-2.11,5.26,5.03,
2,4,1,pinustro,52,13099.7,185.9,0.00,0.00,2.62,5.16,21.99,5.86,5.86,1.00,0.37,0.07,0.94,1.00,0.04,1.00,350,26504,100818,13285.5,7.5,11.54,2.88,5.42,1.36,0.07,0.00,0.07,8.80,-2.31,2.74,5.19,
2,4,1,fagugran,22,1409.5,0.0,0.00,0.00,0.85,0.00,21.99,0.10,0.43,0.00,0.37,0.03,0.05,1.00,0.18,1.00,382,32682,100825,1409.5,7.5,2.24,0.96,1.05,0.45,0.03,0.00,0.03,1.37,0.96,0.87,0.00,
2,4,1,betulent,22,687.7,0.0,0.00,0.00,0.41,0.00,21.99,0.10,0.10,0.00,0.34,0.01,0.05,1.00,0.68,1.00,220,19116,100827,687.7,7.5,4.78,2.05,2.25,0.96,0.01,0.04,0.05,4.32,2.05,0.46,0.00,
2,4,1,betulent,12,332.7,0.0,0.00,0.00,0.20,0.00,21.99,0.10,0.05,0.00,0.26,0.01,0.05,1.00,0.68,1.00,220,19116,100834,332.7,7.5,4.78,2.05,2.25,0.96,0.01,0.04,0.05,4.53,2.05,0.25,0.00,
2,4,1,fagugran,12,415.9,0.0,0.00,0.00,0.25,0.00,21.99,0.10,0.13,0.00,0.28,0.01,0.05,1.00,0.18,1.00,382,32682,100841,415.9,7.5,2.24,0.96,1.05,0.45,0.01,0.01,0.03,1.97,0.96,0.27,0.00,
2,4,1,tsugcana,1,31.7,6.5,0.00,0.00,0.01,0.18,21.99,0.10,0.02,1.00,0.02,0.00,0.05,1.00,0.56,0.65,350,42682,100844,38.2,7.5,4.65,1.16,2.19,0.55,0.00,0.02,0.02,4.60,0.97,0.05,0.19,
2,5,1,tsugcana,232,8278.5,117.7,46.50,0.66,1.66,3.27,9.84,3.06,3.06,1.00,0.34,0.00,0.76,1.00,0.83,0.38,350,42682,100849,8396.2,13.7,29.45,7.36,13.84,3.46,0.01,0.14,0.15,-18.99,3.36,48.45,4.00,
