Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
395,0,129.114,0,36.4857,0,0,273.171,14938.4,0,6494.03,0,5.14286,5259.17,121.6,27257.1,0.0036918,0,0.00330009,0,0,0.119935,2.81507,0,0.179053,0,0.00145727,0.109317,0.0199556,3.25178,0.00113532,0,0.00101486,0,0,0.0368829,0.865701,0,0.0550632,0,0.000448147,0.0336177,0.00613683,3.05714,0,1.48571,0,0,60.0571,1733.77,0,127.143,0,0.942857,74.8571,22.7429,2024.06,0.0015104,0,0.000734028,0,0,0.0296717,0.856582,0,0.0628158,0,0.000465825,0.0369837,0.0112363,0.483928,0,0.328042,0,0,0.0973777,29.4876,0,5.60205,0,0.103125,4.00831,0.2605,40.371,0.011987,0,0.00812569,0,0,0.00241207,0.730417,0,0.138764,0,0.00255444,0.099287,0.00645265,1.62857,0,4.94286,0,0,5.28571,503.657,0,34.1143,0,0.571429,23.6857,2.68571,576.571,0.00282458,0,0.00857284,0,0,0.00916749,0.873538,0,0.0591675,0,0.00099108,0.0410803,0.00465808,63.2571,0,7.6,0,0,4.08571,533.143,0,729.229,0,1.85714,594.429,3.37143,1936.97,0.00029162,0,0.000135848,0,0,0.00458449,0.0927538,0,0.00996694,0,8.49173e-006,0.00603253,0.00114669,0.11492,0.257143,0,0.142857,0,0,2.42857,62.8286,0,9.34286,0,0.0285714,5.62857,1.65714,82.3143,0,0,0.00201237,0,0,0,0.305204,0,0.0814541,0,0,0.0110578,0.00108636,0.400814,0,0,0.0285714,0,0,0,4.88571,0,0.4,0,0,0.285714,0.0285714,5.62857
396,0,130.514,0,35.4286,0,0,271.857,14954.5,0,6473.43,0,5.62857,5245.71,121.886,27238.9,0.00383485,0,0.00324486,0,0,0.120785,2.82159,0,0.175663,0,0.00126354,0.10896,0.0199648,3.2553,0.00117803,0,0.000996792,0,0,0.0371042,0.866766,0,0.0539621,0,0.000388147,0.0334714,0.006133,3.08571,0,1.57143,0,0,60.1143,1740.77,0,125.371,0,0.914286,73.0571,22.3714,2027.26,0.00152211,0,0.00077515,0,0,0.029653,0.858683,0,0.0618429,0,0.000450996,0.0360374,0.0110353,0.489323,0,0.323043,0,0,0.0953839,29.4229,0,5.56386,0,0.103797,4.0267,0.23707,40.2621,0.0121535,0,0.00802351,0,0,0.00236908,0.730784,0,0.138191,0,0.00257803,0.100012,0.00588818,1.6,0,4.91429,0,0,5.17143,503.257,0,34,0,0.571429,23.6,2.62857,575.743,0.00277902,0,0.00853556,0,0,0.00898218,0.874101,0,0.0590541,0,0.000992507,0.0409905,0.00456553,63.9429,0,8.45714,0,0,4.25714,525.971,0,721.8,0,1.91429,595.2,3.65714,1925.2,3.21575e-005,0,6.53638e-005,0,0,0.00368827,0.0899322,0,0.0109792,0,8.22803e-005,0.00533057,0.00123069,0.111341,0.142857,0,0.0571429,0,0,2.2,62.7429,0,8.54286,0,0.0571429,6.17143,1.28571,81.2,0,0,0.00594757,0,0,0.00104101,0.309341,0,0.068632,0,0,0.017315,0.0261748,0.428452,0,0,0.0285714,0,0,0.0571429,5.4,0,0.457143,0,0,0.2,0.0571429,6.2
397,0,132.114,0,34.2286,0,0,271.171,14953.9,0,6445.54,0,5.25714,5212.06,120.8,27175,0.00374518,0,0.0032056,0,0,0.121164,2.82479,0,0.175388,0,0.0013104,0.108058,0.0197659,3.25743,0.00114974,0,0.000984088,0,0,0.0371963,0.867184,0,0.0538425,0,0.000402279,0.0331729,0.00606796,2.97143,0,1.68571,0,0,60.4,1745.51,0,123.571,0,0.914286,71.8,22.2286,2029.09,0.00146442,0,0.000830775,0,0,0.0297671,0.860247,0,0.0609001,0,0.00045059,0.0353854,0.010955,0.495156,0,0.326037,0,0,0.0949517,29.3066,0,5.59172,0,0.105052,3.89626,0.239825,40.0556,0.0123617,0,0.00813961,0,0,0.0023705,0.731648,0,0.139599,0,0.00262266,0.0972713,0.0059873,1.6,0,4.91429,0,0,5.14286,504.143,0,33.7429,0,0.571429,23.5714,2.65714,576.343,0.00277613,0,0.00852667,0,0,0.00892326,0.874727,0,0.0585465,0,0.000991473,0.0408983,0.00461035,62.4286,0,8.51429,0,0,4.05714,532.971,0,722.914,0,2.2,590,4.17143,1927.26,0.000255324,0,2.997e-005,0,0,0.00378352,0.0921555,0,0.00945187,0,7.37329e-006,0.00531357,0.00109108,0.112088,0.142857,0,0.0571429,0,0,2.05714,65.1429,0,9.17143,0,0.0285714,6.37143,1.6,84.5714,0,0,0,0,0,0.000527897,0.338375,0,0.04452,0,0,0.127798,0.000360526,0.511581,0,0,0,0,0,0.0285714,4.77143,0,0.314286,0,0,0.257143,0.0285714,5.4
398,0,129.971,0,33.7429,0,0,270.2,14955.9,0,6412.14,0,5.08571,5191.57,120.429,27119,0.00382443,0,0.0031788,0,0,0.119205,2.82922,0,0.171101,0,0.00135805,0.107434,0.0198427,3.25517,0.00117488,0,0.000976538,0,0,0.0366202,0.869148,0,0.0525628,0,0.000417199,0.0330041,0.00609576,2.94286,0,1.8,0,0,59.9143,1755.2,0,121.229,0,0.885714,70.3714,22.5143,2034.86,0.00144622,0,0.000884583,0,0,0.029444,0.862567,0,0.059576,0,0.000435271,0.034583,0.0110643,0.501032,0,0.322772,0,0,0.0955544,29.3409,0,5.51198,0,0.106318,3.83978,0.241722,39.96,0.0125383,0,0.00807736,0,0,0.00239125,0.734256,0,0.137937,0,0.00266061,0.0960905,0.0060491,1.6,0,4.88571,0,0,5.17143,505.143,0,33.5714,0,0.571429,23.4571,2.65714,577.057,0.00277269,0,0.0084666,0,0,0.00896173,0.875378,0,0.058177,0,0.000990246,0.0406496,0.00460464,65.6286,0,8.51429,0,0,4.31429,530.286,0,723.857,0,2.28571,574.829,3.97143,1913.69,0.000102406,0,3.62539e-006,0,0,0.00564119,0.0872221,0,0.0109829,0,5.75877e-005,0.00507726,0.000966233,0.110053,0.142857,0,0.0285714,0,0,2.8,62.4857,0,9.11429,0,0.0571429,5.91429,1.05714,81.6,0,0,0.00352609,0,0,0.00103237,0.234007,0,0.105403,0,0,0.083379,0,0.427347,0,0,0.0571429,0,0,0.0571429,4.85714,0,0.342857,0,0,0.257143,0,5.57143
399,0,131.629,0,33.5429,0,0,270.314,14971.4,0,6377.8,0,5.25714,5170.11,120.686,27080.8,0.00393984,0,0.00290739,0,0,0.118766,2.83203,0,0.169704,0,0.00134431,0.106202,0.0201593,3.25505,0.00121038,0,0.000893193,0,0,0.0364865,0.870041,0,0.0521355,0,0.000412993,0.0326269,0.00619322,2.97143,0,1.74286,0,0,59.6,1760.63,0,119.886,0,0.857143,69.9429,22.2857,2037.91,0.00145807,0,0.000855216,0,0,0.0292456,0.863937,0,0.0588277,0,0.000420598,0.0343208,0.0109356,0.506948,0,0.321527,0,0,0.0956237,29.4127,0,5.46604,0,0.107595,3.85349,0.235738,39.9997,0.0126738,0,0.00803823,0,0,0.00239061,0.735324,0,0.136652,0,0.00268988,0.0963379,0.00589349,1.6,0,4.91429,0,0,5.17143,505.514,0,33.0857,0,0.571429,23.4286,2.54286,576.829,0.00277379,0,0.00851949,0,0,0.00896528,0.876368,0,0.057358,0,0.000990639,0.0406162,0.00440834,64.4286,0,8.34286,0,0,4.22857,531.543,0,712.429,0,1.62857,576.4,3.22857,1902.23,6.90984e-005,0,0.000254998,0,0,0.00461745,0.0914871,0,0.011805,0,0.000106985,0.00531628,0.000822446,0.114479,0.171429,0,0.0857143,0,0,2.31429,63.1143,0,9.31429,0,0.0857143,5.54286,1.31429,81.9429,0,0,0.00608626,0,0,0.000520345,0.29229,0,0.157471,0,0,0.0363632,0.00734821,0.500078,0,0,0.0285714,0,0,0.0285714,5.28571,0,0.457143,0,0,0.285714,0.0285714,6.11429
400,0,132.429,0,33.4286,0,0,270.343,14980.4,0,6349.11,0,5.62857,5138.83,121,27031.1,0.00392755,0,0.00308743,0,0,0.118076,2.82796,0,0.169004,0,0.00131648,0.104625,0.0203127,3.24831,0.00120911,0,0.000950473,0,0,0.03635,0.870594,0,0.0520285,0,0.000405281,0.0322092,0.00625333,2.82857,0,1.68571,0,0,58.2286,1768.06,0,119.4,0,0.8,69.8286,21.9429,2042.77,0.00138467,0,0.000825209,0,0,0.0285047,0.865519,0,0.05845,0,0.000391625,0.0341833,0.0107417,0.504732,0,0.310712,0,0,0.0946859,29.5031,0,5.44768,0,0.10888,3.82553,0.237935,40.0333,0.0126078,0,0.00776135,0,0,0.00236518,0.736965,0,0.136079,0,0.00271975,0.0955588,0.00594344,1.54286,0,4.82857,0,0,5.11429,506.543,0,32.6286,0,0.571429,23.4857,2.54286,577.257,0.00267274,0,0.00836468,0,0,0.00885963,0.8775,0,0.0565235,0,0.000989903,0.040685,0.00440507,64.0286,0,7.4,0,0,3.48571,531.057,0,715.543,0,1.8,580.2,3.8,1907.31,0.000183622,0,1.97924e-005,0,0,0.00529651,0.0926269,0,0.00941617,0,0.000120827,0.00498939,0.000908207,0.113561,0.2,0,0.0571429,0,0,2.94286,65.4857,0,8.85714,0,0.0571429,5.45714,1.42857,84.4857,0.00817518,0,0.00779573,0,0,0.0010311,0.217096,0,0.050887,0,0,0.0424991,0.00065263,0.328137,0.0571429,0,0.0571429,0,0,0.0571429,4.57143,0,0.514286,0,0,0.314286,0.0285714,5.6
401,0,134.086,0,33.7429,0,0,270.343,14995.9,0,6317.46,0,5.17143,5109.29,120.486,26986.5,0.00404608,0,0.00310493,0,0,0.117766,2.83665,0,0.169804,0,0.00140778,0.103294,0.0199541,3.25603,0.00124264,0,0.000953594,0,0,0.0361685,0.8712,0,0.0521508,0,0.00043236,0.0317241,0.00612836,2.68571,0,1.68571,0,0,58.0286,1774.91,0,119,0,0.8,68.3714,21.3143,2046.8,0.00131215,0,0.000823585,0,0,0.0283509,0.867165,0,0.0581395,0,0.000390854,0.0334041,0.0104135,0.510578,0,0.310695,0,0,0.096324,29.5411,0,5.4477,0,0.110175,3.78453,0.240795,40.0419,0.0127511,0,0.00775925,0,0,0.00240558,0.737755,0,0.13605,0,0.00275149,0.0945144,0.00601358,1.54286,0,4.77143,0,0,5.2,507.2,0,32.2,0,0.571429,23.3143,2.57143,577.371,0.00267221,0,0.00826405,0,0,0.00900633,0.878464,0,0.05577,0,0.000989707,0.04038,0.00445368,63.9143,0,7.74286,0,0,4.14286,531.314,0,709.571,0,2.11429,572.543,4,1895.34,6.45907e-005,0,5.68156e-006,0,0,0.00377528,0.0934688,0,0.00957358,0,5.24322e-006,0.00590702,0.00137398,0.114174,0.171429,0,0.0285714,0,0,2.2,63.5429,0,9.02857,0,0.0285714,5.77143,1.77143,82.5429,0,0,0.00373149,0,0,0,0.273125,0,0.079799,0,0,0.0728266,0,0.429482,0,0,0.0571429,0,0,0,4.25714,0,0.342857,0,0,0.457143,0,5.11429
402,0,132.771,0,33.5714,0,0,269.657,15001,0,6296.74,0,5.65714,5067.17,119.686,26926.3,0.00394459,0,0.00326121,0,0,0.116624,2.84464,0,0.164928,0,0.00134109,0.101185,0.0192001,3.25513,0.00121181,0,0.00100187,0,0,0.0358278,0.873896,0,0.0506671,0,0.000411993,0.0310848,0.00589842,2.6,0,1.62857,0,0,57.6857,1785.26,0,116.943,0,0.771429,68.4286,20.9714,2054.29,0.00126565,0,0.000792768,0,0,0.0280807,0.86904,0,0.0569263,0,0.000375522,0.0333102,0.0102086,0.500353,0,0.301149,0,0,0.0953796,29.5869,0,5.43701,0,0.111479,3.65359,0.225557,39.9115,0.0125366,0,0.00754543,0,0,0.00238978,0.741314,0,0.136227,0,0.00279315,0.0915424,0.00565142,1.51429,0,4.68571,0,0,5.14286,507.571,0,32.1714,0,0.571429,23.1714,2.65714,577.486,0.0026222,0,0.00811399,0,0,0.0089056,0.878933,0,0.0557095,0,0.000989511,0.0401247,0.00460123,66.5714,0,7.85714,0,0,4.28571,531.971,0,710.486,0,1.77143,568.571,3.88571,1895.4,0.000260892,0,7.8206e-005,0,0,0.00414753,0.0895723,0,0.0115327,0,0.000138112,0.00544873,0.00111362,0.112292,0.142857,0,0.142857,0,0,2.62857,65.5143,0,8.94286,0,0.0571429,5.34286,1.4,84.1714,0.0161115,0,0.0130934,0,0,0.0015332,0.272323,0,0.0559005,0,0,0.110081,0.0187953,0.487838,0.0285714,0,0.0857143,0,0,0.0857143,4.97143,0,0.371429,0,0,0.514286,0.0285714,6.08571
403,0,135.029,0,32.8286,0,0,269.686,15012.5,0,6275.23,0,4.91429,5033.6,119.771,26883.5,0.00407078,0,0.00317174,0,0,0.117698,2.85107,0,0.165036,0,0.00140667,0.0993921,0.0191135,3.26096,0.00124834,0,0.000972638,0,0,0.0360929,0.874304,0,0.0506096,0,0.000431366,0.0304794,0.0058613,2.51429,0,1.6,0,0,57.6857,1795.09,0,115.114,0,0.742857,67.9714,20.5714,2061.29,0.00121977,0,0.000776215,0,0,0.0279853,0.870857,0,0.0558459,0,0.000360385,0.0329753,0.0099799,0.503998,0,0.305292,0,0,0.0954072,29.5956,0,5.47533,0,0.0958182,3.68538,0.227826,39.9847,0.0126048,0,0.00763522,0,0,0.00238609,0.740174,0,0.136936,0,0.00239637,0.0921698,0.00569783,1.48571,0,4.68571,0,0,5.14286,508.371,0,31.8857,0,0.542857,23.0571,2.65714,577.829,0.0025712,0,0.00810918,0,0,0.00890032,0.879796,0,0.055182,0,0.000939478,0.0399031,0.0045985,64.0571,0,8,0,0,3.51429,525.543,0,704.229,0,2.37143,567.771,3.25714,1878.74,6.38428e-005,0,0.000330771,0,0,0.00345406,0.0896077,0,0.00908905,0,7.12596e-006,0.00610155,0.00106198,0.109716,0.114286,0,0.142857,0,0,1.88571,63.9714,0,8.48571,0,0.0571429,5.62857,1.6,81.8857,0.00213852,0,0.000245117,0,0,0,0.296351,0,0.0322014,0,0,0.0350473,0.000542383,0.366525,0.0285714,0,0.0285714,0,0,0,4.71429,0,0.371429,0,0,0.314286,0.0285714,5.48571
404,0,138.171,0,33.1143,0,0,269.486,15014.9,0,6257.91,0,4.77143,5008.54,120.029,26847,0.00353379,0,0.00262635,0,0,0.116194,2.86376,0,0.161693,0,0.00143352,0.0958523,0.0185171,3.26361,0.00108279,0,0.000804739,0,0,0.0356029,0.877482,0,0.0495441,0,0.000439245,0.0293701,0.00567382,2.48571,0,1.48571,0,0,57.1714,1807.86,0,113.571,0,0.771429,67.5429,20.1714,2071.06,0.00120022,0,0.00071737,0,0,0.027605,0.872915,0,0.0548374,0,0.000372481,0.0326127,0.00973968,0.510002,0,0.310439,0,0,0.0964817,29.5623,0,5.45502,0,0.0970384,3.67379,0.228541,39.9336,0.0127712,0,0.00777387,0,0,0.00241605,0.740286,0,0.136602,0,0.00242999,0.0919974,0.00572302,1.51429,0,4.8,0,0,5.2,507.829,0,31.9143,0,0.542857,23.3143,2.68571,577.8,0.00262078,0,0.00830737,0,0,0.00899965,0.8789,0,0.0552341,0,0.000939524,0.0403501,0.00464817,64.4857,0,7.34286,0,0,4.2,530.171,0,698.8,0,1.91429,554.114,3.22857,1864.26,0.000468724,0,5.46104e-005,0,0,0.00481216,0.0906165,0,0.0104573,0,3.90641e-005,0.00543682,0.00133439,0.11322,0.2,0,0.0571429,0,0,2.42857,65.0571,0,7.88571,0,0.0285714,5.85714,1.51429,83.0286,0,0,0,0,0,0,0.276154,0,0.0881317,0,0,0.0439434,0,0.408229,0,0,0,0,0,0,5.34286,0,0.257143,0,0,0.228571,0,5.82857
405,0,134.771,0,33.2,0,0,268.286,15019.4,0,6261.74,0,4.77143,4979.06,119.086,26820.3,0.00326598,0,0.00297813,0,0,0.115574,2.8615,0,0.156884,0,0.00140888,0.0959922,0.0183371,3.25594,0.00100309,0,0.000914678,0,0,0.0354964,0.878855,0,0.0481838,0,0.000432711,0.0294822,0.00563188,2.34286,0,1.54286,0,0,56.1429,1815.8,0,110.943,0,0.714286,67.6571,20.1429,2075.29,0.00112893,0,0.000743443,0,0,0.0270531,0.874964,0,0.0534591,0,0.000344187,0.0326014,0.00970606,0.503228,0,0.298545,0,0,0.0959965,29.5917,0,5.57228,0,0.0982717,3.65029,0.231234,40.0416,0.0125676,0,0.00745588,0,0,0.00239742,0.739025,0,0.139162,0,0.00245424,0.0911626,0.00577484,1.48571,0,4.6,0,0,5.17143,508.829,0,32.2286,0,0.542857,23.2571,2.71429,578.829,0.00256676,0,0.00794709,0,0,0.0089343,0.879066,0,0.055679,0,0.000937855,0.0401797,0.00468927,67.5429,0,7.17143,0,0,4.71429,528.914,0,700.143,0,1.91429,553.657,3.91429,1867.97,0.000384107,0,2.15556e-005,0,0,0.00475138,0.0975907,0,0.0120072,0,7.52567e-005,0.00471822,0.000834375,0.120383,0.2,0,0.0571429,0,0,2.62857,66.5714,0,8.94286,0,0.0571429,5.37143,1.42857,85.2571,0,0,0.00769555,0,0,0,0.281032,0,0.00166676,0,0,0.0153018,0,0.305696,0,0,0.0857143,0,0,0,5.02857,0,0.114286,0,0,0.171429,0,5.4
406,0,133.543,0,32.6857,0,0,268.086,15033.4,0,6281.17,0,5.22857,4967.94,119.143,26841.2,0.0033387,0,0.00312857,0,0,0.115421,2.86225,0,0.153943,0,0.00123159,0.0940697,0.0184388,3.25182,0.00102672,0,0.000962098,0,0,0.0354941,0.880199,0,0.0473406,0,0.000378738,0.0289283,0.00567029,2.34286,0,1.6,0,0,55.8286,1819.06,0,109.743,0,0.657143,68.2857,19.8,2077.31,0.00112783,0,0.000770225,0,0,0.0268754,0.875677,0,0.0528292,0,0.000316343,0.0328721,0.00953154,0.492484,0,0.289921,0,0,0.0965621,29.7104,0,5.59334,0,0.085881,3.67827,0.2212,40.1681,0.0122606,0,0.0072177,0,0,0.00240395,0.739653,0,0.139248,0,0.00213804,0.0915719,0.00550685,1.45714,0,4.51429,0,0,5.2,511.371,0,32.2286,0,0.514286,23.2857,2.62857,581.2,0.00250713,0,0.00776718,0,0,0.00894701,0.879855,0,0.0554518,0,0.000884869,0.0400649,0.00452266,66,0,7.71429,0,0,4.4,532.171,0,687.543,0,1.77143,549.029,3.82857,1852.46,4.08036e-005,0,2.92147e-005,0,0,0.00358465,0.0928431,0,0.00969214,0,0.000244187,0.00596145,0.000967333,0.113363,0.0857143,0,0.0571429,0,0,2.2,67,0,7.88571,0,0.0571429,5.68571,1.34286,84.3143,0.0164863,0,0.0118154,0,0,0.000510276,0.186978,0,0.0499841,0,0,0.0184086,0.000268968,0.284452,0.0285714,0,0.0857143,0,0,0.0285714,4.05714,0,0.371429,0,0,0.228571,0.0285714,4.82857
407,0,133.4,0,32.1429,0,0,268.229,15044.9,0,6288.83,0,5.02857,4949.37,118.257,26840.2,0.00345742,0,0.00312129,0,0,0.115221,2.86655,0,0.153116,0,0.00123664,0.0946869,0.018096,3.25548,0.00106203,0,0.000958779,0,0,0.0353929,0.880529,0,0.0470334,0,0.000379865,0.0290854,0.00555861,2.37143,0,1.51429,0,0,55,1828.17,0,110.086,0,0.685714,68.3429,19.5714,2085.74,0.00113697,0,0.000726017,0,0,0.0263695,0.876509,0,0.0527801,0,0.000328763,0.0327667,0.00938343,0.498104,0,0.281856,0,0,0.0955869,29.7698,0,5.63176,0,0.0870298,3.70118,0.222618,40.2879,0.0123636,0,0.00699604,0,0,0.00237259,0.738926,0,0.139788,0,0.00216019,0.0918682,0.00552566,1.45714,0,4.42857,0,0,5.14286,512.486,0,32,0,0.514286,22.9714,2.6,581.6,0.0025054,0,0.00761446,0,0,0.0088426,0.881165,0,0.0550206,0,0.00088426,0.039497,0.00447043,64.3143,0,7.74286,0,0,4.05714,528.229,0,698.571,0,2.14286,555.057,3.85714,1863.97,2.41126e-005,0,1.09959e-005,0,0,0.00451376,0.090843,0,0.00923411,0,4.26502e-005,0.00537239,0.00100272,0.111044,0.0571429,0,0.0571429,0,0,2.37143,65.3714,0,7.8,0,0.0285714,6.31429,1.57143,83.5714,0,0,0.0123004,0,0,0.00103187,0.278683,0,0.0399717,0,0,0.0240835,0.00115468,0.357225,0,0,0.114286,0,0,0.0571429,4.94286,0,0.342857,0,0,0.285714,0.0571429,5.8
408,0,128.886,0,31.8571,0,0,268,15065.7,0,6287.31,0,5.2,4930.17,117.743,26834.9,0.00352507,0,0.00329706,0,0,0.116647,2.88009,0,0.15137,0,0.00116256,0.0942456,0.018572,3.26891,0.00107836,0,0.00100861,0,0,0.0356837,0.881055,0,0.046306,0,0.000355641,0.0288309,0.00568141,2.31429,0,1.57143,0,0,55.2286,1835.14,0,109.657,0,0.628571,68.8286,19.5143,2092.89,0.00110579,0,0.000750843,0,0,0.0263887,0.876848,0,0.0523952,0,0.000300337,0.0328869,0.0093241,0.480863,0,0.276355,0,0,0.0946228,29.806,0,5.60228,0,0.0881911,3.68704,0.225121,40.2605,0.0119438,0,0.00686418,0,0,0.00235026,0.740329,0,0.139151,0,0.00219051,0.0915796,0.0055916,1.4,0,4.28571,0,0,5.08571,512.6,0,31.7714,0,0.514286,22.9714,2.6,581.229,0.00240869,0,0.00737354,0,0,0.00874994,0.881925,0,0.0546625,0,0.000884825,0.0395222,0.00447328,65.2857,0,7.34286,0,0,4.14286,522.143,0,703.714,0,1.62857,549.771,3.85714,1857.89,7.427e-005,0,0.000274277,0,0,0.00278617,0.0914726,0,0.00916667,0,0.000120973,0.00507683,0.000621182,0.109593,0.114286,0,0.114286,0,0,2.05714,64.3429,0,7.91429,0,0.0571429,6.2,1.28571,82.0857,0.0228995,0,0.00476051,0,0,0.00101763,0.2678,0,0.0459614,0,0,0.00808662,0,0.350526,0.0571429,0,0.0857143,0,0,0.0571429,4.77143,0,0.485714,0,0,0.142857,0,5.6
