#ppt,,,
,FortBragg,FortBragg,FortBragg
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
1994-10-24T00:00:00Z,304.59775,11.564255,3.4006257
1994-10-25T00:00:00Z,272.8509,73.365654,8.565375
1994-10-26T00:00:00Z,258.3703,45.907623,6.7755165
1994-10-27T00:00:00Z,324.38876,26.939375,5.1903152
1994-10-28T00:00:00Z,345.68542,4.116403,2.028892
1994-10-29T00:00:00Z,247.2019,1132.3806,33.650864
1994-10-30T00:00:00Z,167.17287,21.144115,4.598273
1994-10-31T00:00:00Z,220.65118,22.254091,4.7174244
1994-11-01T00:00:00Z,219.93213,372.70853,19.30566
1994-11-02T00:00:00Z,67.25291,71.99396,8.484925
1994-11-03T00:00:00Z,15.851389,3562.9292,59.690277
1994-11-04T00:00:00Z,313.95822,95.85356,9.790483
1994-11-05T00:00:00Z,221.41443,15.053249,3.8798518
1994-11-06T00:00:00Z,294.84732,21.262451,4.6111226
1994-11-07T00:00:00Z,249.8388,14.972126,3.869383
1994-11-08T00:00:00Z,263.55347,439.11014,20.954954
1994-11-09T00:00:00Z,264.1314,85.22578,9.231781
1994-11-10T00:00:00Z,124.444046,284.84113,16.877237
1994-11-11T00:00:00Z,41.519325,253.30667,15.915611
1994-11-12T00:00:00Z,341.60895,36.45159,6.037515
1994-11-13T00:00:00Z,230.00642,181.95564,13.489094
1994-11-14T00:00:00Z,202.23706,21.643347,4.652241
1994-11-15T00:00:00Z,272.31308,134.76472,11.608821
1994-11-16T00:00:00Z,184.05357,29.031345,5.3880744
1994-11-17T00:00:00Z,296.80197,6.3009653,2.5101724
1994-11-18T00:00:00Z,264.10867,571.8052,23.912447
1994-11-19T00:00:00Z,222.38356,74.966675,8.65833
1994-11-20T00:00:00Z,25.198008,4.0227175,2.0056713
1994-11-21T00:00:00Z,62.56661,121.63842,11.028981
1994-11-22T00:00:00Z,41.823063,64.72358,8.045096
1994-11-23T00:00:00Z,94.86615,44.166595,6.6457953
1994-11-24T00:00:00Z,87.82379,267.96863,16.369747
1994-11-25T00:00:00Z,163.23248,48.14265,6.9384904
1994-11-26T00:00:00Z,198.67903,127.70828,11.300809
1994-11-27T00:00:00Z,333.36493,3.0139847,1.7360831
1994-11-28T00:00:00Z,166.52528,18.431543,4.293197
1994-11-29T00:00:00Z,169.56471,16.283127,4.0352354
1994-11-30T00:00:00Z,249.77101,46.75577,6.837819
1994-12-01T00:00:00Z,245.84674,316.2789,17.784231
1994-12-02T00:00:00Z,181.48042,52.46321,7.2431493
1994-12-03T00:00:00Z,159.08092,43.945553,6.629144
1994-12-04T00:00:00Z,316.236,1.3888801,1.1785076
1994-12-05T00:00:00Z,195.14308,145.0961,12.045585
1994-12-06T00:00:00Z,193.6096,76.001015,8.717856
1994-12-07T00:00:00Z,188.85358,195.00038,13.964253
1994-12-08T00:00:00Z,348.1858,15.101267,3.8860347
1994-12-09T00:00:00Z,197.55829,259.88373,16.12091
1994-12-10T00:00:00Z,163.45691,22.814297,4.776431
1994-12-11T00:00:00Z,190.84094,302.64294,17.396637
1994-12-12T00:00:00Z,22.04347,97.74804,9.886761
1994-12-13T00:00:00Z,57.43535,70.44961,8.393426
1994-12-14T00:00:00Z,92.96189,14.349709,3.788101
1994-12-15T00:00:00Z,96.82012,89.60425,9.465952
1994-12-16T00:00:00Z,307.38843,66.51513,8.155681
1994-12-17T00:00:00Z,237.99533,111.65015,10.566463
1994-12-18T00:00:00Z,310.21323,14.399127,3.7946181
1994-12-19T00:00:00Z,189.55086,6196.3057,78.71661
1994-12-20T00:00:00Z,226.47131,25662.508,160.19522
1994-12-21T00:00:00Z,322.6755,7.1017985,2.66492
1994-12-22T00:00:00Z,245.7275,423.75754,20.585371
1994-12-23T00:00:00Z,313.16907,5.95729,2.440756
1994-12-24T00:00:00Z,332.6242,173.2837,13.163727
1994-12-25T00:00:00Z,304.31525,16.95539,4.1176925
1994-12-26T00:00:00Z,205.22382,153.99475,12.409462
1994-12-27T00:00:00Z,306.0836,9.199774,3.033113
1994-12-28T00:00:00Z,228.76698,91.468864,9.563935
1994-12-29T00:00:00Z,222.45114,321.93967,17.942677
1994-12-30T00:00:00Z,359,0,0
1994-12-31T00:00:00Z,319.74863,11679.007,108.06945
1995-01-01T00:00:00Z,10.451475,16.930855,4.114712
1995-01-02T00:00:00Z,143.00993,1288.2054,35.89158
1995-01-03T00:00:00Z,338.63925,8.657023,2.942282
1995-01-04T00:00:00Z,42.473392,8.1083145,2.84751
1995-01-05T00:00:00Z,79.94346,181.1896,13.460669
1995-01-06T00:00:00Z,37.84029,315.99963,17.776379
1995-01-07T00:00:00Z,344.1348,36.268074,6.022298
1995-01-08T00:00:00Z,129.57364,920.6996,30.343033
1995-01-09T00:00:00Z,194.67421,18.519562,4.303436
1995-01-10T00:00:00Z,313.74332,54.717827,7.39715
1995-01-11T00:00:00Z,264.06042,22.145727,4.7059245
1995-01-12T00:00:00Z,319.13934,3.5323906,1.8794656
1995-01-13T00:00:00Z,314.1274,9.103714,3.017236
1995-01-14T00:00:00Z,318.20642,17.667747,4.203302
1995-01-15T00:00:00Z,160.81705,182.38148,13.5048685
1995-01-16T00:00:00Z,314.69125,6.0285473,2.45531
1995-01-17T00:00:00Z,302.88617,7.162835,2.6763473
1995-01-18T00:00:00Z,259.84442,107.44065,10.365358
1995-01-19T00:00:00Z,253.42245,340.0033,18.439178
1995-01-20T00:00:00Z,246.302,25.537823,5.0534964
1995-01-21T00:00:00Z,45.07632,1013.5581,31.836428
1995-01-22T00:00:00Z,222.33813,103.3845,10.167817
1995-01-23T00:00:00Z,350.93988,157.06697,12.532637
1995-01-24T00:00:00Z,63.969692,80.62864,8.979345
1995-01-25T00:00:00Z,109.18796,62.255245,7.890199
1995-01-26T00:00:00Z,78.708534,30.571157,5.529119
1995-01-27T00:00:00Z,231.53035,28121.65,167.69511
1995-01-28T00:00:00Z,14.088821,48.22751,6.944603
1995-01-29T00:00:00Z,334.00305,42.921688,6.5514646
1995-01-30T00:00:00Z,307.03217,11.672238,3.4164658
1995-01-31T00:00:00Z,258.31024,236.61523,15.382302
1995-02-01T00:00:00Z,276.98065,9.096273,3.016003
1995-02-02T00:00:00Z,265.9033,11.098932,3.331506
1995-02-03T00:00:00Z,255.68027,16.278336,4.034642
1995-02-04T00:00:00Z,279.17816,9.3816185,3.0629427
1995-02-05T00:00:00Z,326.21204,19.585253,4.425523
1995-02-06T00:00:00Z,303.46262,34.663486,5.8875704
1995-02-07T00:00:00Z,39.28379,208.3117,14.433007
1995-02-08T00:00:00Z,337.06586,149.18301,12.21405
1995-02-09T00:00:00Z,169.53781,7.9932456,2.8272328
1995-02-10T00:00:00Z,190.14543,66.34168,8.1450405
1995-02-11T00:00:00Z,173.1146,800.28064,28.289232
1995-02-12T00:00:00Z,283.3602,350.99915,18.734972
1995-02-13T00:00:00Z,171.33575,39.498344,6.2847705
1995-02-14T00:00:00Z,298.2198,7.6031985,2.7573898
1995-02-15T00:00:00Z,183.75381,30.698997,5.5406675
1995-02-16T00:00:00Z,115.88549,229.02339,15.133519
1995-02-17T00:00:00Z,149.80121,44.4381,6.6661906
1995-02-18T00:00:00Z,198.48454,29.489878,5.4304585
1995-02-19T00:00:00Z,317.3062,3.953159,1.9882553
1995-02-20T00:00:00Z,334.24396,3.2441404,1.8011497
1995-02-21T00:00:00Z,47.09014,59.69458,7.726227
1995-02-22T00:00:00Z,58.018734,21.797863,4.668818
1995-02-23T00:00:00Z,53.986538,13.676107,3.698122
1995-02-24T00:00:00Z,72.80666,21.059792,4.589095
1995-02-25T00:00:00Z,335.25644,53.499348,7.314325
1995-02-26T00:00:00Z,190.94847,72.99093,8.543473
1995-02-27T00:00:00Z,190.43376,152.79568,12.361055
1995-02-28T00:00:00Z,207.37582,73.60089,8.579096
1995-03-01T00:00:00Z,225.37172,159.95682,12.647404
1995-03-02T00:00:00Z,307.63852,29.078148,5.392416
1995-03-03T00:00:00Z,184.00908,25.318739,5.031773
1995-03-04T00:00:00Z,275.11276,5.1247406,2.263789
1995-03-05T00:00:00Z,270.862,1.818108,1.3483723
1995-03-06T00:00:00Z,296.06445,2.5641928,1.6013098
1995-03-07T00:00:00Z,252.32028,82.72242,9.095186
1995-03-08T00:00:00Z,327.75952,12.596322,3.5491297
1995-03-09T00:00:00Z,172.16766,25.609234,5.0605564
1995-03-10T00:00:00Z,273.3398,18.688427,4.3230114
1995-03-11T00:00:00Z,270.98715,57.086685,7.555573
1995-03-12T00:00:00Z,248.87718,7.615709,2.7596574
1995-03-13T00:00:00Z,334.33627,15.1951065,3.8980901
1995-03-14T00:00:00Z,25.838968,322.44736,17.95682
1995-03-15T00:00:00Z,133.96216,39.292446,6.2683687
1995-03-16T00:00:00Z,57.558895,140.12547,11.8374605
1995-03-17T00:00:00Z,132.09258,17.610275,4.19646
1995-03-18T00:00:00Z,134.79898,225.35013,15.011666
1995-03-19T00:00:00Z,265.30444,142.05229,11.91857
1995-03-20T00:00:00Z,258.9094,34.24714,5.8521056
1995-03-21T00:00:00Z,31.046041,13.3624525,3.655469
1995-03-22T00:00:00Z,108.160095,25767.37,160.52217
1995-03-23T00:00:00Z,279.78467,497.167,22.297241
1995-03-24T00:00:00Z,150.38448,24.3981,4.9394436
1995-03-25T00:00:00Z,339.20096,129.13469,11.363745
1995-03-26T00:00:00Z,344.67477,18.00878,4.243675
1995-03-27T00:00:00Z,142.80399,29255.787,171.04323
1995-03-28T00:00:00Z,252.52171,85.56133,9.249937
1995-03-29T00:00:00Z,259.10025,52.234394,7.2273364
1995-03-30T00:00:00Z,188.26361,63.493946,7.968309
1995-03-31T00:00:00Z,146.65523,26065.031,161.44669
1995-04-01T00:00:00Z,266.7771,18.703484,4.3247523
1995-04-02T00:00:00Z,339.19577,199.47293,14.123488
1995-04-03T00:00:00Z,343.76184,10.446692,3.2321343
1995-04-04T00:00:00Z,233.63641,80.91433,8.995239
1995-04-05T00:00:00Z,185.0839,117.54171,10.841665
1995-04-06T00:00:00Z,151.3414,3.881399,1.9701266
1995-04-07T00:00:00Z,259.10153,89.948845,9.484137
1995-04-08T00:00:00Z,315.19318,2.0958111,1.4476917
1995-04-09T00:00:00Z,196.32573,277.11664,16.64682
1995-04-10T00:00:00Z,119.65351,395.90375,19.89733
1995-04-11T00:00:00Z,82.98087,5781.1807,76.03408
1995-04-12T00:00:00Z,252.09657,153.55028,12.391541
1995-04-13T00:00:00Z,318.73672,7527.842,86.76314
1995-04-14T00:00:00Z,319.53204,10.6302805,3.260411
1995-04-15T00:00:00Z,307.7852,16.77197,4.09536
1995-04-16T00:00:00Z,241.55234,27.65562,5.258861
1995-04-17T00:00:00Z,308.2328,3.632924,1.9060231
1995-04-18T00:00:00Z,316.82703,5.985879,2.4466054
1995-04-19T00:00:00Z,342.33688,133.06746,11.535487
1995-04-20T00:00:00Z,223.7558,492.08093,22.182898
1995-04-21T00:00:00Z,198.95374,25.143377,5.0143175
1995-04-22T00:00:00Z,308.52466,64.29443,8.018381
1995-04-23T00:00:00Z,58.722427,257.6283,16.050804
1995-04-24T00:00:00Z,57.087463,80.887474,8.993746
1995-04-25T00:00:00Z,16.116444,9.3069,3.0507212
1995-04-26T00:00:00Z,76.2773,13.594457,3.687066
1995-04-27T00:00:00Z,10.675759,298.43365,17.275232
1995-04-28T00:00:00Z,298.29498,2832.5981,53.22216
1995-04-29T00:00:00Z,297.01782,64.82138,8.051172
1995-04-30T00:00:00Z,233.67181,85.94363,9.270578
1995-05-01T00:00:00Z,191.91504,11.823585,3.438544
1995-05-02T00:00:00Z,239.50096,33.703827,5.8054996
1995-05-03T00:00:00Z,326.77216,5.8466916,2.4179933
1995-05-04T00:00:00Z,43.700314,4.1610627,2.0398684
1995-05-05T00:00:00Z,276.9982,290.59616,17.04688
1995-05-06T00:00:00Z,251.43997,8.581325,2.9293897
1995-05-07T00:00:00Z,307.5399,5.5385513,2.3534126
1995-05-08T00:00:00Z,230.458,486.07968,22.047215
1995-05-09T00:00:00Z,314.46375,21.76991,4.6658235
1995-05-10T00:00:00Z,336.9706,7.616515,2.7598035
1995-05-11T00:00:00Z,155.15189,17.03374,4.127195
1995-05-12T00:00:00Z,181.41632,159.48962,12.628921
1995-05-13T00:00:00Z,344.74976,20.413895,4.5181737
1995-05-14T00:00:00Z,97.79067,39.459435,6.2816744
1995-05-15T00:00:00Z,123.684135,54.00107,7.3485417
1995-05-16T00:00:00Z,132.9816,116.411125,10.789399
1995-05-17T00:00:00Z,158.21373,79.92972,8.940342
1995-05-18T00:00:00Z,187.08951,69.44864,8.333585
1995-05-19T00:00:00Z,182.79745,45.72643,6.7621317
1995-05-20T00:00:00Z,162.41591,27937.021,167.14372
1995-05-21T00:00:00Z,148.50902,110.61529,10.517381
1995-05-22T00:00:00Z,63.427467,660.6063,25.702263
1995-05-23T00:00:00Z,349.0655,31.91393,5.6492414
1995-05-24T00:00:00Z,47.49081,508.02612,22.539434
1995-05-25T00:00:00Z,215.3899,160.07947,12.652251
1995-05-26T00:00:00Z,190.11873,104.04639,10.200314
1995-05-27T00:00:00Z,178.69467,415.89185,20.393427
1995-05-28T00:00:00Z,197.07732,7.7926025,2.7915232
1995-05-29T00:00:00Z,295.12274,6.5697665,2.5631557
1995-05-30T00:00:00Z,6.580369,11.411935,3.3781555
1995-05-31T00:00:00Z,99.58321,45.62727,6.754796
1995-06-01T00:00:00Z,189.9845,206.02356,14.35352
1995-06-02T00:00:00Z,195.37415,51.175743,7.1537223
1995-06-03T00:00:00Z,142.36238,124.26485,11.147414
1995-06-04T00:00:00Z,266.08545,852.137,29.191387
1995-06-05T00:00:00Z,63.469322,87.73597,9.366748
1995-06-06T00:00:00Z,109.08282,66.24678,8.139213
1995-06-07T00:00:00Z,163.48233,88.51033,9.407993
1995-06-08T00:00:00Z,186.0127,5.9124513,2.4315534
1995-06-09T00:00:00Z,218.4349,55.762215,7.46741
1995-06-10T00:00:00Z,250.49268,25.512657,5.051006
1995-06-11T00:00:00Z,195.34796,146.43463,12.101018
1995-06-12T00:00:00Z,141.46709,37.398373,6.115421
1995-06-13T00:00:00Z,261.76443,64.878876,8.054743
1995-06-14T00:00:00Z,45.437042,85.4151,9.242029
1995-06-15T00:00:00Z,71.41199,612.464,24.74801
1995-06-16T00:00:00Z,178.0995,30186.535,173.74272
1995-06-17T00:00:00Z,116.44396,20.729795,4.5529985
1995-06-18T00:00:00Z,208.13872,315.32224,17.757315
1995-06-19T00:00:00Z,297.5339,50.35984,7.096467
1995-06-20T00:00:00Z,270.3671,266.63223,16.328878
1995-06-21T00:00:00Z,95.84481,1407.3706,37.51494
1995-06-22T00:00:00Z,264.86157,190.42006,13.799277
1995-06-23T00:00:00Z,267.09097,61.36065,7.833304
1995-06-24T00:00:00Z,127.57864,16387.658,128.0143
1995-06-25T00:00:00Z,150.04155,57.65156,7.5928626
1995-06-26T00:00:00Z,265.16553,524.6535,22.905315
1995-06-27T00:00:00Z,333.5321,18.81108,4.3371744
1995-06-28T00:00:00Z,146.18082,56.198437,7.496562
1995-06-29T00:00:00Z,302.86905,30.238262,5.498933
1995-06-30T00:00:00Z,67.35169,1111.9862,33.346455
1995-07-01T00:00:00Z,144.43481,57.17665,7.5615244
1995-07-02T00:00:00Z,141.03015,148.02342,12.166488
1995-07-03T00:00:00Z,155.12839,154.3112,12.422206
1995-07-04T00:00:00Z,198.13976,6021.482,77.598206
1995-07-05T00:00:00Z,58.128872,298.16965,17.26759
1995-07-06T00:00:00Z,95.18704,446.4066,21.128336
1995-07-07T00:00:00Z,336.0222,19.495058,4.415321
1995-07-08T00:00:00Z,181.12053,27.501612,5.244198
1995-07-09T00:00:00Z,197.82533,45.01345,6.7092066
1995-07-10T00:00:00Z,299.8968,5.9512362,2.4395156
1995-07-11T00:00:00Z,89.76633,27.470743,5.241254
1995-07-12T00:00:00Z,140.76346,311.1234,17.63869
1995-07-13T00:00:00Z,242.00845,32.177505,5.672522
1995-07-14T00:00:00Z,191.05417,54.857265,7.406569
1995-07-15T00:00:00Z,267.9839,86.91518,9.322831
1995-07-16T00:00:00Z,218.40924,432.7895,20.803593
1995-07-17T00:00:00Z,153.88553,56.283325,7.502221
1995-07-18T00:00:00Z,221.81018,29.100142,5.394455
1995-07-19T00:00:00Z,273.9385,322.3049,17.952852
1995-07-20T00:00:00Z,327.1659,14.153113,3.7620623
1995-07-21T00:00:00Z,297.35687,6.784721,2.6047497
1995-07-22T00:00:00Z,292.346,14.401806,3.7949712
1995-07-23T00:00:00Z,322.76526,7.5414014,2.7461612
1995-07-24T00:00:00Z,325.7045,10.90947,3.3029485
1995-07-25T00:00:00Z,340.9414,7.780366,2.7893307
1995-07-26T00:00:00Z,303.1802,37.76917,6.145663
1995-07-27T00:00:00Z,242.32759,291.20453,17.064716
1995-07-28T00:00:00Z,192.76373,27.444046,5.2387066
1995-07-29T00:00:00Z,203.55461,77.2773,8.7907505
1995-07-30T00:00:00Z,20.204603,19.279287,4.3908186
1995-07-31T00:00:00Z,153.5048,84.51517,9.193213
1995-08-01T00:00:00Z,229.50276,109.63795,10.470814
1995-08-02T00:00:00Z,135.22719,29234.482,170.98094
1995-08-03T00:00:00Z,268.97665,214.71889,14.65329
1995-08-04T00:00:00Z,192.17178,46.621803,6.828016
1995-08-05T00:00:00Z,187.20177,110.88001,10.529958
1995-08-06T00:00:00Z,348.97452,186.9443,13.672758
1995-08-07T00:00:00Z,124.71572,11.788267,3.4334047
1995-08-08T00:00:00Z,113.54766,81.603615,9.033472
1995-08-09T00:00:00Z,270.20654,152.8002,12.361238
1995-08-10T00:00:00Z,202.17557,42.724358,6.536387
1995-08-11T00:00:00Z,297.96677,82.22588,9.067849
1995-08-12T00:00:00Z,316.54315,3.272927,1.8091233
1995-08-13T00:00:00Z,262.40222,82.46046,9.080774
1995-08-14T00:00:00Z,209.10155,86.90192,9.32212
1995-08-15T00:00:00Z,170.05473,111.194405,10.544876
1995-08-16T00:00:00Z,140.22064,736.4574,27.137749
1995-08-17T00:00:00Z,209.5725,2885.6677,53.71841
1995-08-18T00:00:00Z,348.8619,10.342325,3.2159486
1995-08-19T00:00:00Z,296.26273,118.489044,10.885267
1995-08-20T00:00:00Z,184.25763,91.26886,9.553473
1995-08-21T00:00:00Z,160.3699,19.25466,4.3880134
1995-08-22T00:00:00Z,257.1604,27.40939,5.235398
1995-08-23T00:00:00Z,189.02023,117.92093,10.85914
1995-08-24T00:00:00Z,340.6978,1096.8844,33.119244
1995-08-25T00:00:00Z,148.76123,26.150724,5.1137776
1995-08-26T00:00:00Z,298.13782,2.0350552,1.4265536
1995-08-27T00:00:00Z,283.33502,1069.0603,32.696487
1995-08-28T00:00:00Z,55.091232,34.84329,5.9028206
1995-08-29T00:00:00Z,258.66116,23366.111,152.85977
1995-08-30T00:00:00Z,334.2167,21.63586,4.6514363
1995-08-31T00:00:00Z,326.30295,5895.9053,76.7848
1995-09-01T00:00:00Z,133.72673,42.74994,6.538344
1995-09-02T00:00:00Z,148.85928,27.123339,5.2080073
1995-09-03T00:00:00Z,209.42859,21.008848,4.583541
1995-09-04T00:00:00Z,299.63834,10.959056,3.3104465
1995-09-05T00:00:00Z,273.13046,21.35396,4.6210346
1995-09-06T00:00:00Z,293.84177,633.0575,25.160635
1995-09-07T00:00:00Z,148.57655,59.787823,7.732259
1995-09-08T00:00:00Z,134.83925,150.28381,12.25903
1995-09-09T00:00:00Z,166.01237,15.428149,3.9278681
1995-09-10T00:00:00Z,160.01718,220.795,14.859173
1995-09-11T00:00:00Z,121.22999,320.63763,17.906357
1995-09-12T00:00:00Z,126.9763,77.7656,8.8184805
1995-09-13T00:00:00Z,148.39632,52.22652,7.226792
1995-09-14T00:00:00Z,303.59143,114.385544,10.695118
1995-09-15T00:00:00Z,312.07532,55.116566,7.424053
1995-09-16T00:00:00Z,321.87897,18.792032,4.3349776
1995-09-17T00:00:00Z,205.76746,392.4154,19.809477
1995-09-18T00:00:00Z,173.75351,90.33798,9.504629
1995-09-19T00:00:00Z,199.1929,800.42346,28.291756
1995-09-20T00:00:00Z,332.31076,6470.4937,80.43938
1995-09-21T00:00:00Z,52.113937,9184.689,95.836784
1995-09-22T00:00:00Z,145.5961,1577.9187,39.723026
1995-09-23T00:00:00Z,29.599005,38.925167,6.2390037
1995-09-24T00:00:00Z,38.314816,72.66518,8.524387
1995-09-25T00:00:00Z,272.30518,35.849133,5.9874144
1995-09-26T00:00:00Z,317.3299,2.8676276,1.6934072
1995-09-27T00:00:00Z,275.50363,249.6566,15.800526
1995-09-28T00:00:00Z,39.716022,88.379295,9.401027
1995-09-29T00:00:00Z,24.972467,22.772024,4.772004
1995-09-30T00:00:00Z,97.09624,3.0855863,1.7565837
1995-10-01T00:00:00Z,85.48078,15.30029,3.9115584
1995-10-02T00:00:00Z,24.590586,19.237146,4.3860173
1995-10-03T00:00:00Z,216.9879,154.9502,12.447899
1995-10-04T00:00:00Z,159.93768,35.152943,5.928992
1995-10-05T00:00:00Z,174.68765,4.950902,2.2250624
1995-10-06T00:00:00Z,297.74857,33.64383,5.80033
1995-10-07T00:00:00Z,316.3737,7.9281,2.8156881
1995-10-08T00:00:00Z,180.70692,25.811499,5.080502
1995-10-09T00:00:00Z,185.49324,28.9772,5.3830476
1995-10-10T00:00:00Z,176.66899,52.22093,7.2264047
1995-10-11T00:00:00Z,119.48788,12.8863735,3.5897596
1995-10-12T00:00:00Z,130.16591,123.92022,11.131946
1995-10-13T00:00:00Z,136.2036,62.948666,7.9340196
1995-10-14T00:00:00Z,129.60977,25.589445,5.058601
1995-10-15T00:00:00Z,155.08762,28.957752,5.381241
1995-10-16T00:00:00Z,163.8049,4.516121,2.1251166
1995-10-17T00:00:00Z,247.18573,48.555,6.968142
1995-10-18T00:00:00Z,284.8976,39.17808,6.2592397
1995-10-19T00:00:00Z,178.3628,96.70095,9.833664
1995-10-20T00:00:00Z,212.34973,33.925064,5.8245225
1995-10-21T00:00:00Z,273.58572,9.332612,3.0549324
1995-10-22T00:00:00Z,297.49408,15.731442,3.9662883
1995-10-23T00:00:00Z,326.23856,5.5078783,2.3468869
1995-10-24T00:00:00Z,207.71577,88.96541,9.432147
1995-10-25T00:00:00Z,186.89008,30.224115,5.4976463
1995-10-26T00:00:00Z,208.71432,19.187542,4.3803587
1995-10-27T00:00:00Z,255.74194,7.3495326,2.711002
1995-10-28T00:00:00Z,251.66466,9.832886,3.1357434
1995-10-29T00:00:00Z,283.78766,155.12097,12.454757
1995-10-30T00:00:00Z,147.26826,18.233768,4.2701015
1995-10-31T00:00:00Z,153.61617,69.278046,8.323343
1995-11-01T00:00:00Z,342.26617,52.9257,7.2750053
1995-11-02T00:00:00Z,169.27362,28000.43,167.33328
1995-11-03T00:00:00Z,168.60744,53.29571,7.300391
1995-11-04T00:00:00Z,310.51898,93.84148,9.687181
1995-11-05T00:00:00Z,185.0919,23.567368,4.8546233
1995-11-06T00:00:00Z,292.65024,63.03857,7.9396834
1995-11-07T00:00:00Z,305.76685,592.61304,24.343645
1995-11-08T00:00:00Z,155.20296,36.83411,6.0691113
1995-11-09T00:00:00Z,176.26704,9.846873,3.1379728
1995-11-10T00:00:00Z,175.45145,111.174866,10.543949
1995-11-11T00:00:00Z,162.33801,3.3369274,1.8267258
1995-11-12T00:00:00Z,265.61084,33.05348,5.7492156
1995-11-13T00:00:00Z,253.57227,232.16272,15.236887
1995-11-14T00:00:00Z,173.81183,35.4517,5.954133
1995-11-15T00:00:00Z,164.07993,20.47041,4.5244236
1995-11-16T00:00:00Z,229.80928,156.38197,12.505278
1995-11-17T00:00:00Z,256.81955,44.52594,6.6727757
1995-11-18T00:00:00Z,169.68901,63.27509,7.954564
1995-11-19T00:00:00Z,299.0431,15.047215,3.879074
1995-11-20T00:00:00Z,274.9467,1.9289626,1.388871
1995-11-21T00:00:00Z,256.3332,729.8489,27.015717
1995-11-22T00:00:00Z,252.51225,8.792238,2.9651709
1995-11-23T00:00:00Z,308.90256,15.173624,3.8953335
1995-11-24T00:00:00Z,100.300156,11.282213,3.3589005
1995-11-25T00:00:00Z,100.38316,6.0474644,2.4591594
1995-11-26T00:00:00Z,229.24646,27976.576,167.262
1995-11-27T00:00:00Z,309.73642,14.774863,3.8438084
1995-11-28T00:00:00Z,208.57538,254.41699,15.950455
1995-11-29T00:00:00Z,186.85037,22.95214,4.790839
1995-11-30T00:00:00Z,290.9022,318.53973,17.847681
1995-12-01T00:00:00Z,94.93291,231.64288,15.219819
1995-12-02T00:00:00Z,252.99388,1798.5714,42.40957
1995-12-03T00:00:00Z,332.8793,1.2846847,1.1334393
1995-12-04T00:00:00Z,343.8393,171.80078,13.10728
1995-12-05T00:00:00Z,24.07827,60.0461,7.748942
1995-12-06T00:00:00Z,160.09024,76.326324,8.736494
1995-12-07T00:00:00Z,208.34656,133.28186,11.544776
1995-12-08T00:00:00Z,277.0224,46.95701,6.8525186
1995-12-09T00:00:00Z,292.84146,2200.7976,46.91266
1995-12-10T00:00:00Z,173.15048,96.80947,9.839181
1995-12-11T00:00:00Z,157.21852,28515.182,168.8644
1995-12-12T00:00:00Z,135.761,68.31315,8.265177
1995-12-13T00:00:00Z,135.60938,27.164108,5.21192
1995-12-14T00:00:00Z,184.65266,45.406506,6.7384353
1995-12-15T00:00:00Z,269.35843,56.235355,7.499024
1995-12-16T00:00:00Z,302.94006,871.0981,29.514372
1995-12-17T00:00:00Z,163.70566,41.9623,6.4778314
1995-12-18T00:00:00Z,180.39601,254.73573,15.960443
1995-12-19T00:00:00Z,196.35493,160.66585,12.675404
1995-12-20T00:00:00Z,257.6752,55.477444,7.4483185
1995-12-21T00:00:00Z,207.12836,239.61526,15.479511
1995-12-22T00:00:00Z,191.40482,313.29956,17.70027
1995-12-23T00:00:00Z,173.6011,147.16911,12.131328
1995-12-24T00:00:00Z,189.04396,101.70431,10.084855
1995-12-25T00:00:00Z,216.35367,144.25969,12.010816
1995-12-26T00:00:00Z,326.0439,8.164373,2.8573368
1995-12-27T00:00:00Z,119.44471,42.163395,6.493335
1995-12-28T00:00:00Z,186.98888,44.14469,6.6441474
1995-12-29T00:00:00Z,304.8552,4.999401,2.235934
1995-12-30T00:00:00Z,359,0,0
1995-12-31T00:00:00Z,304.136,24.545218,4.954313
1996-01-01T00:00:00Z,295.68814,11.771627,3.4309804
1996-01-02T00:00:00Z,308.90207,4.7629223,2.1824121
1996-01-03T00:00:00Z,302.93896,25.451883,5.044986
1996-01-04T00:00:00Z,216.48853,38.04304,6.167904
1996-01-05T00:00:00Z,314.0806,70.66562,8.406284
1996-01-06T00:00:00Z,250.965,543.0586,23.303617
1996-01-07T00:00:00Z,279.1757,10.852188,3.294266
1996-01-08T00:00:00Z,274.1777,15228.047,123.40197
1996-01-09T00:00:00Z,125.70383,20.053213,4.478081
1996-01-10T00:00:00Z,141.8488,16.515886,4.0639744
1996-01-11T00:00:00Z,81.30904,1081.2596,32.88251
1996-01-12T00:00:00Z,214.77484,22873.04,151.23836
1996-01-13T00:00:00Z,323.4042,4.5968313,2.1440222
1996-01-14T00:00:00Z,191.18732,27204.473,164.93779
1996-01-15T00:00:00Z,116.67873,15.217059,3.900905
1996-01-16T00:00:00Z,131.22154,16.597454,4.0739975
1996-01-17T00:00:00Z,220.72823,9.361772,3.0597012
1996-01-18T00:00:00Z,282.5436,157.80724,12.562135
1996-01-19T00:00:00Z,349.9051,14.420222,3.7973967
1996-01-20T00:00:00Z,347.64175,22.194685,4.7111235
1996-01-21T00:00:00Z,343.67853,14.280009,3.77889
1996-01-22T00:00:00Z,330.92563,48.76897,6.9834785
1996-01-23T00:00:00Z,312.06165,188.13249,13.71614
1996-01-24T00:00:00Z,322.75784,33.552773,5.7924757
