,Number,Type,Species,DBH,Height,Crown_Radius,Crown_Depth,Crown_Area,Basal_Area
315,315,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
316,316,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
317,317,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
318,318,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
319,319,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
320,320,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
321,321,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
322,322,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
323,323,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
324,324,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
325,325,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
326,326,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
327,327,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
328,328,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
329,329,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
330,330,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
331,331,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
332,332,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
333,333,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
334,334,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
335,335,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
336,336,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
337,337,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
338,338,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
339,339,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
340,340,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
341,341,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
342,342,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
343,343,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
344,344,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
345,345,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
346,346,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
347,347,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
348,348,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
349,349,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
350,350,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
351,351,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
352,352,Sapling,TSCA,9.4,7.207761823,0.94,7.9524,2.774504,0.006939794
353,353,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
354,354,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
355,355,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
356,356,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
357,357,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
358,358,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
359,359,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
360,360,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
361,361,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
362,362,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
363,363,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
364,364,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
365,365,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
366,366,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
367,367,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
368,368,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
369,369,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
370,370,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
371,371,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
372,372,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
373,373,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
374,374,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
375,375,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
376,376,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
377,377,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
378,378,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
379,379,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
380,380,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
381,381,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
382,382,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
383,383,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
384,384,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
385,385,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
386,386,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
387,387,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
388,388,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
389,389,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
390,390,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
391,391,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
392,392,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
393,393,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
394,394,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
395,395,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
396,396,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
397,397,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
398,398,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
399,399,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
400,400,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
401,401,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
402,402,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
403,403,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
404,404,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
405,405,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
406,406,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
407,407,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
408,408,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
409,409,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
410,410,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
411,411,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
412,412,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
413,413,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
414,414,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
415,415,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
416,416,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
417,417,Sapling,TSCA,9.3,7.152233163,0.93,7.8678,2.715786,0.006792925
418,418,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
419,419,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
420,420,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
421,421,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
422,422,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
423,423,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
424,424,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
425,425,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
426,426,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
427,427,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
428,428,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
429,429,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
430,430,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
431,431,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
432,432,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
433,433,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
434,434,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
435,435,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
436,436,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
437,437,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
438,438,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
439,439,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
440,440,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
441,441,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
442,442,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
443,443,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
444,444,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
445,445,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
446,446,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
447,447,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
448,448,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
449,449,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
450,450,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
451,451,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
452,452,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
453,453,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
454,454,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
455,455,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
456,456,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
457,457,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
458,458,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
459,459,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
460,460,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
461,461,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
462,462,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
463,463,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
464,464,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
465,465,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
466,466,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
467,467,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
468,468,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
469,469,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
470,470,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
471,471,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
472,472,Sapling,TSCA,9.2,7.096569218,0.92,7.7832,2.657696,0.006647626
473,473,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
474,474,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
475,475,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
476,476,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
477,477,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
478,478,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
479,479,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
480,480,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
481,481,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
482,482,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
483,483,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
484,484,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
485,485,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
486,486,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
487,487,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
488,488,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
489,489,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
490,490,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
491,491,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
492,492,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
493,493,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
494,494,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
495,495,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
496,496,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
497,497,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
498,498,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
499,499,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
500,500,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
501,501,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
502,502,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
503,503,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
504,504,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
505,505,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
506,506,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
507,507,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
508,508,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
509,509,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
510,510,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
511,511,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
512,512,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
513,513,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
514,514,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
515,515,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
516,516,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
517,517,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
518,518,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
519,519,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
520,520,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
521,521,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
522,522,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
523,523,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
524,524,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
525,525,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
526,526,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
527,527,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
528,528,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
529,529,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
530,530,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
531,531,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
532,532,Sapling,TSCA,9.1,7.040769659,0.91,7.6986,2.600234,0.006503897
533,533,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
534,534,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
535,535,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
536,536,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
537,537,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
538,538,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
539,539,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
540,540,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
541,541,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
542,542,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
543,543,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
544,544,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
545,545,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
546,546,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
547,547,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
548,548,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
549,549,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
550,550,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
551,551,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
552,552,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
553,553,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
554,554,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
555,555,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
556,556,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
557,557,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
558,558,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
559,559,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
560,560,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
561,561,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
562,562,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
563,563,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
564,564,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
565,565,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
566,566,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
567,567,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
568,568,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
569,569,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
570,570,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
571,571,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
572,572,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
573,573,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
574,574,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
575,575,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
576,576,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
577,577,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
578,578,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
579,579,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
580,580,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
581,581,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
582,582,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
583,583,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
584,584,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
585,585,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
586,586,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
587,587,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
588,588,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
589,589,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
590,590,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
591,591,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
592,592,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
593,593,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
594,594,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
595,595,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
596,596,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
597,597,Sapling,TSCA,9,6.984834156,0.9,7.614,2.5434,0.00636174
598,598,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
599,599,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
600,600,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
601,601,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
602,602,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
603,603,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
604,604,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
605,605,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
606,606,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
607,607,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
608,608,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
609,609,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
610,610,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
611,611,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
612,612,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
613,613,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
614,614,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
615,615,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
616,616,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
617,617,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
618,618,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
619,619,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
620,620,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
621,621,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
622,622,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
623,623,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
624,624,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
625,625,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
626,626,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
627,627,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
628,628,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
629,629,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
630,630,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
631,631,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
632,632,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
633,633,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
634,634,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
635,635,Sapling,TSCA,8.9,6.928762377,0.89,7.5294,2.487194,0.006221153
